#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
306125:6360,732:732,11/03/17 19:30:14,STABLE BEAMS,6500,11134.231,10817.605,42.5,HFET
306125:6360,733:733,11/03/17 19:30:37,STABLE BEAMS,6500,11125.009,10657.598,42.4,HFET
306125:6360,734:734,11/03/17 19:31:00,STABLE BEAMS,6500,11102.740,10790.810,42.4,HFET
306125:6360,735:735,11/03/17 19:31:23,STABLE BEAMS,6500,11095.827,10788.160,42.3,HFET
306125:6360,736:736,11/03/17 19:31:47,STABLE BEAMS,6500,11095.589,10785.833,42.3,HFET
306125:6360,737:737,11/03/17 19:32:10,STABLE BEAMS,6500,11091.065,10780.294,42.3,HFET
306125:6360,738:738,11/03/17 19:32:33,STABLE BEAMS,6500,11091.201,10782.194,42.3,HFET
306125:6360,739:739,11/03/17 19:32:57,STABLE BEAMS,6500,11079.103,10773.082,42.3,HFET
306125:6360,740:740,11/03/17 19:33:20,STABLE BEAMS,6500,11067.788,10730.662,42.2,HFET
306125:6360,741:741,11/03/17 19:33:43,STABLE BEAMS,6500,11064.532,10549.423,42.2,HFET
306125:6360,742:742,11/03/17 19:34:07,STABLE BEAMS,6500,11061.658,10712.140,42.2,HFET
306125:6360,743:743,11/03/17 19:34:30,STABLE BEAMS,6500,11049.691,10705.175,42.2,HFET
306125:6360,744:744,11/03/17 19:34:53,STABLE BEAMS,6500,11041.842,10693.912,42.1,HFET
306125:6360,745:745,11/03/17 19:35:17,STABLE BEAMS,6500,11027.108,10679.138,42.1,HFET
306125:6360,746:746,11/03/17 19:35:40,STABLE BEAMS,6500,11028.588,10683.990,42.0,HFET
306125:6360,747:747,11/03/17 19:36:03,STABLE BEAMS,6500,11015.747,10674.629,42.0,HFET
306125:6360,748:748,11/03/17 19:36:26,STABLE BEAMS,6500,11013.848,10676.775,42.0,HFET
306125:6360,749:749,11/03/17 19:36:50,STABLE BEAMS,6500,11003.013,10663.782,42.0,HFET
306125:6360,750:750,11/03/17 19:37:13,STABLE BEAMS,6500,10974.124,10483.511,41.9,HFET
306125:6360,751:751,11/03/17 19:37:36,STABLE BEAMS,6500,10987.894,10658.304,41.7,HFET
306125:6360,752:752,11/03/17 19:38:00,STABLE BEAMS,6500,10979.260,10665.503,41.9,HFET
306125:6360,753:753,11/03/17 19:38:23,STABLE BEAMS,6500,10975.485,10637.523,41.8,HFET
306125:6360,754:754,11/03/17 19:38:46,STABLE BEAMS,6500,10967.593,10632.786,41.8,HFET
306125:6360,755:755,11/03/17 19:39:10,STABLE BEAMS,6500,10963.276,10624.694,41.8,HFET
306125:6360,756:756,11/03/17 19:39:33,STABLE BEAMS,6500,10955.647,4039.318,41.8,HFET
306125:6360,757:757,11/03/17 19:39:56,STABLE BEAMS,6500,10950.658,7249.898,41.8,HFET
306125:6360,758:758,11/03/17 19:40:20,STABLE BEAMS,6500,10910.053,10594.033,41.6,HFET
306125:6360,759:759,11/03/17 19:40:43,STABLE BEAMS,6500,10936.721,10598.409,41.6,HFET
306125:6360,760:760,11/03/17 19:41:06,STABLE BEAMS,6500,10954.129,10629.765,41.7,HFET
306125:6360,761:761,11/03/17 19:41:30,STABLE BEAMS,6500,10947.770,10626.805,41.8,HFET
306125:6360,762:762,11/03/17 19:41:53,STABLE BEAMS,6500,10929.001,10611.606,41.7,HFET
306125:6360,763:763,11/03/17 19:42:16,STABLE BEAMS,6500,10924.856,10590.871,41.7,HFET
306125:6360,764:764,11/03/17 19:42:39,STABLE BEAMS,6500,10921.686,10603.918,41.6,HFET
306125:6360,765:765,11/03/17 19:43:03,STABLE BEAMS,6500,10916.000,10599.129,41.6,HFET
306125:6360,766:766,11/03/17 19:43:26,STABLE BEAMS,6500,10909.150,7327.479,41.6,HFET
306125:6360,767:767,11/03/17 19:43:49,STABLE BEAMS,6500,10902.404,5172.008,41.6,HFET
306125:6360,768:768,11/03/17 19:44:13,STABLE BEAMS,6500,10894.133,5192.052,41.5,HFET
306125:6360,769:769,11/03/17 19:44:36,STABLE BEAMS,6500,10888.915,5109.196,41.5,HFET
306125:6360,770:770,11/03/17 19:44:59,STABLE BEAMS,6500,10884.277,10550.597,41.5,HFET
306125:6360,771:771,11/03/17 19:45:23,STABLE BEAMS,6500,10878.845,10552.108,41.5,HFET
306125:6360,772:772,11/03/17 19:45:46,STABLE BEAMS,6500,10869.904,10542.636,41.5,HFET
306125:6360,773:773,11/03/17 19:46:09,STABLE BEAMS,6500,10864.349,10536.547,41.4,HFET
306125:6360,774:774,11/03/17 19:46:33,STABLE BEAMS,6500,10860.569,10377.253,41.4,HFET
306125:6360,775:775,11/03/17 19:46:56,STABLE BEAMS,6500,10854.161,10548.211,41.4,HFET
306125:6360,776:776,11/03/17 19:47:19,STABLE BEAMS,6500,10848.420,10255.382,41.4,HFET
306125:6360,777:777,11/03/17 19:47:42,STABLE BEAMS,6500,10840.539,10551.278,41.3,HFET
306125:6360,778:778,11/03/17 19:48:06,STABLE BEAMS,6500,10835.588,10546.318,41.3,HFET
306125:6360,779:779,11/03/17 19:48:29,STABLE BEAMS,6500,10832.189,10379.464,41.3,HFET
306125:6360,780:780,11/03/17 19:48:52,STABLE BEAMS,6500,10828.047,10538.526,41.3,HFET
306125:6360,781:781,11/03/17 19:49:16,STABLE BEAMS,6500,10820.928,10533.365,41.3,HFET
306125:6360,782:782,11/03/17 19:49:39,STABLE BEAMS,6500,10791.231,10505.702,41.2,HFET
306125:6360,783:783,11/03/17 19:50:02,STABLE BEAMS,6500,10800.915,10360.355,41.2,HFET
306125:6360,784:784,11/03/17 19:50:26,STABLE BEAMS,6500,10791.036,10353.502,41.2,HFET
306125:6360,785:785,11/03/17 19:50:49,STABLE BEAMS,6500,10784.963,10173.082,41.1,HFET
306125:6360,786:786,11/03/17 19:51:12,STABLE BEAMS,6500,10778.519,10449.493,41.1,HFET
306125:6360,787:787,11/03/17 19:51:36,STABLE BEAMS,6500,10788.687,1819.244,41.1,HFET
306125:6360,788:788,11/03/17 19:51:59,STABLE BEAMS,6500,10778.065,10465.273,41.1,HFET
306125:6360,789:789,11/03/17 19:52:22,STABLE BEAMS,6500,10763.734,10302.565,41.0,HFET
306125:6360,790:790,11/03/17 19:52:46,STABLE BEAMS,6500,10756.825,10446.257,41.0,HFET
306125:6360,791:791,11/03/17 19:53:09,STABLE BEAMS,6500,10746.524,10434.920,41.0,HFET
306125:6360,792:792,11/03/17 19:53:32,STABLE BEAMS,6500,10739.150,10435.675,41.0,HFET
306125:6360,793:793,11/03/17 19:53:55,STABLE BEAMS,6500,10732.427,10429.212,40.9,HFET
306125:6360,794:794,11/03/17 19:54:19,STABLE BEAMS,6500,10725.341,10426.445,40.9,HFET
306125:6360,795:795,11/03/17 19:54:42,STABLE BEAMS,6500,10720.262,10418.249,40.9,HFET
306125:6360,796:796,11/03/17 19:55:05,STABLE BEAMS,6500,10701.368,10249.435,40.9,HFET
306125:6360,797:797,11/03/17 19:55:29,STABLE BEAMS,6500,10671.881,10390.664,40.7,HFET
306125:6360,798:798,11/03/17 19:55:52,STABLE BEAMS,6500,10689.564,10414.011,40.8,HFET
306125:6360,799:799,11/03/17 19:56:15,STABLE BEAMS,6500,10681.869,10407.305,40.7,HFET
306125:6360,800:800,11/03/17 19:56:39,STABLE BEAMS,6500,10691.561,10402.753,40.7,HFET
306125:6360,801:801,11/03/17 19:57:02,STABLE BEAMS,6500,11009.206,10703.530,41.3,HFET
306125:6360,802:802,11/03/17 19:57:25,STABLE BEAMS,6500,11032.854,10726.978,42.2,HFET
306125:6360,803:803,11/03/17 19:57:49,STABLE BEAMS,6500,10830.289,10393.437,42.0,HFET
306125:6360,804:804,11/03/17 19:58:12,STABLE BEAMS,6500,10705.988,10426.113,39.7,HFET
306125:6360,805:805,11/03/17 19:58:35,STABLE BEAMS,6500,10641.312,10365.969,39.4,HFET
306125:6360,806:806,11/03/17 19:58:58,STABLE BEAMS,6500,10391.422,10126.475,37.5,HFET
306125:6360,807:807,11/03/17 19:59:22,STABLE BEAMS,6500,10494.888,10228.357,41.5,HFET
306125:6360,808:808,11/03/17 19:59:45,STABLE BEAMS,6500,10968.410,10668.695,41.7,HFET
306125:6360,809:809,11/03/17 20:00:08,STABLE BEAMS,6500,10952.758,10488.420,41.8,HFET
306125:6360,810:810,11/03/17 20:00:32,STABLE BEAMS,6500,10951.136,10654.441,41.7,HFET
306125:6360,811:811,11/03/17 20:00:55,STABLE BEAMS,6500,10943.971,10648.213,41.7,HFET
306125:6360,812:812,11/03/17 20:01:18,STABLE BEAMS,6500,10938.422,10642.861,41.7,HFET
306125:6360,813:813,11/03/17 20:01:42,STABLE BEAMS,6500,10932.097,10638.304,41.7,HFET
306125:6360,814:814,11/03/17 20:02:05,STABLE BEAMS,6500,10935.379,10638.843,41.7,HFET
306125:6360,815:815,11/03/17 20:02:28,STABLE BEAMS,6500,10908.504,10615.077,41.6,HFET
306125:6360,816:816,11/03/17 20:02:52,STABLE BEAMS,6500,10909.898,10451.757,41.6,HFET
306125:6360,817:817,11/03/17 20:03:15,STABLE BEAMS,6500,10903.231,10611.657,41.6,HFET
306125:6360,818:818,11/03/17 20:03:38,STABLE BEAMS,6500,10897.351,10603.983,41.5,HFET
306125:6360,819:819,11/03/17 20:04:02,STABLE BEAMS,6500,10870.519,10581.246,41.5,HFET
306125:6360,820:820,11/03/17 20:04:25,STABLE BEAMS,6500,10886.178,10596.644,41.4,HFET
306125:6360,821:821,11/03/17 20:04:48,STABLE BEAMS,6500,10881.949,10592.265,41.5,HFET
306125:6360,822:822,11/03/17 20:05:11,STABLE BEAMS,6500,10875.316,10584.057,41.5,HFET
306125:6360,823:823,11/03/17 20:05:35,STABLE BEAMS,6500,10867.137,10576.283,41.4,HFET
306125:6360,824:824,11/03/17 20:05:58,STABLE BEAMS,6500,10867.193,10578.528,41.4,HFET
306125:6360,825:825,11/03/17 20:06:21,STABLE BEAMS,6500,10863.165,10419.788,41.5,HFET
306125:6360,826:826,11/03/17 20:06:45,STABLE BEAMS,6500,10846.857,10558.668,41.3,HFET
306125:6360,827:827,11/03/17 20:07:08,STABLE BEAMS,6500,10842.110,10555.362,41.3,HFET
306125:6360,828:828,11/03/17 20:07:31,STABLE BEAMS,6500,10831.809,10544.683,41.3,HFET
306125:6360,829:829,11/03/17 20:07:55,STABLE BEAMS,6500,10795.241,10503.731,41.3,HFET
306125:6360,830:830,11/03/17 20:08:18,STABLE BEAMS,6500,10830.182,10516.166,41.2,HFET
306125:6360,831:831,11/03/17 20:08:41,STABLE BEAMS,6500,10809.461,10493.756,41.2,HFET
306125:6360,832:832,11/03/17 20:09:05,STABLE BEAMS,6500,10804.538,10490.836,41.2,HFET
306125:6360,833:833,11/03/17 20:09:28,STABLE BEAMS,6500,10795.544,10485.181,41.2,HFET
306125:6360,834:834,11/03/17 20:09:51,STABLE BEAMS,6500,10785.901,10323.593,41.1,HFET
306125:6360,835:835,11/03/17 20:10:15,STABLE BEAMS,6500,10782.517,10318.558,41.1,HFET
306125:6360,836:836,11/03/17 20:10:38,STABLE BEAMS,6500,10779.531,10459.912,41.1,HFET
306125:6360,837:837,11/03/17 20:11:01,STABLE BEAMS,6500,10777.515,10466.405,41.1,HFET
306125:6360,838:838,11/03/17 20:11:24,STABLE BEAMS,6500,10772.162,10460.273,41.1,HFET
306125:6360,839:839,11/03/17 20:11:48,STABLE BEAMS,6500,10746.978,10436.851,41.0,HFET
306125:6360,840:840,11/03/17 20:12:11,STABLE BEAMS,6500,10752.209,10439.839,41.0,HFET
306125:6360,841:841,11/03/17 20:12:34,STABLE BEAMS,6500,10739.689,10433.425,40.9,HFET
306125:6360,842:842,11/03/17 20:12:58,STABLE BEAMS,6500,10700.182,10397.088,40.9,HFET
306125:6360,843:843,11/03/17 20:13:21,STABLE BEAMS,6500,10734.048,10427.362,40.8,HFET
306125:6360,844:844,11/03/17 20:13:44,STABLE BEAMS,6500,10718.898,10261.062,40.9,HFET
306125:6360,845:845,11/03/17 20:14:08,STABLE BEAMS,6500,10713.496,10405.314,40.8,HFET
306125:6360,846:846,11/03/17 20:14:31,STABLE BEAMS,6500,10704.574,10397.278,40.8,HFET
306125:6360,847:847,11/03/17 20:14:54,STABLE BEAMS,6500,10704.705,10393.694,40.8,HFET
306125:6360,848:848,11/03/17 20:15:18,STABLE BEAMS,6500,10699.891,10389.089,40.8,HFET
306125:6360,849:849,11/03/17 20:15:41,STABLE BEAMS,6500,10675.078,10352.933,40.7,HFET
306125:6360,850:850,11/03/17 20:16:04,STABLE BEAMS,6500,10675.743,10381.983,40.7,HFET
306125:6360,851:851,11/03/17 20:16:28,STABLE BEAMS,6500,10673.080,10250.441,40.7,HFET
306125:6360,852:852,11/03/17 20:16:51,STABLE BEAMS,6500,10637.311,10066.469,40.6,HFET
306125:6360,853:853,11/03/17 20:17:14,STABLE BEAMS,6500,10650.534,10378.037,40.5,HFET
306125:6360,854:854,11/03/17 20:17:37,STABLE BEAMS,6500,10648.451,10223.146,40.6,HFET
306125:6360,855:855,11/03/17 20:18:01,STABLE BEAMS,6500,10635.524,10216.902,40.6,HFET
306125:6360,856:856,11/03/17 20:18:24,STABLE BEAMS,6500,10632.994,10360.396,40.5,HFET
306125:6360,857:857,11/03/17 20:18:47,STABLE BEAMS,6500,10625.033,10353.743,40.5,HFET
306125:6360,858:858,11/03/17 20:19:11,STABLE BEAMS,6500,10626.421,10354.422,40.5,HFET
306125:6360,859:859,11/03/17 20:19:34,STABLE BEAMS,6500,10627.140,10356.940,40.6,HFET
306125:6360,860:860,11/03/17 20:19:57,STABLE BEAMS,6500,10597.704,10162.264,40.4,HFET
306125:6360,861:861,11/03/17 20:20:21,STABLE BEAMS,6500,10603.941,10308.797,40.4,HFET
306125:6360,862:862,11/03/17 20:20:44,STABLE BEAMS,6500,10591.602,10296.061,40.4,HFET
306125:6360,863:863,11/03/17 20:21:07,STABLE BEAMS,6500,10590.829,10002.456,40.4,HFET
306125:6360,864:864,11/03/17 20:21:31,STABLE BEAMS,6500,10581.852,10289.721,40.4,HFET
306125:6360,865:865,11/03/17 20:21:54,STABLE BEAMS,6500,10570.588,10274.961,40.3,HFET
306125:6360,866:866,11/03/17 20:22:17,STABLE BEAMS,6500,10568.789,10274.602,40.3,HFET
306125:6360,867:867,11/03/17 20:22:40,STABLE BEAMS,6500,10514.385,10225.310,40.2,HFET
306125:6360,868:868,11/03/17 20:23:04,STABLE BEAMS,6500,10561.148,10266.694,40.3,HFET
306125:6360,869:869,11/03/17 20:23:27,STABLE BEAMS,6500,10539.937,5890.212,40.2,HFET
306125:6360,870:870,11/03/17 20:23:50,STABLE BEAMS,6500,10556.406,10241.554,40.2,HFET
306125:6360,871:871,11/03/17 20:24:14,STABLE BEAMS,6500,10538.933,10097.215,40.3,HFET
306125:6360,872:872,11/03/17 20:24:37,STABLE BEAMS,6500,10535.546,10116.172,40.2,HFET
306125:6360,873:873,11/03/17 20:25:00,STABLE BEAMS,6500,10529.302,10244.182,40.2,HFET
306125:6360,874:874,11/03/17 20:25:24,STABLE BEAMS,6500,10530.367,10242.020,40.1,HFET
306125:6360,875:875,11/03/17 20:25:47,STABLE BEAMS,6500,10514.383,10230.896,40.1,HFET
306125:6360,876:876,11/03/17 20:26:10,STABLE BEAMS,6500,10512.148,10223.917,40.1,HFET
306125:6360,877:877,11/03/17 20:26:34,STABLE BEAMS,6500,10507.638,10072.189,40.1,HFET
306125:6360,878:878,11/03/17 20:26:57,STABLE BEAMS,6500,10500.782,10214.304,40.0,HFET
306125:6360,879:879,11/03/17 20:27:20,STABLE BEAMS,6500,10491.446,10205.317,40.0,HFET
306125:6360,880:880,11/03/17 20:27:44,STABLE BEAMS,6500,10488.321,10201.205,40.0,HFET
306125:6360,881:881,11/03/17 20:28:07,STABLE BEAMS,6500,10476.829,10194.778,40.0,HFET
306125:6360,882:882,11/03/17 20:28:30,STABLE BEAMS,6500,10472.819,10190.479,39.9,HFET
306125:6360,883:883,11/03/17 20:28:53,STABLE BEAMS,6500,10464.375,10182.486,39.9,HFET
306125:6360,884:884,11/03/17 20:29:17,STABLE BEAMS,6500,10463.385,10038.031,39.9,HFET
306125:6360,885:885,11/03/17 20:29:40,STABLE BEAMS,6500,10449.343,10169.099,39.9,HFET
306125:6360,886:886,11/03/17 20:30:03,STABLE BEAMS,6500,10444.054,10132.666,39.9,HFET
306125:6360,887:887,11/03/17 20:30:27,STABLE BEAMS,6500,10446.100,10164.481,39.8,HFET
306125:6360,888:888,11/03/17 20:30:50,STABLE BEAMS,6500,10434.308,9996.469,39.8,HFET
306125:6360,889:889,11/03/17 20:31:13,STABLE BEAMS,6500,10429.338,10149.513,39.8,HFET
306125:6360,890:890,11/03/17 20:31:37,STABLE BEAMS,6500,10424.384,8952.150,39.7,HFET
306125:6360,891:891,11/03/17 20:32:00,STABLE BEAMS,6500,10381.856,7113.398,39.7,HFET
306125:6360,892:892,11/03/17 20:32:23,STABLE BEAMS,6500,10412.503,10136.059,39.6,HFET
306125:6360,893:893,11/03/17 20:32:47,STABLE BEAMS,6500,10404.008,10136.842,39.7,HFET
306125:6360,894:894,11/03/17 20:33:10,STABLE BEAMS,6500,10412.722,10155.893,39.7,HFET
306125:6360,895:895,11/03/17 20:33:33,STABLE BEAMS,6500,10392.245,10136.469,39.7,HFET
306125:6360,896:896,11/03/17 20:33:56,STABLE BEAMS,6500,10380.105,10125.409,39.5,HFET
306125:6360,897:897,11/03/17 20:34:20,STABLE BEAMS,6500,10375.325,10120.268,39.6,HFET
306125:6360,898:898,11/03/17 20:34:43,STABLE BEAMS,6500,10369.118,10113.278,39.5,HFET
306125:6360,899:899,11/03/17 20:35:06,STABLE BEAMS,6500,10362.109,10076.129,39.5,HFET
306125:6360,900:900,11/03/17 20:35:30,STABLE BEAMS,6500,10355.494,9924.947,39.5,HFET
306125:6360,901:901,11/03/17 20:35:53,STABLE BEAMS,6500,10350.632,10065.404,39.5,HFET
306125:6360,902:902,11/03/17 20:36:16,STABLE BEAMS,6500,10344.484,9675.898,39.4,HFET
306125:6360,903:903,11/03/17 20:36:40,STABLE BEAMS,6500,10335.839,8592.948,39.4,HFET
306125:6360,904:904,11/03/17 20:37:03,STABLE BEAMS,6500,10329.375,10007.486,39.4,HFET
306125:6360,905:905,11/03/17 20:37:26,STABLE BEAMS,6500,10323.450,10004.316,39.4,HFET
306125:6360,906:906,11/03/17 20:37:50,STABLE BEAMS,6500,10317.761,6619.135,39.3,HFET
306125:6360,907:907,11/03/17 20:38:13,STABLE BEAMS,6500,10311.464,9114.890,39.3,HFET
306125:6360,908:908,11/03/17 20:38:36,STABLE BEAMS,6500,10306.699,9990.729,39.3,HFET
306125:6360,909:909,11/03/17 20:39:00,STABLE BEAMS,6500,10299.701,9979.363,39.3,HFET
306125:6360,910:910,11/03/17 20:39:23,STABLE BEAMS,6500,10290.522,9974.486,39.2,HFET
306125:6360,911:911,11/03/17 20:39:46,STABLE BEAMS,6500,10284.946,9971.233,39.2,HFET
306125:6360,912:912,11/03/17 20:40:09,STABLE BEAMS,6500,10279.937,9968.438,39.2,HFET
306125:6360,913:913,11/03/17 20:40:33,STABLE BEAMS,6500,10270.851,9800.904,39.2,HFET
306125:6360,914:914,11/03/17 20:40:56,STABLE BEAMS,6500,10262.890,9947.532,39.1,HFET
306125:6360,915:915,11/03/17 20:41:19,STABLE BEAMS,6500,10254.717,9969.783,39.1,HFET
306125:6360,916:916,11/03/17 20:41:43,STABLE BEAMS,6500,10244.689,9965.904,39.1,HFET
306125:6360,917:917,11/03/17 20:42:06,STABLE BEAMS,6500,10237.825,9959.295,39.0,HFET
306125:6360,918:918,11/03/17 20:42:29,STABLE BEAMS,6500,10236.864,9958.656,39.0,HFET
306125:6360,919:919,11/03/17 20:42:53,STABLE BEAMS,6500,10231.199,9946.535,39.0,HFET
306125:6360,920:920,11/03/17 20:43:16,STABLE BEAMS,6500,10222.452,9944.701,39.0,HFET
306125:6360,921:921,11/03/17 20:43:39,STABLE BEAMS,6500,10218.854,9943.749,39.0,HFET
306125:6360,922:922,11/03/17 20:44:03,STABLE BEAMS,6500,10212.969,9794.484,38.9,HFET
306125:6360,923:923,11/03/17 20:44:26,STABLE BEAMS,6500,10205.781,9933.131,38.9,HFET
306125:6360,924:924,11/03/17 20:44:49,STABLE BEAMS,6500,10196.479,9922.882,38.9,HFET
306125:6360,925:925,11/03/17 20:45:12,STABLE BEAMS,6500,10189.285,9915.949,38.8,HFET
306125:6360,926:926,11/03/17 20:45:36,STABLE BEAMS,6500,10182.945,9911.392,38.8,HFET
306125:6360,927:927,11/03/17 20:45:59,STABLE BEAMS,6500,10177.451,9907.358,38.8,HFET
306125:6360,928:928,11/03/17 20:46:22,STABLE BEAMS,6500,10171.059,9900.694,38.8,HFET
306125:6360,929:929,11/03/17 20:46:46,STABLE BEAMS,6500,10167.699,9898.180,38.8,HFET
306125:6360,930:930,11/03/17 20:47:09,STABLE BEAMS,6500,10166.365,9753.012,38.8,HFET
306125:6360,931:931,11/03/17 20:47:32,STABLE BEAMS,6500,10166.148,9891.322,38.7,HFET
306125:6360,932:932,11/03/17 20:47:56,STABLE BEAMS,6500,10163.743,9875.840,38.7,HFET
306125:6360,933:933,11/03/17 20:48:19,STABLE BEAMS,6500,10158.489,9876.258,38.7,HFET
306125:6360,934:934,11/03/17 20:48:42,STABLE BEAMS,6500,10152.373,9884.477,38.7,HFET
306125:6360,935:935,11/03/17 20:49:06,STABLE BEAMS,6500,10154.138,9887.065,38.7,HFET
306125:6360,936:936,11/03/17 20:49:29,STABLE BEAMS,6500,10149.349,9741.295,38.7,HFET
306125:6360,937:937,11/03/17 20:49:52,STABLE BEAMS,6500,10146.955,9876.646,38.7,HFET
306125:6360,938:938,11/03/17 20:50:16,STABLE BEAMS,6500,10134.898,9723.765,38.7,HFET
306125:6360,939:939,11/03/17 20:50:39,STABLE BEAMS,6500,10132.748,9865.029,38.6,HFET
306125:6360,940:940,11/03/17 20:51:02,STABLE BEAMS,6500,10123.421,9857.527,38.6,HFET
306125:6360,941:941,11/03/17 20:51:25,STABLE BEAMS,6500,10117.626,9852.058,38.6,HFET
306125:6360,942:942,11/03/17 20:51:49,STABLE BEAMS,6500,10113.305,9706.061,38.6,HFET
306125:6360,943:943,11/03/17 20:52:12,STABLE BEAMS,6500,10106.281,9702.303,38.5,HFET
306125:6360,944:944,11/03/17 20:52:35,STABLE BEAMS,6500,10103.288,9839.323,38.5,HFET
306125:6360,945:945,11/03/17 20:52:59,STABLE BEAMS,6500,10093.686,9689.864,38.5,HFET
306125:6360,946:946,11/03/17 20:53:22,STABLE BEAMS,6500,10088.824,9826.353,38.5,HFET
306125:6360,947:947,11/03/17 20:53:45,STABLE BEAMS,6500,10080.887,9807.330,38.5,HFET
306125:6360,948:948,11/03/17 20:54:09,STABLE BEAMS,6500,10077.218,9786.038,38.4,HFET
306125:6360,949:949,11/03/17 20:54:32,STABLE BEAMS,6500,10069.839,9779.115,38.4,HFET
306125:6360,950:950,11/03/17 20:54:55,STABLE BEAMS,6500,10063.950,9633.729,38.4,HFET
306125:6360,951:951,11/03/17 20:55:19,STABLE BEAMS,6500,10058.031,9770.172,38.4,HFET
306125:6360,952:952,11/03/17 20:55:42,STABLE BEAMS,6500,10051.645,9619.058,38.3,HFET
306125:6360,953:953,11/03/17 20:56:05,STABLE BEAMS,6500,10046.173,6123.589,38.3,HFET
306125:6360,954:954,11/03/17 20:56:29,STABLE BEAMS,6500,10041.946,9267.065,38.3,HFET
306125:6360,955:955,11/03/17 20:56:52,STABLE BEAMS,6500,10037.510,9747.473,38.3,HFET
306125:6360,956:956,11/03/17 20:57:15,STABLE BEAMS,6500,10028.295,9738.472,38.3,HFET
306125:6360,957:957,11/03/17 20:57:38,STABLE BEAMS,6500,10021.666,9729.436,38.2,HFET
306125:6360,958:958,11/03/17 20:58:02,STABLE BEAMS,6500,10013.648,9728.788,38.2,HFET
306125:6360,959:959,11/03/17 20:58:25,STABLE BEAMS,6500,10010.164,9723.468,38.2,HFET
306125:6360,960:960,11/03/17 20:58:48,STABLE BEAMS,6500,10002.877,9723.252,38.1,HFET
306125:6360,961:961,11/03/17 20:59:12,STABLE BEAMS,6500,9996.660,9712.275,38.1,HFET
306125:6360,962:962,11/03/17 20:59:35,STABLE BEAMS,6500,9989.138,9706.349,38.1,HFET
306125:6360,963:963,11/03/17 20:59:58,STABLE BEAMS,6500,9983.037,9557.199,38.1,HFET
306125:6360,964:964,11/03/17 21:00:22,STABLE BEAMS,6500,9980.767,9692.590,38.1,HFET
306125:6360,965:965,11/03/17 21:00:45,STABLE BEAMS,6500,9974.949,9686.230,38.0,HFET
306125:6360,966:966,11/03/17 21:01:08,STABLE BEAMS,6500,9967.323,9684.213,38.0,HFET
306125:6360,967:967,11/03/17 21:01:32,STABLE BEAMS,6500,9961.600,9675.960,38.0,HFET
306125:6360,968:968,11/03/17 21:01:55,STABLE BEAMS,6500,9955.656,9676.193,38.0,HFET
306125:6360,969:969,11/03/17 21:02:18,STABLE BEAMS,6500,9950.881,9693.180,37.9,HFET
306125:6360,970:970,11/03/17 21:02:42,STABLE BEAMS,6500,9945.833,9692.340,37.9,HFET
306125:6360,971:971,11/03/17 21:03:05,STABLE BEAMS,6500,9937.540,9685.329,37.9,HFET
306125:6360,972:972,11/03/17 21:03:28,STABLE BEAMS,6500,9931.184,9540.208,37.9,HFET
306125:6360,973:973,11/03/17 21:03:51,STABLE BEAMS,6500,9927.296,9674.752,37.8,HFET
306125:6360,974:974,11/03/17 21:04:15,STABLE BEAMS,6500,9921.888,9669.398,37.8,HFET
306125:6360,975:975,11/03/17 21:04:38,STABLE BEAMS,6500,9915.454,9662.137,37.8,HFET
306125:6360,976:976,11/03/17 21:05:01,STABLE BEAMS,6500,9912.988,9661.025,37.8,HFET
306125:6360,977:977,11/03/17 21:05:25,STABLE BEAMS,6500,9905.496,9654.484,37.8,HFET
306125:6360,978:978,11/03/17 21:05:48,STABLE BEAMS,6500,9898.684,9636.984,37.8,HFET
306125:6360,979:979,11/03/17 21:06:11,STABLE BEAMS,6500,9892.569,9483.945,37.7,HFET
306125:6360,980:980,11/03/17 21:06:35,STABLE BEAMS,6500,9887.540,9613.670,37.7,HFET
306125:6360,981:981,11/03/17 21:06:58,STABLE BEAMS,6500,9878.803,8861.088,37.7,HFET
306125:6360,982:982,11/03/17 21:07:21,STABLE BEAMS,6500,9872.482,9600.874,37.6,HFET
306125:6360,983:983,11/03/17 21:07:45,STABLE BEAMS,6500,9870.910,9596.425,37.6,HFET
306125:6360,984:984,11/03/17 21:08:08,STABLE BEAMS,6500,9862.854,9589.973,37.6,HFET
306125:6360,985:985,11/03/17 21:08:31,STABLE BEAMS,6500,9856.193,9584.225,37.6,HFET
306125:6360,986:986,11/03/17 21:08:54,STABLE BEAMS,6500,9852.061,9584.391,37.6,HFET
306125:6360,987:987,11/03/17 21:09:18,STABLE BEAMS,6500,9844.648,9578.059,37.5,HFET
306125:6360,988:988,11/03/17 21:09:41,STABLE BEAMS,6500,9836.639,9568.961,37.5,HFET
306125:6360,989:989,11/03/17 21:10:04,STABLE BEAMS,6500,9830.431,9563.172,37.5,HFET
306125:6360,990:990,11/03/17 21:10:28,STABLE BEAMS,6500,9827.575,9441.977,37.5,HFET
306125:6360,991:991,11/03/17 21:10:51,STABLE BEAMS,6500,9821.728,9558.333,37.5,HFET
306125:6360,992:992,11/03/17 21:11:14,STABLE BEAMS,6500,9817.886,9414.556,37.4,HFET
306125:6360,993:993,11/03/17 21:11:38,STABLE BEAMS,6500,9813.259,9549.536,37.4,HFET
