#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
306777:6396,1609:1609,11/18/17 08:13:04,STABLE BEAMS,2510,157.864,153.576,0.7,PLTZERO
306777:6396,1610:1610,11/18/17 08:13:27,STABLE BEAMS,2510,157.811,153.518,0.7,PLTZERO
306777:6396,1611:1611,11/18/17 08:13:50,STABLE BEAMS,2510,157.729,153.440,0.7,PLTZERO
306777:6396,1612:1612,11/18/17 08:14:14,STABLE BEAMS,2510,157.652,153.373,0.7,PLTZERO
306777:6396,1613:1613,11/18/17 08:14:37,STABLE BEAMS,2510,157.622,153.316,0.7,PLTZERO
306777:6396,1614:1614,11/18/17 08:15:00,STABLE BEAMS,2510,157.620,153.311,0.7,PLTZERO
306777:6396,1615:1615,11/18/17 08:15:24,STABLE BEAMS,2510,157.644,153.345,0.7,PLTZERO
306777:6396,1616:1616,11/18/17 08:15:47,STABLE BEAMS,2510,157.739,153.435,0.7,PLTZERO
306777:6396,1617:1617,11/18/17 08:16:10,STABLE BEAMS,2510,157.580,153.301,0.7,PLTZERO
306777:6396,1618:1618,11/18/17 08:16:34,STABLE BEAMS,2510,157.607,153.331,0.7,PLTZERO
306777:6396,1619:1619,11/18/17 08:16:57,STABLE BEAMS,2510,157.543,153.261,0.7,PLTZERO
306777:6396,1620:1620,11/18/17 08:17:20,STABLE BEAMS,2510,157.507,153.228,0.7,PLTZERO
306777:6396,1621:1621,11/18/17 08:17:44,STABLE BEAMS,2510,157.362,153.093,0.7,PLTZERO
306777:6396,1622:1622,11/18/17 08:18:07,STABLE BEAMS,2510,157.373,153.084,0.7,PLTZERO
306777:6396,1623:1623,11/18/17 08:18:30,STABLE BEAMS,2510,157.391,153.132,0.7,PLTZERO
306777:6396,1624:1624,11/18/17 08:18:53,STABLE BEAMS,2510,157.434,153.135,0.7,PLTZERO
306777:6396,1625:1625,11/18/17 08:19:17,STABLE BEAMS,2510,157.401,150.925,0.7,PLTZERO
306777:6396,1626:1626,11/18/17 08:19:40,STABLE BEAMS,2510,157.364,153.078,0.7,PLTZERO
306777:6396,1627:1627,11/18/17 08:20:03,STABLE BEAMS,2510,157.367,153.052,0.7,PLTZERO
306777:6396,1628:1628,11/18/17 08:20:27,STABLE BEAMS,2510,157.221,152.929,0.7,PLTZERO
306777:6396,1629:1629,11/18/17 08:20:50,STABLE BEAMS,2510,157.245,150.792,0.7,PLTZERO
306777:6396,1630:1630,11/18/17 08:21:13,STABLE BEAMS,2510,157.193,152.841,0.7,PLTZERO
306777:6396,1631:1631,11/18/17 08:21:37,STABLE BEAMS,2510,157.173,152.782,0.7,PLTZERO
306777:6396,1632:1632,11/18/17 08:22:00,STABLE BEAMS,2510,157.104,150.618,0.7,PLTZERO
306777:6396,1633:1633,11/18/17 08:22:23,STABLE BEAMS,2510,157.126,152.777,0.7,PLTZERO
306777:6396,1634:1634,11/18/17 08:22:47,STABLE BEAMS,2510,157.148,152.767,0.7,PLTZERO
306777:6396,1635:1635,11/18/17 08:23:10,STABLE BEAMS,2510,157.018,152.641,0.7,PLTZERO
306777:6396,1636:1636,11/18/17 08:23:33,STABLE BEAMS,2510,156.945,152.540,0.7,PLTZERO
306777:6396,1637:1637,11/18/17 08:23:57,STABLE BEAMS,2510,156.972,152.570,0.7,PLTZERO
306777:6396,1638:1638,11/18/17 08:24:20,STABLE BEAMS,2510,156.928,152.546,0.7,PLTZERO
306777:6396,1639:1639,11/18/17 08:24:43,STABLE BEAMS,2510,156.881,152.492,0.7,PLTZERO
306777:6396,1640:1640,11/18/17 08:25:06,STABLE BEAMS,2510,156.841,152.456,0.7,PLTZERO
306777:6396,1641:1641,11/18/17 08:25:30,STABLE BEAMS,2510,156.902,152.527,0.7,PLTZERO
306777:6396,1642:1642,11/18/17 08:25:53,STABLE BEAMS,2510,156.861,152.489,0.7,PLTZERO
306777:6396,1643:1643,11/18/17 08:26:16,STABLE BEAMS,2510,156.846,152.465,0.7,PLTZERO
306777:6396,1644:1644,11/18/17 08:26:40,STABLE BEAMS,2510,156.798,152.449,0.7,PLTZERO
306777:6396,1645:1645,11/18/17 08:27:03,STABLE BEAMS,2510,156.869,152.521,0.7,PLTZERO
306777:6396,1646:1646,11/18/17 08:27:26,STABLE BEAMS,2510,156.773,152.404,0.7,PLTZERO
306777:6396,1647:1647,11/18/17 08:27:50,STABLE BEAMS,2510,156.719,152.338,0.7,PLTZERO
306777:6396,1648:1648,11/18/17 08:28:13,STABLE BEAMS,2510,156.802,152.429,0.7,PLTZERO
306777:6396,1649:1649,11/18/17 08:28:36,STABLE BEAMS,2510,156.616,152.263,0.7,PLTZERO
306777:6396,1650:1650,11/18/17 08:29:00,STABLE BEAMS,2510,156.632,152.278,0.7,PLTZERO
306777:6396,1651:1651,11/18/17 08:29:23,STABLE BEAMS,2510,156.677,152.308,0.7,PLTZERO
306777:6396,1652:1652,11/18/17 08:29:46,STABLE BEAMS,2510,156.581,152.247,0.7,PLTZERO
306777:6396,1653:1653,11/18/17 08:30:09,STABLE BEAMS,2510,156.495,152.248,0.7,PLTZERO
306777:6396,1654:1654,11/18/17 08:30:33,STABLE BEAMS,2510,156.545,152.317,0.7,PLTZERO
306777:6396,1655:1655,11/18/17 08:30:56,STABLE BEAMS,2510,156.510,152.293,0.7,PLTZERO
306777:6396,1656:1656,11/18/17 08:31:19,STABLE BEAMS,2510,156.527,152.286,0.7,PLTZERO
306777:6396,1657:1657,11/18/17 08:31:43,STABLE BEAMS,2510,156.517,152.268,0.7,PLTZERO
306777:6396,1658:1658,11/18/17 08:32:06,STABLE BEAMS,2510,156.573,152.101,0.7,PLTZERO
306777:6396,1659:1659,11/18/17 08:32:29,STABLE BEAMS,2510,156.450,152.222,0.7,PLTZERO
306777:6396,1660:1660,11/18/17 08:32:53,STABLE BEAMS,2510,156.368,149.947,0.7,PLTZERO
306777:6396,1661:1661,11/18/17 08:33:16,STABLE BEAMS,2510,156.424,152.190,0.7,PLTZERO
306777:6396,1662:1662,11/18/17 08:33:39,STABLE BEAMS,2510,156.332,152.025,0.7,PLTZERO
306777:6396,1663:1663,11/18/17 08:34:03,STABLE BEAMS,2510,156.263,151.925,0.7,PLTZERO
306777:6396,1664:1664,11/18/17 08:34:26,STABLE BEAMS,2510,156.272,151.686,0.7,PLTZERO
306777:6396,1665:1665,11/18/17 08:34:49,STABLE BEAMS,2510,156.192,151.829,0.7,PLTZERO
306777:6396,1666:1666,11/18/17 08:35:13,STABLE BEAMS,2510,156.233,151.883,0.7,PLTZERO
306777:6396,1667:1667,11/18/17 08:35:36,STABLE BEAMS,2510,156.256,151.910,0.7,PLTZERO
306777:6396,1668:1668,11/18/17 08:35:59,STABLE BEAMS,2510,156.164,151.812,0.7,PLTZERO
306777:6396,1669:1669,11/18/17 08:36:22,STABLE BEAMS,2510,156.232,151.862,0.7,PLTZERO
306777:6396,1670:1670,11/18/17 08:36:46,STABLE BEAMS,2510,156.203,151.839,0.7,PLTZERO
306777:6396,1671:1671,11/18/17 08:37:09,STABLE BEAMS,2510,156.073,151.770,0.7,PLTZERO
306777:6396,1672:1672,11/18/17 08:37:32,STABLE BEAMS,2510,156.072,151.719,0.7,PLTZERO
306777:6396,1673:1673,11/18/17 08:37:56,STABLE BEAMS,2510,156.045,151.684,0.7,PLTZERO
306777:6396,1674:1674,11/18/17 08:38:19,STABLE BEAMS,2510,155.962,151.736,0.7,PLTZERO
306777:6396,1675:1675,11/18/17 08:38:42,STABLE BEAMS,2510,156.034,151.693,0.7,PLTZERO
306777:6396,1676:1676,11/18/17 08:39:06,STABLE BEAMS,2510,155.908,151.576,0.7,PLTZERO
306777:6396,1677:1677,11/18/17 08:39:29,STABLE BEAMS,2510,155.801,151.490,0.7,PLTZERO
306777:6396,1678:1678,11/18/17 08:39:52,STABLE BEAMS,2510,155.798,151.457,0.7,PLTZERO
306777:6396,1679:1679,11/18/17 08:40:16,STABLE BEAMS,2510,155.777,151.448,0.7,PLTZERO
306777:6396,1680:1680,11/18/17 08:40:39,STABLE BEAMS,2510,155.800,151.459,0.7,PLTZERO
306777:6396,1681:1681,11/18/17 08:41:02,STABLE BEAMS,2510,155.599,151.282,0.7,PLTZERO
306777:6396,1682:1682,11/18/17 08:41:26,STABLE BEAMS,2510,155.602,151.268,0.7,PLTZERO
306777:6396,1683:1683,11/18/17 08:41:49,STABLE BEAMS,2510,155.604,151.069,0.7,PLTZERO
306777:6396,1684:1684,11/18/17 08:42:12,STABLE BEAMS,2510,155.566,151.238,0.7,PLTZERO
306777:6396,1685:1685,11/18/17 08:42:35,STABLE BEAMS,2510,155.583,151.235,0.7,PLTZERO
306777:6396,1686:1686,11/18/17 08:42:59,STABLE BEAMS,2510,155.553,151.214,0.7,PLTZERO
306777:6396,1687:1687,11/18/17 08:43:22,STABLE BEAMS,2510,155.541,151.244,0.7,PLTZERO
306777:6396,1688:1688,11/18/17 08:43:45,STABLE BEAMS,2510,155.475,151.163,0.7,PLTZERO
306777:6396,1689:1689,11/18/17 08:44:09,STABLE BEAMS,2510,155.396,151.082,0.7,PLTZERO
306777:6396,1690:1690,11/18/17 08:44:32,STABLE BEAMS,2510,155.300,150.978,0.7,PLTZERO
306777:6396,1691:1691,11/18/17 08:44:55,STABLE BEAMS,2510,155.441,151.149,0.7,PLTZERO
306777:6396,1692:1692,11/18/17 08:45:19,STABLE BEAMS,2510,155.399,151.084,0.7,PLTZERO
306777:6396,1693:1693,11/18/17 08:45:42,STABLE BEAMS,2510,155.311,151.006,0.7,PLTZERO
306777:6396,1694:1694,11/18/17 08:46:05,STABLE BEAMS,2510,155.321,151.026,0.7,PLTZERO
306777:6396,1695:1695,11/18/17 08:46:29,STABLE BEAMS,2510,155.299,151.109,0.7,PLTZERO
306777:6396,1696:1696,11/18/17 08:46:52,STABLE BEAMS,2510,155.179,150.997,0.7,PLTZERO
306777:6396,1697:1697,11/18/17 08:47:15,STABLE BEAMS,2510,155.216,151.040,0.7,PLTZERO
306777:6396,1698:1698,11/18/17 08:47:38,STABLE BEAMS,2510,155.154,150.961,0.7,PLTZERO
306777:6396,1699:1699,11/18/17 08:48:02,STABLE BEAMS,2510,155.116,150.937,0.7,PLTZERO
306777:6396,1700:1700,11/18/17 08:48:25,STABLE BEAMS,2510,155.221,151.040,0.7,PLTZERO
306777:6396,1701:1701,11/18/17 08:48:48,STABLE BEAMS,2510,155.068,150.892,0.7,PLTZERO
306777:6396,1702:1702,11/18/17 08:49:12,STABLE BEAMS,2510,155.126,148.786,0.7,PLTZERO
306777:6396,1703:1703,11/18/17 08:49:35,STABLE BEAMS,2510,155.019,150.850,0.7,PLTZERO
306777:6396,1704:1704,11/18/17 08:49:58,STABLE BEAMS,2510,155.106,150.881,0.7,PLTZERO
306777:6396,1705:1705,11/18/17 08:50:22,STABLE BEAMS,2510,155.086,150.780,0.7,PLTZERO
306777:6396,1706:1706,11/18/17 08:50:45,STABLE BEAMS,2510,155.102,148.651,0.7,PLTZERO
306777:6396,1707:1707,11/18/17 08:51:08,STABLE BEAMS,2510,154.948,150.680,0.7,PLTZERO
306777:6396,1708:1708,11/18/17 08:51:32,STABLE BEAMS,2510,154.834,150.583,0.7,PLTZERO
306777:6396,1709:1709,11/18/17 08:51:55,STABLE BEAMS,2510,154.859,150.580,0.7,PLTZERO
306777:6396,1710:1710,11/18/17 08:52:18,STABLE BEAMS,2510,154.866,150.589,0.7,PLTZERO
306777:6396,1711:1711,11/18/17 08:52:42,STABLE BEAMS,2510,154.911,150.631,0.7,PLTZERO
306777:6396,1712:1712,11/18/17 08:53:05,STABLE BEAMS,2510,154.807,150.503,0.7,PLTZERO
306777:6396,1713:1713,11/18/17 08:53:28,STABLE BEAMS,2510,154.766,150.491,0.7,PLTZERO
306777:6396,1714:1714,11/18/17 08:53:51,STABLE BEAMS,2510,154.822,150.543,0.7,PLTZERO
306777:6396,1715:1715,11/18/17 08:54:15,STABLE BEAMS,2510,154.630,148.295,0.7,PLTZERO
306777:6396,1716:1716,11/18/17 08:54:38,STABLE BEAMS,2510,154.694,150.545,0.7,PLTZERO
306777:6396,1717:1717,11/18/17 08:55:01,STABLE BEAMS,2510,154.612,150.454,0.7,PLTZERO
306777:6396,1718:1718,11/18/17 08:55:25,STABLE BEAMS,2510,154.710,150.552,0.7,PLTZERO
306777:6396,1719:1719,11/18/17 08:55:48,STABLE BEAMS,2510,154.668,150.511,0.7,PLTZERO
306777:6396,1720:1720,11/18/17 08:56:11,STABLE BEAMS,2510,154.691,150.518,0.7,PLTZERO
306777:6396,1721:1721,11/18/17 08:56:35,STABLE BEAMS,2510,153.816,149.682,0.7,PLTZERO
306777:6396,1722:1722,11/18/17 08:56:58,STABLE BEAMS,2510,152.782,148.691,0.7,PLTZERO
306777:6396,1723:1723,11/18/17 08:57:21,STABLE BEAMS,2510,152.818,148.707,0.7,PLTZERO
306777:6396,1724:1724,11/18/17 08:57:45,STABLE BEAMS,2510,152.903,148.807,0.7,PLTZERO
306777:6396,1725:1725,11/18/17 08:58:08,STABLE BEAMS,2510,152.768,148.666,0.7,PLTZERO
306777:6396,1726:1726,11/18/17 08:58:31,STABLE BEAMS,2510,152.759,148.662,0.7,PLTZERO
306777:6396,1727:1727,11/18/17 08:58:54,STABLE BEAMS,2510,152.802,148.709,0.7,PLTZERO
306777:6396,1728:1728,11/18/17 08:59:18,STABLE BEAMS,2510,152.686,148.596,0.7,PLTZERO
306777:6396,1729:1729,11/18/17 08:59:41,STABLE BEAMS,2510,152.646,148.515,0.7,PLTZERO
306777:6396,1730:1730,11/18/17 09:00:04,STABLE BEAMS,2510,152.649,148.534,0.7,PLTZERO
306777:6396,1731:1731,11/18/17 09:00:28,STABLE BEAMS,2510,152.584,148.495,0.7,PLTZERO
306777:6396,1732:1732,11/18/17 09:00:51,STABLE BEAMS,2510,152.641,148.537,0.7,PLTZERO
306777:6396,1733:1733,11/18/17 09:01:14,STABLE BEAMS,2510,152.488,148.403,0.7,PLTZERO
306777:6396,1734:1734,11/18/17 09:01:38,STABLE BEAMS,2510,152.577,148.488,0.7,PLTZERO
306777:6396,1735:1735,11/18/17 09:02:01,STABLE BEAMS,2510,152.548,148.470,0.7,PLTZERO
306777:6396,1736:1736,11/18/17 09:02:24,STABLE BEAMS,2510,152.580,148.480,0.7,PLTZERO
306777:6396,1737:1737,11/18/17 09:02:48,STABLE BEAMS,2510,152.397,148.320,0.7,PLTZERO
306777:6396,1738:1738,11/18/17 09:03:11,STABLE BEAMS,2510,152.381,148.307,0.7,PLTZERO
306777:6396,1739:1739,11/18/17 09:03:34,STABLE BEAMS,2510,152.403,148.311,0.7,PLTZERO
306777:6396,1740:1740,11/18/17 09:03:58,STABLE BEAMS,2510,152.395,148.308,0.7,PLTZERO
306777:6396,1741:1741,11/18/17 09:04:21,STABLE BEAMS,2510,152.381,148.310,0.7,PLTZERO
306777:6396,1742:1742,11/18/17 09:04:44,STABLE BEAMS,2510,152.489,148.391,0.7,PLTZERO
306777:6396,1743:1743,11/18/17 09:05:07,STABLE BEAMS,2510,152.363,148.298,0.7,PLTZERO
306777:6396,1744:1744,11/18/17 09:05:31,STABLE BEAMS,2510,152.312,148.222,0.7,PLTZERO
306777:6396,1745:1745,11/18/17 09:05:54,STABLE BEAMS,2510,152.230,148.153,0.7,PLTZERO
306777:6396,1746:1746,11/18/17 09:06:17,STABLE BEAMS,2510,152.280,148.150,0.7,PLTZERO
306777:6396,1747:1747,11/18/17 09:06:41,STABLE BEAMS,2510,152.122,147.951,0.7,PLTZERO
306777:6396,1748:1748,11/18/17 09:07:04,STABLE BEAMS,2510,152.239,148.104,0.7,PLTZERO
306777:6396,1749:1749,11/18/17 09:07:27,STABLE BEAMS,2510,152.032,147.892,0.7,PLTZERO
306777:6396,1750:1750,11/18/17 09:07:51,STABLE BEAMS,2510,152.024,147.827,0.7,PLTZERO
306777:6396,1751:1751,11/18/17 09:08:14,STABLE BEAMS,2510,152.069,147.907,0.7,PLTZERO
306777:6396,1752:1752,11/18/17 09:08:37,STABLE BEAMS,2510,151.960,147.800,0.7,PLTZERO
306777:6396,1753:1753,11/18/17 09:09:01,STABLE BEAMS,2510,151.990,147.807,0.7,PLTZERO
306777:6396,1754:1754,11/18/17 09:09:24,STABLE BEAMS,2510,151.991,147.821,0.7,PLTZERO
306777:6396,1755:1755,11/18/17 09:09:47,STABLE BEAMS,2510,151.945,147.774,0.7,PLTZERO
306777:6396,1756:1756,11/18/17 09:10:11,STABLE BEAMS,2510,151.928,147.769,0.7,PLTZERO
306777:6396,1757:1757,11/18/17 09:10:34,STABLE BEAMS,2510,151.933,147.746,0.7,PLTZERO
306777:6396,1758:1758,11/18/17 09:10:57,STABLE BEAMS,2510,151.963,147.815,0.7,PLTZERO
306777:6396,1759:1759,11/18/17 09:11:20,STABLE BEAMS,2510,151.923,147.756,0.7,PLTZERO
306777:6396,1760:1760,11/18/17 09:11:44,STABLE BEAMS,2510,151.929,147.771,0.7,PLTZERO
306777:6396,1761:1761,11/18/17 09:12:07,STABLE BEAMS,2510,151.803,147.655,0.7,PLTZERO
306777:6396,1762:1762,11/18/17 09:12:30,STABLE BEAMS,2510,151.856,147.699,0.7,PLTZERO
306777:6396,1763:1763,11/18/17 09:12:54,STABLE BEAMS,2510,151.837,147.664,0.7,PLTZERO
306777:6396,1764:1764,11/18/17 09:13:17,STABLE BEAMS,2510,151.908,147.728,0.7,PLTZERO
306777:6396,1765:1765,11/18/17 09:13:40,STABLE BEAMS,2510,151.665,147.489,0.7,PLTZERO
306777:6396,1766:1766,11/18/17 09:14:04,STABLE BEAMS,2510,151.805,147.641,0.7,PLTZERO
306777:6396,1767:1767,11/18/17 09:14:27,STABLE BEAMS,2510,151.650,147.462,0.7,PLTZERO
306777:6396,1768:1768,11/18/17 09:14:50,STABLE BEAMS,2510,151.735,147.570,0.7,PLTZERO
306777:6396,1769:1769,11/18/17 09:15:14,STABLE BEAMS,2510,151.625,147.554,0.7,PLTZERO
306777:6396,1770:1770,11/18/17 09:15:37,STABLE BEAMS,2510,151.739,147.692,0.7,PLTZERO
306777:6396,1771:1771,11/18/17 09:16:00,STABLE BEAMS,2510,151.762,147.712,0.7,PLTZERO
306777:6396,1772:1772,11/18/17 09:16:23,STABLE BEAMS,2510,151.677,147.600,0.7,PLTZERO
306777:6396,1773:1773,11/18/17 09:16:47,STABLE BEAMS,2510,151.673,147.626,0.7,PLTZERO
306777:6396,1774:1774,11/18/17 09:17:10,STABLE BEAMS,2510,151.580,147.535,0.7,PLTZERO
306777:6396,1775:1775,11/18/17 09:17:33,STABLE BEAMS,2510,151.658,147.597,0.7,PLTZERO
306777:6396,1776:1776,11/18/17 09:17:57,STABLE BEAMS,2510,151.511,147.476,0.7,PLTZERO
306777:6396,1777:1777,11/18/17 09:18:20,STABLE BEAMS,2510,151.515,147.480,0.7,PLTZERO
306777:6396,1778:1778,11/18/17 09:18:43,STABLE BEAMS,2510,151.408,147.332,0.7,PLTZERO
306777:6396,1779:1779,11/18/17 09:19:07,STABLE BEAMS,2510,151.437,145.176,0.7,PLTZERO
306777:6396,1780:1780,11/18/17 09:19:30,STABLE BEAMS,2510,151.469,147.313,0.7,PLTZERO
306777:6396,1781:1781,11/18/17 09:19:53,STABLE BEAMS,2510,151.427,147.261,0.7,PLTZERO
306777:6396,1782:1782,11/18/17 09:20:17,STABLE BEAMS,2510,130.527,127.059,0.7,PLTZERO
306777:6396,1783:1783,11/18/17 09:20:40,STABLE BEAMS,2510,18.334,18.061,0.1,PLTZERO
306777:6396,1784:1784,11/18/17 09:21:03,STABLE BEAMS,2510,58.415,57.353,0.2,PLTZERO
306777:6396,1785:1785,11/18/17 09:21:27,STABLE BEAMS,2510,120.401,117.530,0.4,PLTZERO
306777:6396,1786:1786,11/18/17 09:21:50,STABLE BEAMS,2510,146.156,142.236,0.7,PLTZERO
306777:6396,1787:1787,11/18/17 09:22:13,STABLE BEAMS,2510,106.926,104.497,0.6,PLTZERO
306777:6396,1788:1788,11/18/17 09:22:36,STABLE BEAMS,2510,44.869,44.040,0.4,PLTZERO
306777:6396,1789:1789,11/18/17 09:23:00,STABLE BEAMS,2510,54.863,53.594,0.1,PLTZERO
306777:6396,1790:1790,11/18/17 09:23:23,STABLE BEAMS,2510,63.551,61.978,0.7,PLTZERO
306777:6396,1791:1791,11/18/17 09:23:46,STABLE BEAMS,2510,28.538,28.096,0.0,PLTZERO
306777:6396,1792:1792,11/18/17 09:24:10,STABLE BEAMS,2510,90.987,89.080,0.3,PLTZERO
306777:6396,1793:1793,11/18/17 09:24:33,STABLE BEAMS,2510,140.685,137.034,0.6,PLTZERO
306777:6396,1794:1794,11/18/17 09:24:56,STABLE BEAMS,2510,133.361,129.996,0.7,PLTZERO
306777:6396,1795:1795,11/18/17 09:25:20,STABLE BEAMS,2510,67.768,66.481,0.4,PLTZERO
306777:6396,1796:1796,11/18/17 09:25:43,STABLE BEAMS,2510,21.721,21.391,0.2,PLTZERO
306777:6396,1797:1797,11/18/17 09:26:06,STABLE BEAMS,2510,109.812,106.955,0.1,PLTZERO
306777:6396,1798:1798,11/18/17 09:26:30,STABLE BEAMS,2510,151.086,146.938,0.7,PLTZERO
306777:6396,1799:1799,11/18/17 09:26:53,STABLE BEAMS,2510,150.985,146.848,0.7,PLTZERO
306777:6396,1800:1800,11/18/17 09:27:16,STABLE BEAMS,2510,151.037,146.904,0.7,PLTZERO
306777:6396,1801:1801,11/18/17 09:27:40,STABLE BEAMS,2510,151.010,146.868,0.7,PLTZERO
306777:6396,1802:1802,11/18/17 09:28:03,STABLE BEAMS,2510,151.034,146.919,0.7,PLTZERO
306777:6396,1803:1803,11/18/17 09:28:26,STABLE BEAMS,2510,150.997,146.882,0.7,PLTZERO
306777:6396,1804:1804,11/18/17 09:28:49,STABLE BEAMS,2510,150.923,146.777,0.7,PLTZERO
306777:6396,1805:1805,11/18/17 09:29:13,STABLE BEAMS,2510,150.989,146.854,0.7,PLTZERO
306777:6396,1806:1806,11/18/17 09:29:36,STABLE BEAMS,2510,150.919,146.766,0.7,PLTZERO
306777:6396,1807:1807,11/18/17 09:29:59,STABLE BEAMS,2510,150.839,146.735,0.7,PLTZERO
306777:6396,1808:1808,11/18/17 09:30:23,STABLE BEAMS,2510,150.743,146.626,0.7,PLTZERO
306777:6396,1809:1809,11/18/17 09:30:46,STABLE BEAMS,2510,150.766,146.633,0.7,PLTZERO
306777:6396,1810:1810,11/18/17 09:31:09,STABLE BEAMS,2510,150.677,146.591,0.7,PLTZERO
306777:6396,1811:1811,11/18/17 09:31:33,STABLE BEAMS,2510,150.713,146.684,0.7,PLTZERO
306777:6396,1812:1812,11/18/17 09:31:56,STABLE BEAMS,2510,150.745,146.726,0.7,PLTZERO
306777:6396,1813:1813,11/18/17 09:32:19,STABLE BEAMS,2510,150.760,146.749,0.7,PLTZERO
306777:6396,1814:1814,11/18/17 09:32:43,STABLE BEAMS,2510,150.725,146.722,0.7,PLTZERO
306777:6396,1815:1815,11/18/17 09:33:06,STABLE BEAMS,2510,150.528,146.514,0.7,PLTZERO
306777:6396,1816:1816,11/18/17 09:33:29,STABLE BEAMS,2510,150.636,146.619,0.7,PLTZERO
306777:6396,1817:1817,11/18/17 09:33:52,STABLE BEAMS,2510,150.514,146.512,0.7,PLTZERO
306777:6396,1818:1818,11/18/17 09:34:16,STABLE BEAMS,2510,150.546,146.528,0.7,PLTZERO
306777:6396,1819:1819,11/18/17 09:34:39,STABLE BEAMS,2510,150.540,146.524,0.7,PLTZERO
306777:6396,1820:1820,11/18/17 09:35:02,STABLE BEAMS,2510,150.515,146.453,0.7,PLTZERO
306777:6396,1821:1821,11/18/17 09:35:26,STABLE BEAMS,2510,150.545,146.462,0.7,PLTZERO
306777:6396,1822:1822,11/18/17 09:35:49,STABLE BEAMS,2510,150.492,146.402,0.7,PLTZERO
306777:6396,1823:1823,11/18/17 09:36:12,STABLE BEAMS,2510,149.534,145.471,0.7,PLTZERO
306777:6396,1824:1824,11/18/17 09:36:35,STABLE BEAMS,2510,148.603,144.567,0.7,BCM1F
306777:6396,1825:1825,11/18/17 09:36:59,STABLE BEAMS,2510,150.731,146.636,0.7,BCM1F
306777:6396,1826:1826,11/18/17 09:37:22,STABLE BEAMS,2510,152.025,147.892,0.7,PLTZERO
306777:6396,1827:1827,11/18/17 09:37:45,STABLE BEAMS,2510,151.975,147.837,0.7,PLTZERO
306777:6396,1828:1828,11/18/17 09:38:09,STABLE BEAMS,2510,151.959,147.830,0.7,PLTZERO
306777:6396,1829:1829,11/18/17 09:38:32,STABLE BEAMS,2510,152.013,147.886,0.7,PLTZERO
306777:6396,1830:1830,11/18/17 09:38:55,STABLE BEAMS,2510,151.860,147.722,0.7,PLTZERO
306777:6396,1831:1831,11/18/17 09:39:19,STABLE BEAMS,2510,151.868,147.784,0.7,PLTZERO
306777:6396,1832:1832,11/18/17 09:39:42,STABLE BEAMS,2510,151.920,147.875,0.7,PLTZERO
306777:6396,1833:1833,11/18/17 09:40:05,STABLE BEAMS,2510,151.947,147.895,0.7,PLTZERO
306777:6396,1834:1834,11/18/17 09:40:29,STABLE BEAMS,2510,151.775,147.746,0.7,PLTZERO
306777:6396,1835:1835,11/18/17 09:40:52,STABLE BEAMS,2510,151.841,147.813,0.7,PLTZERO
306777:6396,1836:1836,11/18/17 09:41:15,STABLE BEAMS,2510,151.766,147.725,0.7,PLTZERO
306777:6396,1837:1837,11/18/17 09:41:39,STABLE BEAMS,2510,151.833,147.802,0.7,PLTZERO
306777:6396,1838:1838,11/18/17 09:42:02,STABLE BEAMS,2510,151.754,147.718,0.7,PLTZERO
306777:6396,1839:1839,11/18/17 09:42:25,STABLE BEAMS,2510,151.770,147.744,0.7,PLTZERO
306777:6396,1840:1840,11/18/17 09:42:48,STABLE BEAMS,2510,151.748,147.725,0.7,PLTZERO
306777:6396,1841:1841,11/18/17 09:43:12,STABLE BEAMS,2510,151.603,147.594,0.7,PLTZERO
306777:6396,1842:1842,11/18/17 09:43:35,STABLE BEAMS,2510,151.628,145.489,0.7,PLTZERO
306777:6396,1843:1843,11/18/17 09:43:58,STABLE BEAMS,2510,151.646,147.613,0.7,PLTZERO
306777:6396,1844:1844,11/18/17 09:44:22,STABLE BEAMS,2510,151.677,147.649,0.7,PLTZERO
306777:6396,1845:1845,11/18/17 09:44:45,STABLE BEAMS,2510,151.497,147.485,0.7,PLTZERO
306777:6396,1846:1846,11/18/17 09:45:08,STABLE BEAMS,2510,151.561,147.540,0.7,PLTZERO
306777:6396,1847:1847,11/18/17 09:45:32,STABLE BEAMS,2510,151.584,147.564,0.7,PLTZERO
306777:6396,1848:1848,11/18/17 09:45:55,STABLE BEAMS,2510,151.469,147.461,0.7,PLTZERO
306777:6396,1849:1849,11/18/17 09:46:18,STABLE BEAMS,2510,151.437,147.428,0.7,PLTZERO
306777:6396,1850:1850,11/18/17 09:46:42,STABLE BEAMS,2510,151.227,147.221,0.7,PLTZERO
306777:6396,1851:1851,11/18/17 09:47:05,STABLE BEAMS,2510,151.348,147.329,0.7,PLTZERO
306777:6396,1852:1852,11/18/17 09:47:28,STABLE BEAMS,2510,151.283,147.285,0.7,PLTZERO
306777:6396,1853:1853,11/18/17 09:47:52,STABLE BEAMS,2510,151.334,147.343,0.7,PLTZERO
306777:6396,1854:1854,11/18/17 09:48:15,STABLE BEAMS,2510,151.292,147.285,0.7,PLTZERO
306777:6396,1855:1855,11/18/17 09:48:38,STABLE BEAMS,2510,151.294,147.305,0.7,PLTZERO
306777:6396,1856:1856,11/18/17 09:49:01,STABLE BEAMS,2510,151.325,147.333,0.7,PLTZERO
