#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
306126:6360,260:260,11/04/17 11:55:01,STABLE BEAMS,6500,3876.121,3758.165,14.8,PLTZERO
306126:6360,261:261,11/04/17 11:55:25,STABLE BEAMS,6500,3873.787,3815.186,14.8,PLTZERO
306126:6360,262:262,11/04/17 11:55:48,STABLE BEAMS,6500,3872.505,3813.504,14.8,PLTZERO
306126:6360,263:263,11/04/17 11:56:11,STABLE BEAMS,6500,3872.462,3813.740,14.8,PLTZERO
306126:6360,264:264,11/04/17 11:56:35,STABLE BEAMS,6500,3871.415,3812.745,14.8,PLTZERO
306126:6360,265:265,11/04/17 11:56:58,STABLE BEAMS,6500,3871.391,3812.568,14.8,PLTZERO
306126:6360,266:266,11/04/17 11:57:21,STABLE BEAMS,6500,3870.589,3812.142,14.8,PLTZERO
306126:6360,267:267,11/04/17 11:57:45,STABLE BEAMS,6500,3869.218,3810.980,14.8,PLTZERO
306126:6360,268:268,11/04/17 11:58:08,STABLE BEAMS,6500,3866.437,3807.959,14.7,PLTZERO
306126:6360,269:269,11/04/17 11:58:31,STABLE BEAMS,6500,3857.637,3798.911,14.7,PLTZERO
306126:6360,270:270,11/04/17 11:58:55,STABLE BEAMS,6500,3809.084,3751.719,14.5,PLTZERO
306126:6360,271:271,11/04/17 11:59:18,STABLE BEAMS,6500,3807.396,3750.493,14.5,PLTZERO
306126:6360,272:272,11/04/17 11:59:41,STABLE BEAMS,6500,3807.011,3749.939,14.5,PLTZERO
306126:6360,273:273,11/04/17 12:00:04,STABLE BEAMS,6500,3806.649,3749.495,14.5,PLTZERO
306126:6360,274:274,11/04/17 12:00:28,STABLE BEAMS,6500,3802.163,3691.476,14.5,PLTZERO
306126:6360,275:275,11/04/17 12:00:51,STABLE BEAMS,6500,3800.242,3689.817,14.5,PLTZERO
306126:6360,276:276,11/04/17 12:01:14,STABLE BEAMS,6500,3798.217,3741.160,14.5,PLTZERO
306126:6360,277:277,11/04/17 12:01:38,STABLE BEAMS,6500,3793.921,3737.095,14.5,PLTZERO
306126:6360,278:278,11/04/17 12:02:01,STABLE BEAMS,6500,3792.156,3735.163,14.5,PLTZERO
306126:6360,279:279,11/04/17 12:02:24,STABLE BEAMS,6500,3791.601,3734.662,14.4,PLTZERO
306126:6360,280:280,11/04/17 12:02:48,STABLE BEAMS,6500,3789.482,3732.989,14.4,PLTZERO
306126:6360,281:281,11/04/17 12:03:11,STABLE BEAMS,6500,3787.202,3730.615,14.4,PLTZERO
306126:6360,282:282,11/04/17 12:03:34,STABLE BEAMS,6500,3783.504,3727.070,14.4,PLTZERO
306126:6360,283:283,11/04/17 12:03:58,STABLE BEAMS,6500,3781.056,3671.626,14.4,PLTZERO
306126:6360,284:284,11/04/17 12:04:21,STABLE BEAMS,6500,3777.450,3721.246,14.4,PLTZERO
306126:6360,285:285,11/04/17 12:04:44,STABLE BEAMS,6500,3775.444,3719.291,14.4,PLTZERO
306126:6360,286:286,11/04/17 12:05:07,STABLE BEAMS,6500,3775.313,3718.820,14.4,PLTZERO
306126:6360,287:287,11/04/17 12:05:31,STABLE BEAMS,6500,3773.008,3716.830,14.4,PLTZERO
306126:6360,288:288,11/04/17 12:05:54,STABLE BEAMS,6500,3772.242,3716.173,14.4,PLTZERO
306126:6360,289:289,11/04/17 12:06:17,STABLE BEAMS,6500,3769.544,3713.404,14.4,PLTZERO
306126:6360,290:290,11/04/17 12:06:41,STABLE BEAMS,6500,3768.291,3712.049,14.4,PLTZERO
306126:6360,291:291,11/04/17 12:07:04,STABLE BEAMS,6500,3768.281,3711.782,14.4,PLTZERO
306126:6360,292:292,11/04/17 12:07:27,STABLE BEAMS,6500,3768.439,3712.292,14.4,PLTZERO
306126:6360,293:293,11/04/17 12:07:51,STABLE BEAMS,6500,3768.449,3712.349,14.4,PLTZERO
306126:6360,294:294,11/04/17 12:08:14,STABLE BEAMS,6500,3765.480,3709.373,14.4,PLTZERO
306126:6360,295:295,11/04/17 12:08:37,STABLE BEAMS,6500,3760.906,3704.462,14.3,PLTZERO
306126:6360,296:296,11/04/17 12:09:01,STABLE BEAMS,6500,3759.222,3703.128,14.3,PLTZERO
306126:6360,297:297,11/04/17 12:09:24,STABLE BEAMS,6500,3758.025,3702.283,14.3,PLTZERO
306126:6360,298:298,11/04/17 12:09:47,STABLE BEAMS,6500,3756.698,3700.798,14.3,PLTZERO
306126:6360,299:299,11/04/17 12:10:11,STABLE BEAMS,6500,3756.055,3700.372,14.3,PLTZERO
306126:6360,300:300,11/04/17 12:10:34,STABLE BEAMS,6500,3753.999,3698.342,14.3,PLTZERO
306126:6360,301:301,11/04/17 12:10:57,STABLE BEAMS,6500,3753.325,3697.613,14.3,PLTZERO
306126:6360,302:302,11/04/17 12:11:20,STABLE BEAMS,6500,3750.338,3694.795,14.3,PLTZERO
306126:6360,303:303,11/04/17 12:11:44,STABLE BEAMS,6500,3749.517,3693.984,14.3,PLTZERO
306126:6360,304:304,11/04/17 12:12:07,STABLE BEAMS,6500,3748.283,3692.881,14.3,PLTZERO
306126:6360,305:305,11/04/17 12:12:30,STABLE BEAMS,6500,3746.084,3690.286,14.3,PLTZERO
306126:6360,306:306,11/04/17 12:12:54,STABLE BEAMS,6500,3746.400,3690.835,14.3,PLTZERO
306126:6360,307:307,11/04/17 12:13:17,STABLE BEAMS,6500,3746.415,3690.787,14.3,PLTZERO
306126:6360,308:308,11/04/17 12:13:40,STABLE BEAMS,6500,3745.816,3690.087,14.3,PLTZERO
306126:6360,309:309,11/04/17 12:14:04,STABLE BEAMS,6500,3743.620,3687.723,14.3,PLTZERO
306126:6360,310:310,11/04/17 12:14:27,STABLE BEAMS,6500,3741.171,3632.776,14.3,PLTZERO
306126:6360,311:311,11/04/17 12:14:50,STABLE BEAMS,6500,3740.521,3684.971,14.3,PLTZERO
306126:6360,312:312,11/04/17 12:15:14,STABLE BEAMS,6500,3740.033,3630.137,14.2,PLTZERO
306126:6360,313:313,11/04/17 12:15:37,STABLE BEAMS,6500,3738.435,3682.968,14.3,PLTZERO
306126:6360,314:314,11/04/17 12:16:00,STABLE BEAMS,6500,3737.003,3681.638,14.3,PLTZERO
306126:6360,315:315,11/04/17 12:16:23,STABLE BEAMS,6500,3735.024,3626.908,14.2,PLTZERO
306126:6360,316:316,11/04/17 12:16:47,STABLE BEAMS,6500,3732.750,3677.322,14.2,PLTZERO
306126:6360,317:317,11/04/17 12:17:10,STABLE BEAMS,6500,3731.917,3676.450,14.2,PLTZERO
306126:6360,318:318,11/04/17 12:17:33,STABLE BEAMS,6500,3725.190,3669.933,14.2,PLTZERO
306126:6360,319:319,11/04/17 12:17:57,STABLE BEAMS,6500,3715.142,3660.179,14.1,PLTZERO
306126:6360,320:320,11/04/17 12:18:20,STABLE BEAMS,6500,3720.388,3665.153,14.2,PLTZERO
306126:6360,321:321,11/04/17 12:18:43,STABLE BEAMS,6500,3721.686,3614.265,14.2,PLTZERO
306126:6360,322:322,11/04/17 12:19:07,STABLE BEAMS,6500,3724.525,2542.188,14.2,PLTZERO
306126:6360,323:323,11/04/17 12:19:30,STABLE BEAMS,6500,3726.317,3671.107,14.2,PLTZERO
306126:6360,324:324,11/04/17 12:19:53,STABLE BEAMS,6500,3728.068,3672.764,14.2,PLTZERO
306126:6360,325:325,11/04/17 12:20:17,STABLE BEAMS,6500,3727.494,3672.348,14.2,PLTZERO
306126:6360,326:326,11/04/17 12:20:40,STABLE BEAMS,6500,3728.830,3673.661,14.2,PLTZERO
306126:6360,327:327,11/04/17 12:21:03,STABLE BEAMS,6500,3731.707,3676.402,14.2,PLTZERO
306126:6360,328:328,11/04/17 12:21:27,STABLE BEAMS,6500,3735.041,3679.637,14.3,PLTZERO
306126:6360,329:329,11/04/17 12:21:50,STABLE BEAMS,6500,3734.106,3678.829,14.2,PLTZERO
306126:6360,330:330,11/04/17 12:22:13,STABLE BEAMS,6500,3732.855,3677.251,14.2,PLTZERO
306126:6360,331:331,11/04/17 12:22:36,STABLE BEAMS,6500,3731.054,3675.886,14.2,PLTZERO
306126:6360,332:332,11/04/17 12:23:00,STABLE BEAMS,6500,3728.172,3672.892,14.2,PLTZERO
306126:6360,333:333,11/04/17 12:23:23,STABLE BEAMS,6500,3724.355,3669.268,14.2,PLTZERO
306126:6360,334:334,11/04/17 12:23:46,STABLE BEAMS,6500,3724.505,3616.851,14.2,PLTZERO
306126:6360,335:335,11/04/17 12:24:10,STABLE BEAMS,6500,3725.709,3670.431,14.2,PLTZERO
306126:6360,336:336,11/04/17 12:24:33,STABLE BEAMS,6500,3721.301,3666.351,14.2,PLTZERO
306126:6360,337:337,11/04/17 12:24:56,STABLE BEAMS,6500,3718.147,3663.419,14.2,PLTZERO
306126:6360,338:338,11/04/17 12:25:20,STABLE BEAMS,6500,3717.370,3662.657,14.2,PLTZERO
306126:6360,339:339,11/04/17 12:25:43,STABLE BEAMS,6500,3716.560,3661.905,14.2,PLTZERO
306126:6360,340:340,11/04/17 12:26:06,STABLE BEAMS,6500,3716.315,3661.201,14.2,PLTZERO
306126:6360,341:341,11/04/17 12:26:30,STABLE BEAMS,6500,3713.368,3658.746,14.2,PLTZERO
306126:6360,342:342,11/04/17 12:26:53,STABLE BEAMS,6500,3712.416,2899.008,14.2,PLTZERO
306126:6360,343:343,11/04/17 12:27:16,STABLE BEAMS,6500,3710.319,3655.426,14.1,PLTZERO
306126:6360,344:344,11/04/17 12:27:40,STABLE BEAMS,6500,3706.640,3651.791,14.1,PLTZERO
306126:6360,345:345,11/04/17 12:28:03,STABLE BEAMS,6500,3706.420,3651.524,14.1,PLTZERO
306126:6360,346:346,11/04/17 12:28:26,STABLE BEAMS,6500,3705.191,3650.724,14.1,PLTZERO
306126:6360,347:347,11/04/17 12:28:49,STABLE BEAMS,6500,3704.417,3649.908,14.1,PLTZERO
306126:6360,348:348,11/04/17 12:29:13,STABLE BEAMS,6500,3703.670,3649.209,14.1,PLTZERO
306126:6360,349:349,11/04/17 12:29:36,STABLE BEAMS,6500,3702.206,3590.876,14.1,PLTZERO
306126:6360,350:350,11/04/17 12:29:59,STABLE BEAMS,6500,3699.233,3644.690,14.1,PLTZERO
306126:6360,351:351,11/04/17 12:30:23,STABLE BEAMS,6500,3697.699,3643.062,14.1,PLTZERO
306126:6360,352:352,11/04/17 12:30:46,STABLE BEAMS,6500,3696.550,3642.033,14.1,PLTZERO
306126:6360,353:353,11/04/17 12:31:09,STABLE BEAMS,6500,3696.616,3642.114,14.1,PLTZERO
306126:6360,354:354,11/04/17 12:31:33,STABLE BEAMS,6500,3695.664,3641.249,14.1,PLTZERO
306126:6360,355:355,11/04/17 12:31:56,STABLE BEAMS,6500,3695.565,3641.096,14.1,PLTZERO
306126:6360,356:356,11/04/17 12:32:19,STABLE BEAMS,6500,3694.917,3640.156,14.1,PLTZERO
306126:6360,357:357,11/04/17 12:32:43,STABLE BEAMS,6500,3696.762,3642.124,14.1,PLTZERO
306126:6360,358:358,11/04/17 12:33:06,STABLE BEAMS,6500,3695.580,3641.303,14.1,PLTZERO
306126:6360,359:359,11/04/17 12:33:29,STABLE BEAMS,6500,3694.665,3640.198,14.1,PLTZERO
306126:6360,360:360,11/04/17 12:33:52,STABLE BEAMS,6500,3694.828,3640.612,14.1,PLTZERO
306126:6360,361:361,11/04/17 12:34:16,STABLE BEAMS,6500,3694.881,3640.573,14.1,PLTZERO
306126:6360,362:362,11/04/17 12:34:39,STABLE BEAMS,6500,3691.894,3637.521,14.1,PLTZERO
306126:6360,363:363,11/04/17 12:35:02,STABLE BEAMS,6500,3690.462,3636.185,14.1,PLTZERO
306126:6360,364:364,11/04/17 12:35:26,STABLE BEAMS,6500,3689.278,3634.938,14.1,PLTZERO
306126:6360,365:365,11/04/17 12:35:49,STABLE BEAMS,6500,3689.412,3635.055,14.1,PLTZERO
306126:6360,366:366,11/04/17 12:36:12,STABLE BEAMS,6500,3687.397,3580.925,14.1,PLTZERO
306126:6360,367:367,11/04/17 12:36:36,STABLE BEAMS,6500,3688.277,3634.043,14.1,PLTZERO
306126:6360,368:368,11/04/17 12:36:59,STABLE BEAMS,6500,3686.385,3632.236,14.1,PLTZERO
306126:6360,369:369,11/04/17 12:37:22,STABLE BEAMS,6500,3686.865,3580.403,14.1,PLTZERO
306126:6360,370:370,11/04/17 12:37:46,STABLE BEAMS,6500,3684.632,3630.384,14.1,PLTZERO
306126:6360,371:371,11/04/17 12:38:09,STABLE BEAMS,6500,3685.134,3630.924,14.0,PLTZERO
306126:6360,372:372,11/04/17 12:38:32,STABLE BEAMS,6500,3685.503,3631.241,14.0,PLTZERO
306126:6360,373:373,11/04/17 12:38:56,STABLE BEAMS,6500,3685.084,3630.931,14.0,PLTZERO
306126:6360,374:374,11/04/17 12:39:19,STABLE BEAMS,6500,3686.331,3631.891,14.0,PLTZERO
306126:6360,375:375,11/04/17 12:39:42,STABLE BEAMS,6500,3690.596,3636.264,14.1,PLTZERO
306126:6360,376:376,11/04/17 12:40:05,STABLE BEAMS,6500,3688.997,3634.704,14.1,PLTZERO
306126:6360,377:377,11/04/17 12:40:29,STABLE BEAMS,6500,3688.306,3634.098,14.1,PLTZERO
306126:6360,378:378,11/04/17 12:40:52,STABLE BEAMS,6500,3684.106,3630.047,14.1,PLTZERO
306126:6360,379:379,11/04/17 12:41:15,STABLE BEAMS,6500,3675.991,3620.443,14.0,PLTZERO
306126:6360,380:380,11/04/17 12:41:39,STABLE BEAMS,6500,3677.093,3622.924,14.0,PLTZERO
306126:6360,381:381,11/04/17 12:42:02,STABLE BEAMS,6500,3674.713,3620.736,14.0,PLTZERO
306126:6360,382:382,11/04/17 12:42:25,STABLE BEAMS,6500,3674.515,3620.155,14.0,PLTZERO
306126:6360,383:383,11/04/17 12:42:49,STABLE BEAMS,6500,3669.161,3615.427,14.0,PLTZERO
306126:6360,384:384,11/04/17 12:43:12,STABLE BEAMS,6500,3664.872,3611.221,14.0,PLTZERO
306126:6360,385:385,11/04/17 12:43:35,STABLE BEAMS,6500,3667.724,3613.903,14.0,PLTZERO
306126:6360,386:386,11/04/17 12:43:59,STABLE BEAMS,6500,3666.193,3612.194,14.0,PLTZERO
306126:6360,387:387,11/04/17 12:44:22,STABLE BEAMS,6500,3667.635,3613.688,14.0,PLTZERO
306126:6360,388:388,11/04/17 12:44:45,STABLE BEAMS,6500,3666.689,3561.050,14.0,PLTZERO
306126:6360,389:389,11/04/17 12:45:09,STABLE BEAMS,6500,3663.998,3610.164,14.0,PLTZERO
306126:6360,390:390,11/04/17 12:45:32,STABLE BEAMS,6500,3663.224,3609.604,14.0,PLTZERO
306126:6360,391:391,11/04/17 12:45:55,STABLE BEAMS,6500,3662.801,3608.940,13.9,PLTZERO
306126:6360,392:392,11/04/17 12:46:18,STABLE BEAMS,6500,3660.758,3606.948,14.0,PLTZERO
306126:6360,393:393,11/04/17 12:46:42,STABLE BEAMS,6500,3662.122,3608.132,14.0,PLTZERO
306126:6360,394:394,11/04/17 12:47:05,STABLE BEAMS,6500,3660.272,3606.440,14.0,PLTZERO
306126:6360,395:395,11/04/17 12:47:28,STABLE BEAMS,6500,3658.837,3605.160,14.0,PLTZERO
306126:6360,396:396,11/04/17 12:47:52,STABLE BEAMS,6500,3659.737,3554.180,13.9,PLTZERO
306126:6360,397:397,11/04/17 12:48:15,STABLE BEAMS,6500,3657.870,3603.998,13.9,PLTZERO
306126:6360,398:398,11/04/17 12:48:38,STABLE BEAMS,6500,3656.195,3602.678,13.9,PLTZERO
306126:6360,399:399,11/04/17 12:49:02,STABLE BEAMS,6500,3665.697,3385.139,13.9,PLTZERO
306126:6360,400:400,11/04/17 12:49:25,STABLE BEAMS,6500,3656.075,861.173,14.0,PLTZERO
306126:6360,401:401,11/04/17 12:49:48,STABLE BEAMS,6500,3656.204,3602.869,13.9,PLTZERO
306126:6360,402:402,11/04/17 12:50:12,STABLE BEAMS,6500,3647.895,3594.759,13.9,PLTZERO
306126:6360,403:403,11/04/17 12:50:35,STABLE BEAMS,6500,3649.277,3595.867,13.9,PLTZERO
306126:6360,404:404,11/04/17 12:50:58,STABLE BEAMS,6500,3650.278,3545.084,13.9,PLTZERO
306126:6360,405:405,11/04/17 12:51:21,STABLE BEAMS,6500,3648.654,3595.137,13.9,PLTZERO
306126:6360,406:406,11/04/17 12:51:45,STABLE BEAMS,6500,3647.732,3594.478,13.9,PLTZERO
306126:6360,407:407,11/04/17 12:52:08,STABLE BEAMS,6500,3647.494,3594.111,13.9,PLTZERO
306126:6360,408:408,11/04/17 12:52:31,STABLE BEAMS,6500,3647.141,3592.430,13.9,PLTZERO
306126:6360,409:409,11/04/17 12:52:55,STABLE BEAMS,6500,3645.633,3590.506,13.9,PLTZERO
306126:6360,410:410,11/04/17 12:53:18,STABLE BEAMS,6500,3644.459,3591.223,13.9,PLTZERO
306126:6360,411:411,11/04/17 12:53:41,STABLE BEAMS,6500,3643.678,3590.515,13.9,PLTZERO
306126:6360,412:412,11/04/17 12:54:05,STABLE BEAMS,6500,3645.374,3591.703,13.9,PLTZERO
306126:6360,413:413,11/04/17 12:54:28,STABLE BEAMS,6500,3651.866,3546.864,13.9,PLTZERO
306126:6360,414:414,11/04/17 12:54:51,STABLE BEAMS,6500,3643.729,3590.483,13.9,PLTZERO
306126:6360,415:415,11/04/17 12:55:15,STABLE BEAMS,6500,3642.145,3588.907,13.9,PLTZERO
306126:6360,416:416,11/04/17 12:55:38,STABLE BEAMS,6500,3642.206,3588.928,13.9,PLTZERO
306126:6360,417:417,11/04/17 12:56:01,STABLE BEAMS,6500,3641.856,3588.588,13.9,PLTZERO
306126:6360,418:418,11/04/17 12:56:25,STABLE BEAMS,6500,3635.603,3530.947,13.9,PLTZERO
306126:6360,419:419,11/04/17 12:56:48,STABLE BEAMS,6500,3637.993,3584.906,13.9,PLTZERO
306126:6360,420:420,11/04/17 12:57:11,STABLE BEAMS,6500,3636.464,3583.454,13.9,PLTZERO
306126:6360,421:421,11/04/17 12:57:34,STABLE BEAMS,6500,3636.862,3578.667,13.9,PLTZERO
306126:6360,422:422,11/04/17 12:57:58,STABLE BEAMS,6500,3637.113,3532.901,13.9,PLTZERO
306126:6360,423:423,11/04/17 12:58:21,STABLE BEAMS,6500,3636.801,3583.469,13.9,PLTZERO
306126:6360,424:424,11/04/17 12:58:44,STABLE BEAMS,6500,3636.164,3582.785,13.9,PLTZERO
306126:6360,425:425,11/04/17 12:59:08,STABLE BEAMS,6500,3643.218,3589.751,13.9,PLTZERO
306126:6360,426:426,11/04/17 12:59:31,STABLE BEAMS,6500,3639.401,3586.002,13.9,PLTZERO
306126:6360,427:427,11/04/17 12:59:54,STABLE BEAMS,6500,3637.638,3584.459,13.9,PLTZERO
306126:6360,428:428,11/04/17 13:00:18,STABLE BEAMS,6500,3635.263,3530.942,13.9,PLTZERO
306126:6360,429:429,11/04/17 13:00:41,STABLE BEAMS,6500,3633.105,3580.084,13.9,PLTZERO
306126:6360,430:430,11/04/17 13:01:04,STABLE BEAMS,6500,3624.286,3571.448,13.8,PLTZERO
306126:6360,431:431,11/04/17 13:01:28,STABLE BEAMS,6500,3626.640,3573.801,13.8,PLTZERO
306126:6360,432:432,11/04/17 13:01:51,STABLE BEAMS,6500,3625.868,3572.872,13.8,PLTZERO
306126:6360,433:433,11/04/17 13:02:14,STABLE BEAMS,6500,3625.125,3572.067,13.8,PLTZERO
306126:6360,434:434,11/04/17 13:02:38,STABLE BEAMS,6500,3626.708,3573.806,13.8,PLTZERO
306126:6360,435:435,11/04/17 13:03:01,STABLE BEAMS,6500,3635.704,3582.581,13.9,PLTZERO
306126:6360,436:436,11/04/17 13:03:24,STABLE BEAMS,6500,3631.493,3578.457,13.8,PLTZERO
306126:6360,437:437,11/04/17 13:03:47,STABLE BEAMS,6500,3634.623,3581.571,13.9,PLTZERO
306126:6360,438:438,11/04/17 13:04:11,STABLE BEAMS,6500,3634.508,3581.583,13.9,PLTZERO
306126:6360,439:439,11/04/17 13:04:34,STABLE BEAMS,6500,3636.024,3583.019,13.9,PLTZERO
306126:6360,440:440,11/04/17 13:04:57,STABLE BEAMS,6500,3636.515,3583.568,13.9,PLTZERO
306126:6360,441:441,11/04/17 13:05:21,STABLE BEAMS,6500,3635.173,3582.223,13.9,PLTZERO
306126:6360,442:442,11/04/17 13:05:44,STABLE BEAMS,6500,3633.037,3579.967,13.9,PLTZERO
306126:6360,443:443,11/04/17 13:06:07,STABLE BEAMS,6500,3631.640,3578.595,13.8,PLTZERO
306126:6360,444:444,11/04/17 13:06:31,STABLE BEAMS,6500,3628.458,3575.602,13.8,PLTZERO
306126:6360,445:445,11/04/17 13:06:54,STABLE BEAMS,6500,3624.449,3571.617,13.8,PLTZERO
306126:6360,446:446,11/04/17 13:07:17,STABLE BEAMS,6500,3626.237,3573.256,13.8,PLTZERO
306126:6360,447:447,11/04/17 13:07:41,STABLE BEAMS,6500,3625.296,3572.400,13.8,PLTZERO
306126:6360,448:448,11/04/17 13:08:04,STABLE BEAMS,6500,3631.957,3527.611,13.8,PLTZERO
306126:6360,449:449,11/04/17 13:08:27,STABLE BEAMS,6500,3626.875,3573.733,13.8,PLTZERO
306126:6360,450:450,11/04/17 13:08:50,STABLE BEAMS,6500,3624.865,3572.009,13.8,PLTZERO
306126:6360,451:451,11/04/17 13:09:14,STABLE BEAMS,6500,3621.925,3569.048,13.8,PLTZERO
306126:6360,452:452,11/04/17 13:09:37,STABLE BEAMS,6500,3618.918,3566.043,13.8,PLTZERO
306126:6360,453:453,11/04/17 13:10:00,STABLE BEAMS,6500,3617.326,3564.614,13.8,PLTZERO
306126:6360,454:454,11/04/17 13:10:24,STABLE BEAMS,6500,3612.110,3559.643,13.8,PLTZERO
306126:6360,455:455,11/04/17 13:10:47,STABLE BEAMS,6500,3606.325,3554.029,13.8,PLTZERO
306126:6360,456:456,11/04/17 13:11:10,STABLE BEAMS,6500,2520.184,2484.719,13.8,PLTZERO
306126:6360,457:457,11/04/17 13:11:34,STABLE BEAMS,6500,420.419,416.727,0.7,PLTZERO
306126:6360,458:458,11/04/17 13:11:57,STABLE BEAMS,6500,1636.966,1618.961,2.5,PLTZERO
306126:6360,459:459,11/04/17 13:12:20,STABLE BEAMS,6500,3170.792,3127.385,10.5,PLTZERO
306126:6360,460:460,11/04/17 13:12:44,STABLE BEAMS,6500,3333.067,3286.083,13.7,PLTZERO
306126:6360,461:461,11/04/17 13:13:07,STABLE BEAMS,6500,1793.524,1773.254,8.7,PLTZERO
306126:6360,462:462,11/04/17 13:13:30,STABLE BEAMS,6500,617.360,611.693,4.2,PLTZERO
306126:6360,463:463,11/04/17 13:13:54,STABLE BEAMS,6500,2224.508,2194.562,9.9,PLTZERO
306126:6360,464:464,11/04/17 13:14:17,STABLE BEAMS,6500,1179.195,1167.326,2.3,PLTZERO
306126:6360,465:465,11/04/17 13:14:40,STABLE BEAMS,6500,2678.674,2644.534,8.9,PLTZERO
306126:6360,466:466,11/04/17 13:15:03,STABLE BEAMS,6500,3492.158,1689.879,12.3,PLTZERO
306126:6360,467:467,11/04/17 13:15:27,STABLE BEAMS,6500,2872.234,2761.537,12.3,PLTZERO
306126:6360,468:468,11/04/17 13:15:50,STABLE BEAMS,6500,1528.066,1511.529,8.8,PLTZERO
306126:6360,469:469,11/04/17 13:16:13,STABLE BEAMS,6500,1635.288,1613.744,2.2,PLTZERO
306126:6360,470:470,11/04/17 13:16:37,STABLE BEAMS,6500,3603.314,3549.710,13.7,PLTZERO
306126:6360,471:471,11/04/17 13:17:00,STABLE BEAMS,6500,3601.970,3497.915,13.7,PLTZERO
306126:6360,472:472,11/04/17 13:17:23,STABLE BEAMS,6500,3601.517,3548.427,13.7,PLTZERO
306126:6360,473:473,11/04/17 13:17:47,STABLE BEAMS,6500,3605.015,3552.276,13.7,PLTZERO
306126:6360,474:474,11/04/17 13:18:10,STABLE BEAMS,6500,3602.824,3550.471,13.8,PLTZERO
306126:6360,475:475,11/04/17 13:18:33,STABLE BEAMS,6500,3601.301,3548.909,13.7,PLTZERO
306126:6360,476:476,11/04/17 13:18:57,STABLE BEAMS,6500,3599.694,3547.502,13.7,PLTZERO
306126:6360,477:477,11/04/17 13:19:20,STABLE BEAMS,6500,3599.278,3547.202,13.7,PLTZERO
306126:6360,478:478,11/04/17 13:19:43,STABLE BEAMS,6500,3594.532,3542.358,13.7,PLTZERO
306126:6360,479:479,11/04/17 13:20:07,STABLE BEAMS,6500,3597.904,3444.092,13.7,PLTZERO
306126:6360,480:480,11/04/17 13:20:30,STABLE BEAMS,6500,3597.602,3545.413,13.7,PLTZERO
306126:6360,481:481,11/04/17 13:20:53,STABLE BEAMS,6500,3602.483,3550.077,13.7,PLTZERO
306126:6360,482:482,11/04/17 13:21:16,STABLE BEAMS,6500,3599.395,3547.095,13.7,PLTZERO
306126:6360,483:483,11/04/17 13:21:40,STABLE BEAMS,6500,3601.034,3548.667,13.7,PLTZERO
306126:6360,484:484,11/04/17 13:22:03,STABLE BEAMS,6500,3602.767,3550.192,13.7,PLTZERO
306126:6360,485:485,11/04/17 13:22:26,STABLE BEAMS,6500,3603.034,3550.296,13.8,PLTZERO
306126:6360,486:486,11/04/17 13:22:50,STABLE BEAMS,6500,3600.434,3548.245,13.7,PLTZERO
306126:6360,487:487,11/04/17 13:23:13,STABLE BEAMS,6500,3600.668,3548.147,13.7,PLTZERO
306126:6360,488:488,11/04/17 13:23:36,STABLE BEAMS,6500,3600.925,3548.331,13.7,PLTZERO
306126:6360,489:489,11/04/17 13:24:00,STABLE BEAMS,6500,3598.809,3546.436,13.7,PLTZERO
306126:6360,490:490,11/04/17 13:24:23,STABLE BEAMS,6500,3597.548,3545.279,13.7,PLTZERO
306126:6360,491:491,11/04/17 13:24:46,STABLE BEAMS,6500,3599.171,3546.862,13.7,PLTZERO
306126:6360,492:492,11/04/17 13:25:10,STABLE BEAMS,6500,3598.950,3546.583,13.7,PLTZERO
306126:6360,493:493,11/04/17 13:25:33,STABLE BEAMS,6500,3598.758,3546.505,13.7,PLTZERO
306126:6360,494:494,11/04/17 13:25:56,STABLE BEAMS,6500,3597.819,3545.428,13.7,PLTZERO
306126:6360,495:495,11/04/17 13:26:19,STABLE BEAMS,6500,3598.227,3546.149,13.7,PLTZERO
306126:6360,496:496,11/04/17 13:26:43,STABLE BEAMS,6500,3598.256,3546.209,13.7,PLTZERO
306126:6360,497:497,11/04/17 13:27:06,STABLE BEAMS,6500,3597.982,3545.708,13.7,PLTZERO
306126:6360,498:498,11/04/17 13:27:29,STABLE BEAMS,6500,3597.430,1639.979,13.7,PLTZERO
306126:6360,499:499,11/04/17 13:27:53,STABLE BEAMS,6500,3597.890,1493.539,13.7,PLTZERO
306126:6360,500:500,11/04/17 13:28:16,STABLE BEAMS,6500,3596.802,3494.613,13.7,PLTZERO
306126:6360,501:501,11/04/17 13:28:39,STABLE BEAMS,6500,3595.744,3544.342,13.7,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(hz/ub),totrecorded(hz/ub)
#1,1,501,501,1389615.953,1357770.731
