#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
305814:6343,1348:1348,10/28/17 14:27:50,STABLE BEAMS,6500,8955.514,8743.335,34.2,HFET
305814:6343,1349:1349,10/28/17 14:28:14,STABLE BEAMS,6500,8951.258,8752.875,34.1,HFET
305814:6343,1350:1350,10/28/17 14:28:37,STABLE BEAMS,6500,8948.091,8751.026,34.1,HFET
305814:6343,1351:1351,10/28/17 14:29:00,STABLE BEAMS,6500,8944.197,8747.068,34.1,HFET
305814:6343,1352:1352,10/28/17 14:29:24,STABLE BEAMS,6500,8938.061,8740.865,34.1,HFET
305814:6343,1353:1353,10/28/17 14:29:47,STABLE BEAMS,6500,8932.029,8734.868,34.1,HFET
305814:6343,1354:1354,10/28/17 14:30:10,STABLE BEAMS,6500,8927.325,8729.977,34.0,HFET
305814:6343,1355:1355,10/28/17 14:30:34,STABLE BEAMS,6500,8924.574,8729.079,34.0,HFET
305814:6343,1356:1356,10/28/17 14:30:57,STABLE BEAMS,6500,8918.746,8719.939,34.0,HFET
305814:6343,1357:1357,10/28/17 14:31:20,STABLE BEAMS,6500,8913.066,8717.032,34.0,HFET
305814:6343,1358:1358,10/28/17 14:31:44,STABLE BEAMS,6500,8909.596,8713.018,34.0,HFET
305814:6343,1359:1359,10/28/17 14:32:07,STABLE BEAMS,6500,8904.188,8586.619,33.9,HFET
305814:6343,1360:1360,10/28/17 14:32:30,STABLE BEAMS,6500,8901.556,8708.688,33.9,HFET
305814:6343,1361:1361,10/28/17 14:32:53,STABLE BEAMS,6500,8899.423,8708.372,33.9,HFET
305814:6343,1362:1362,10/28/17 14:33:17,STABLE BEAMS,6500,8899.503,8695.958,33.9,HFET
305814:6343,1363:1363,10/28/17 14:33:40,STABLE BEAMS,6500,8897.114,8707.135,33.9,HFET
305814:6343,1364:1364,10/28/17 14:34:03,STABLE BEAMS,6500,8890.629,8700.629,33.9,HFET
305814:6343,1365:1365,10/28/17 14:34:27,STABLE BEAMS,6500,8884.830,8694.921,33.9,HFET
305814:6343,1366:1366,10/28/17 14:34:50,STABLE BEAMS,6500,8878.664,8688.929,33.9,HFET
305814:6343,1367:1367,10/28/17 14:35:13,STABLE BEAMS,6500,8874.012,8685.094,33.8,HFET
305814:6343,1368:1368,10/28/17 14:35:37,STABLE BEAMS,6500,8868.749,8664.275,33.8,HFET
305814:6343,1369:1369,10/28/17 14:36:00,STABLE BEAMS,6500,8866.574,8673.095,33.8,HFET
305814:6343,1370:1370,10/28/17 14:36:23,STABLE BEAMS,6500,8862.557,8670.191,33.8,HFET
305814:6343,1371:1371,10/28/17 14:36:47,STABLE BEAMS,6500,8854.591,8662.064,33.8,HFET
305814:6343,1372:1372,10/28/17 14:37:10,STABLE BEAMS,6500,8852.219,8659.265,33.8,HFET
305814:6343,1373:1373,10/28/17 14:37:33,STABLE BEAMS,6500,8848.475,8656.227,33.7,HFET
305814:6343,1374:1374,10/28/17 14:37:56,STABLE BEAMS,6500,8843.980,8651.386,33.7,HFET
305814:6343,1375:1375,10/28/17 14:38:20,STABLE BEAMS,6500,8838.436,8646.563,33.7,HFET
305814:6343,1376:1376,10/28/17 14:38:43,STABLE BEAMS,6500,8834.444,8643.889,33.7,HFET
305814:6343,1377:1377,10/28/17 14:39:06,STABLE BEAMS,6500,8830.838,8638.964,33.7,HFET
305814:6343,1378:1378,10/28/17 14:39:30,STABLE BEAMS,6500,8825.289,8634.841,33.7,HFET
305814:6343,1379:1379,10/28/17 14:39:53,STABLE BEAMS,6500,8822.311,8508.601,33.6,HFET
305814:6343,1380:1380,10/28/17 14:40:16,STABLE BEAMS,6500,8810.125,8624.247,33.6,HFET
305814:6343,1381:1381,10/28/17 14:40:40,STABLE BEAMS,6500,8805.068,8615.189,33.6,HFET
305814:6343,1382:1382,10/28/17 14:41:03,STABLE BEAMS,6500,8802.714,8612.658,33.6,HFET
305814:6343,1383:1383,10/28/17 14:41:26,STABLE BEAMS,6500,8798.032,8607.572,33.6,HFET
305814:6343,1384:1384,10/28/17 14:41:50,STABLE BEAMS,6500,8808.058,8616.794,33.5,HFET
305814:6343,1385:1385,10/28/17 14:42:13,STABLE BEAMS,6500,8795.716,8605.319,33.5,HFET
305814:6343,1386:1386,10/28/17 14:42:36,STABLE BEAMS,6500,8789.838,8598.791,33.5,HFET
305814:6343,1387:1387,10/28/17 14:43:00,STABLE BEAMS,6500,8784.834,8594.592,33.5,HFET
305814:6343,1388:1388,10/28/17 14:43:23,STABLE BEAMS,6500,8778.357,8576.067,33.5,HFET
305814:6343,1389:1389,10/28/17 14:43:46,STABLE BEAMS,6500,8774.699,8585.293,33.5,HFET
305814:6343,1390:1390,10/28/17 14:44:10,STABLE BEAMS,6500,8770.611,8582.024,33.4,HFET
305814:6343,1391:1391,10/28/17 14:44:33,STABLE BEAMS,6500,8767.123,8576.002,33.4,HFET
305814:6343,1392:1392,10/28/17 14:44:56,STABLE BEAMS,6500,8760.140,8572.325,33.4,HFET
305814:6343,1393:1393,10/28/17 14:45:19,STABLE BEAMS,6500,8758.000,8569.462,33.4,HFET
305814:6343,1394:1394,10/28/17 14:45:43,STABLE BEAMS,6500,8751.196,8562.303,33.4,HFET
305814:6343,1395:1395,10/28/17 14:46:06,STABLE BEAMS,6500,8746.598,8563.571,33.4,HFET
305814:6343,1396:1396,10/28/17 14:46:29,STABLE BEAMS,6500,8744.196,8560.080,33.3,HFET
305814:6343,1397:1397,10/28/17 14:46:53,STABLE BEAMS,6500,8738.401,8554.541,33.3,HFET
305814:6343,1398:1398,10/28/17 14:47:16,STABLE BEAMS,6500,8731.734,8548.856,33.3,HFET
305814:6343,1399:1399,10/28/17 14:47:39,STABLE BEAMS,6500,8725.530,8420.109,33.3,HFET
305814:6343,1400:1400,10/28/17 14:48:03,STABLE BEAMS,6500,8725.598,8541.129,33.3,HFET
305814:6343,1401:1401,10/28/17 14:48:26,STABLE BEAMS,6500,8716.643,8533.844,33.2,HFET
305814:6343,1402:1402,10/28/17 14:48:49,STABLE BEAMS,6500,8712.117,8345.854,33.2,HFET
305814:6343,1403:1403,10/28/17 14:49:13,STABLE BEAMS,6500,8711.797,8457.753,33.2,HFET
305814:6343,1404:1404,10/28/17 14:49:36,STABLE BEAMS,6500,8707.157,8524.195,33.2,HFET
305814:6343,1405:1405,10/28/17 14:49:59,STABLE BEAMS,6500,8704.751,8523.150,33.2,HFET
305814:6343,1406:1406,10/28/17 14:50:22,STABLE BEAMS,6500,8697.362,8514.520,33.2,HFET
305814:6343,1407:1407,10/28/17 14:50:46,STABLE BEAMS,6500,8689.140,8495.237,33.1,HFET
305814:6343,1408:1408,10/28/17 14:51:09,STABLE BEAMS,6500,8684.439,8501.481,33.1,HFET
305814:6343,1409:1409,10/28/17 14:51:32,STABLE BEAMS,6500,8686.928,8504.775,33.1,HFET
305814:6343,1410:1410,10/28/17 14:51:56,STABLE BEAMS,6500,8681.879,8379.242,33.1,HFET
305814:6343,1411:1411,10/28/17 14:52:19,STABLE BEAMS,6500,8680.817,8486.590,33.1,HFET
305814:6343,1412:1412,10/28/17 14:52:42,STABLE BEAMS,6500,8675.822,8495.421,33.1,HFET
305814:6343,1413:1413,10/28/17 14:53:06,STABLE BEAMS,6500,8670.480,8490.248,33.1,HFET
305814:6343,1414:1414,10/28/17 14:53:29,STABLE BEAMS,6500,8667.672,8486.901,33.0,HFET
305814:6343,1415:1415,10/28/17 14:53:52,STABLE BEAMS,6500,8662.894,8482.586,33.0,HFET
305814:6343,1416:1416,10/28/17 14:54:16,STABLE BEAMS,6500,8662.121,8472.936,33.0,HFET
305814:6343,1417:1417,10/28/17 14:54:39,STABLE BEAMS,6500,8654.780,8466.706,33.0,HFET
305814:6343,1418:1418,10/28/17 14:55:02,STABLE BEAMS,6500,8653.833,8465.977,33.0,HFET
305814:6343,1419:1419,10/28/17 14:55:26,STABLE BEAMS,6500,8648.913,8460.056,33.0,HFET
305814:6343,1420:1420,10/28/17 14:55:49,STABLE BEAMS,6500,8643.161,8456.687,32.9,HFET
305814:6343,1421:1421,10/28/17 14:56:12,STABLE BEAMS,6500,8638.812,8451.697,32.9,HFET
305814:6343,1422:1422,10/28/17 14:56:35,STABLE BEAMS,6500,8634.084,8446.584,32.9,HFET
305814:6343,1423:1423,10/28/17 14:56:59,STABLE BEAMS,6500,8630.412,8323.283,32.9,HFET
305814:6343,1424:1424,10/28/17 14:57:22,STABLE BEAMS,6500,8628.955,8322.306,32.9,HFET
305814:6343,1425:1425,10/28/17 14:57:45,STABLE BEAMS,6500,8623.071,8436.431,32.9,HFET
305814:6343,1426:1426,10/28/17 14:58:09,STABLE BEAMS,6500,8617.547,8425.556,32.9,HFET
305814:6343,1427:1427,10/28/17 14:58:32,STABLE BEAMS,6500,8608.574,8406.012,32.8,HFET
305814:6343,1428:1428,10/28/17 14:58:55,STABLE BEAMS,6500,8608.630,8417.344,32.8,HFET
305814:6343,1429:1429,10/28/17 14:59:19,STABLE BEAMS,6500,8610.029,8418.317,32.9,HFET
305814:6343,1430:1430,10/28/17 14:59:42,STABLE BEAMS,6500,8601.868,8411.298,32.8,HFET
305814:6343,1431:1431,10/28/17 15:00:05,STABLE BEAMS,6500,8596.628,8404.999,32.8,HFET
305814:6343,1432:1432,10/28/17 15:00:29,STABLE BEAMS,6500,8592.752,8402.277,32.8,HFET
305814:6343,1433:1433,10/28/17 15:00:52,STABLE BEAMS,6500,8589.905,8401.764,32.7,HFET
305814:6343,1434:1434,10/28/17 15:01:15,STABLE BEAMS,6500,8588.097,8402.912,32.7,HFET
305814:6343,1435:1435,10/28/17 15:01:38,STABLE BEAMS,6500,8579.461,8394.704,32.7,HFET
305814:6343,1436:1436,10/28/17 15:02:02,STABLE BEAMS,6500,8573.607,8388.975,32.7,HFET
305814:6343,1437:1437,10/28/17 15:02:25,STABLE BEAMS,6500,8571.268,8386.795,32.7,HFET
305814:6343,1438:1438,10/28/17 15:02:48,STABLE BEAMS,6500,8573.961,8389.264,32.7,HFET
305814:6343,1439:1439,10/28/17 15:03:12,STABLE BEAMS,6500,8570.730,8267.075,32.7,HFET
305814:6343,1440:1440,10/28/17 15:03:35,STABLE BEAMS,6500,8567.953,8384.331,32.7,HFET
305814:6343,1441:1441,10/28/17 15:03:58,STABLE BEAMS,6500,8561.835,8377.314,32.6,HFET
305814:6343,1442:1442,10/28/17 15:04:22,STABLE BEAMS,6500,8557.214,8372.921,32.6,HFET
305814:6343,1443:1443,10/28/17 15:04:45,STABLE BEAMS,6500,8553.956,8365.467,32.6,HFET
305814:6343,1444:1444,10/28/17 15:05:08,STABLE BEAMS,6500,8550.403,8361.135,32.6,HFET
305814:6343,1445:1445,10/28/17 15:05:32,STABLE BEAMS,6500,8544.377,8356.017,32.6,HFET
305814:6343,1446:1446,10/28/17 15:05:55,STABLE BEAMS,6500,8536.937,8348.567,32.6,HFET
305814:6343,1447:1447,10/28/17 15:06:18,STABLE BEAMS,6500,8535.808,8334.056,32.5,HFET
305814:6343,1448:1448,10/28/17 15:06:42,STABLE BEAMS,6500,8531.840,8343.042,32.5,HFET
305814:6343,1449:1449,10/28/17 15:07:05,STABLE BEAMS,6500,8527.032,8339.050,32.5,HFET
305814:6343,1450:1450,10/28/17 15:07:28,STABLE BEAMS,6500,8521.440,8334.169,32.5,HFET
305814:6343,1451:1451,10/28/17 15:07:52,STABLE BEAMS,6500,8507.193,8319.806,32.5,HFET
305814:6343,1452:1452,10/28/17 15:08:15,STABLE BEAMS,6500,8481.632,8296.592,32.3,HFET
305814:6343,1453:1453,10/28/17 15:08:38,STABLE BEAMS,6500,8491.193,8305.369,32.4,HFET
305814:6343,1454:1454,10/28/17 15:09:01,STABLE BEAMS,6500,8499.254,8317.206,32.4,HFET
305814:6343,1455:1455,10/28/17 15:09:25,STABLE BEAMS,6500,8493.671,8307.784,32.4,HFET
305814:6343,1456:1456,10/28/17 15:09:48,STABLE BEAMS,6500,8492.485,8305.737,32.4,HFET
305814:6343,1457:1457,10/28/17 15:10:11,STABLE BEAMS,6500,8487.439,8301.971,32.4,HFET
305814:6343,1458:1458,10/28/17 15:10:35,STABLE BEAMS,6500,8483.530,8287.074,32.4,HFET
305814:6343,1459:1459,10/28/17 15:10:58,STABLE BEAMS,6500,8480.842,8295.257,32.3,HFET
305814:6343,1460:1460,10/28/17 15:11:21,STABLE BEAMS,6500,8475.795,8290.616,32.3,HFET
305814:6343,1461:1461,10/28/17 15:11:45,STABLE BEAMS,6500,8470.634,8285.479,32.3,HFET
305814:6343,1462:1462,10/28/17 15:12:08,STABLE BEAMS,6500,8466.116,8281.765,32.3,HFET
305814:6343,1463:1463,10/28/17 15:12:31,STABLE BEAMS,6500,8460.660,8277.482,32.3,HFET
305814:6343,1464:1464,10/28/17 15:12:55,STABLE BEAMS,6500,8452.714,8269.129,32.2,HFET
305814:6343,1465:1465,10/28/17 15:13:18,STABLE BEAMS,6500,8451.091,8267.974,32.2,HFET
305814:6343,1466:1466,10/28/17 15:13:41,STABLE BEAMS,6500,8450.444,8267.733,32.2,HFET
305814:6343,1467:1467,10/28/17 15:14:04,STABLE BEAMS,6500,8446.864,8252.504,32.2,HFET
305814:6343,1468:1468,10/28/17 15:14:28,STABLE BEAMS,6500,8440.211,8257.833,32.2,HFET
305814:6343,1469:1469,10/28/17 15:14:51,STABLE BEAMS,6500,8436.880,8254.321,32.2,HFET
305814:6343,1470:1470,10/28/17 15:15:14,STABLE BEAMS,6500,8431.682,8249.576,32.2,HFET
305814:6343,1471:1471,10/28/17 15:15:38,STABLE BEAMS,6500,8429.976,8129.683,32.1,HFET
305814:6343,1472:1472,10/28/17 15:16:01,STABLE BEAMS,6500,8425.102,8125.401,32.1,HFET
305814:6343,1473:1473,10/28/17 15:16:24,STABLE BEAMS,6500,8419.852,8238.823,32.1,HFET
305814:6343,1474:1474,10/28/17 15:16:48,STABLE BEAMS,6500,8413.951,8232.508,32.1,HFET
305814:6343,1475:1475,10/28/17 15:17:11,STABLE BEAMS,6500,8402.887,8224.995,32.0,HFET
305814:6343,1476:1476,10/28/17 15:17:34,STABLE BEAMS,6500,8418.841,8241.432,32.1,HFET
305814:6343,1477:1477,10/28/17 15:17:58,STABLE BEAMS,6500,8409.017,8231.868,32.1,HFET
305814:6343,1478:1478,10/28/17 15:18:21,STABLE BEAMS,6500,8401.367,8213.205,32.0,HFET
305814:6343,1479:1479,10/28/17 15:18:44,STABLE BEAMS,6500,8398.910,8104.978,32.0,HFET
305814:6343,1480:1480,10/28/17 15:19:07,STABLE BEAMS,6500,8391.565,8214.869,32.0,HFET
305814:6343,1481:1481,10/28/17 15:19:31,STABLE BEAMS,6500,8391.582,8086.311,32.0,HFET
305814:6343,1482:1482,10/28/17 15:19:54,STABLE BEAMS,6500,8386.702,8197.520,32.0,HFET
305814:6343,1483:1483,10/28/17 15:20:17,STABLE BEAMS,6500,8382.447,8194.364,32.0,HFET
305814:6343,1484:1484,10/28/17 15:20:41,STABLE BEAMS,6500,8377.868,8199.687,31.9,HFET
305814:6343,1485:1485,10/28/17 15:21:04,STABLE BEAMS,6500,8376.339,8182.053,31.9,HFET
305814:6343,1486:1486,10/28/17 15:21:27,STABLE BEAMS,6500,8369.270,8189.031,31.9,HFET
305814:6343,1487:1487,10/28/17 15:21:51,STABLE BEAMS,6500,8363.431,8183.868,31.9,HFET
305814:6343,1488:1488,10/28/17 15:22:14,STABLE BEAMS,6500,8362.471,8065.800,31.9,HFET
305814:6343,1489:1489,10/28/17 15:22:37,STABLE BEAMS,6500,8355.656,8177.482,31.9,HFET
305814:6343,1490:1490,10/28/17 15:23:01,STABLE BEAMS,6500,8355.001,4626.408,31.9,HFET
305814:6343,1491:1491,10/28/17 15:23:24,STABLE BEAMS,6500,8349.528,5956.474,31.8,HFET
305814:6343,1492:1492,10/28/17 15:23:47,STABLE BEAMS,6500,8346.434,8167.867,31.8,HFET
305814:6343,1493:1493,10/28/17 15:24:11,STABLE BEAMS,6500,8340.226,8162.228,31.8,HFET
305814:6343,1494:1494,10/28/17 15:24:34,STABLE BEAMS,6500,8337.444,8158.866,31.8,HFET
305814:6343,1495:1495,10/28/17 15:24:57,STABLE BEAMS,6500,8333.237,8155.233,31.8,HFET
305814:6343,1496:1496,10/28/17 15:25:20,STABLE BEAMS,6500,8328.480,8151.399,31.8,HFET
305814:6343,1497:1497,10/28/17 15:25:44,STABLE BEAMS,6500,8322.055,8146.888,31.7,HFET
305814:6343,1498:1498,10/28/17 15:26:07,STABLE BEAMS,6500,8319.498,8142.572,31.7,HFET
305814:6343,1499:1499,10/28/17 15:26:30,STABLE BEAMS,6500,8316.422,8140.300,31.7,HFET
305814:6343,1500:1500,10/28/17 15:26:54,STABLE BEAMS,6500,8311.201,8133.817,31.7,HFET
305814:6343,1501:1501,10/28/17 15:27:17,STABLE BEAMS,6500,8308.673,8117.384,31.7,HFET
305814:6343,1502:1502,10/28/17 15:27:40,STABLE BEAMS,6500,8304.269,8127.295,31.7,HFET
305814:6343,1503:1503,10/28/17 15:28:04,STABLE BEAMS,6500,8299.630,8122.728,31.6,HFET
305814:6343,1504:1504,10/28/17 15:28:27,STABLE BEAMS,6500,8298.703,8121.446,31.6,HFET
305814:6343,1505:1505,10/28/17 15:28:50,STABLE BEAMS,6500,8291.693,8115.547,31.6,HFET
305814:6343,1506:1506,10/28/17 15:29:14,STABLE BEAMS,6500,8287.903,8111.742,31.6,HFET
305814:6343,1507:1507,10/28/17 15:29:37,STABLE BEAMS,6500,8283.030,8107.385,31.6,HFET
305814:6343,1508:1508,10/28/17 15:30:00,STABLE BEAMS,6500,8280.710,8105.975,31.6,HFET
305814:6343,1509:1509,10/28/17 15:30:24,STABLE BEAMS,6500,8277.926,8091.595,31.6,HFET
305814:6343,1510:1510,10/28/17 15:30:47,STABLE BEAMS,6500,8273.743,8099.059,31.5,HFET
305814:6343,1511:1511,10/28/17 15:31:10,STABLE BEAMS,6500,8268.753,8096.289,31.5,HFET
305814:6343,1512:1512,10/28/17 15:31:33,STABLE BEAMS,6500,8264.110,8093.272,31.5,HFET
305814:6343,1513:1513,10/28/17 15:31:57,STABLE BEAMS,6500,8257.609,8086.215,31.5,HFET
305814:6343,1514:1514,10/28/17 15:32:20,STABLE BEAMS,6500,8255.894,8085.337,31.5,HFET
305814:6343,1515:1515,10/28/17 15:32:43,STABLE BEAMS,6500,8252.322,8082.006,31.5,HFET
305814:6343,1516:1516,10/28/17 15:33:07,STABLE BEAMS,6500,8246.876,8075.952,31.4,HFET
305814:6343,1517:1517,10/28/17 15:33:30,STABLE BEAMS,6500,8242.491,8060.532,31.4,HFET
305814:6343,1518:1518,10/28/17 15:33:53,STABLE BEAMS,6500,8238.390,8067.867,31.4,HFET
305814:6343,1519:1519,10/28/17 15:34:17,STABLE BEAMS,6500,8236.361,8066.920,31.4,HFET
305814:6343,1520:1520,10/28/17 15:34:40,STABLE BEAMS,6500,8229.746,8048.611,31.4,HFET
305814:6343,1521:1521,10/28/17 15:35:03,STABLE BEAMS,6500,8226.630,8044.921,31.4,HFET
305814:6343,1522:1522,10/28/17 15:35:27,STABLE BEAMS,6500,8220.976,8050.884,31.4,HFET
305814:6343,1523:1523,10/28/17 15:35:50,STABLE BEAMS,6500,8215.739,8045.868,31.3,HFET
305814:6343,1524:1524,10/28/17 15:36:13,STABLE BEAMS,6500,8215.015,8045.028,31.3,HFET
305814:6343,1525:1525,10/28/17 15:36:37,STABLE BEAMS,6500,8207.433,8038.415,31.3,HFET
305814:6343,1526:1526,10/28/17 15:37:00,STABLE BEAMS,6500,8205.730,8036.700,31.3,HFET
305814:6343,1527:1527,10/28/17 15:37:23,STABLE BEAMS,6500,8204.120,8036.163,31.3,HFET
305814:6343,1528:1528,10/28/17 15:37:46,STABLE BEAMS,6500,8197.886,8028.849,31.3,HFET
305814:6343,1529:1529,10/28/17 15:38:10,STABLE BEAMS,6500,8193.962,8026.338,31.2,HFET
305814:6343,1530:1530,10/28/17 15:38:33,STABLE BEAMS,6500,8188.724,8020.402,31.2,HFET
305814:6343,1531:1531,10/28/17 15:38:56,STABLE BEAMS,6500,8188.771,8020.478,31.2,HFET
305814:6343,1532:1532,10/28/17 15:39:20,STABLE BEAMS,6500,8176.065,8008.948,31.2,HFET
305814:6343,1533:1533,10/28/17 15:39:43,STABLE BEAMS,6500,8170.251,7889.376,31.2,HFET
305814:6343,1534:1534,10/28/17 15:40:06,STABLE BEAMS,6500,8167.052,7996.332,31.1,HFET
305814:6343,1535:1535,10/28/17 15:40:30,STABLE BEAMS,6500,8167.974,7999.471,31.1,HFET
305814:6343,1536:1536,10/28/17 15:40:53,STABLE BEAMS,6500,8160.657,7993.523,31.1,HFET
305814:6343,1537:1537,10/28/17 15:41:16,STABLE BEAMS,6500,8153.994,7987.319,31.1,HFET
305814:6343,1538:1538,10/28/17 15:41:40,STABLE BEAMS,6500,8148.340,7970.548,31.1,HFET
305814:6343,1539:1539,10/28/17 15:42:03,STABLE BEAMS,6500,8144.454,7978.024,31.0,HFET
305814:6343,1540:1540,10/28/17 15:42:26,STABLE BEAMS,6500,8140.665,7974.398,31.0,HFET
305814:6343,1541:1541,10/28/17 15:42:49,STABLE BEAMS,6500,8137.870,7971.320,31.0,HFET
305814:6343,1542:1542,10/28/17 15:43:13,STABLE BEAMS,6500,8132.042,7965.690,31.0,HFET
305814:6343,1543:1543,10/28/17 15:43:36,STABLE BEAMS,6500,8125.842,7957.313,31.0,HFET
305814:6343,1544:1544,10/28/17 15:43:59,STABLE BEAMS,6500,8121.839,5473.633,31.0,HFET
305814:6343,1545:1545,10/28/17 15:44:23,STABLE BEAMS,6500,8118.611,7950.315,31.0,HFET
305814:6343,1546:1546,10/28/17 15:44:46,STABLE BEAMS,6500,8113.542,7946.454,30.9,HFET
305814:6343,1547:1547,10/28/17 15:45:09,STABLE BEAMS,6500,8109.739,7942.178,30.9,HFET
305814:6343,1548:1548,10/28/17 15:45:33,STABLE BEAMS,6500,8101.517,7934.483,30.9,HFET
305814:6343,1549:1549,10/28/17 15:45:56,STABLE BEAMS,6500,8106.239,7937.090,30.9,HFET
305814:6343,1550:1550,10/28/17 15:46:19,STABLE BEAMS,6500,8102.538,7936.367,30.9,HFET
305814:6343,1551:1551,10/28/17 15:46:43,STABLE BEAMS,6500,8098.976,7933.924,30.9,HFET
305814:6343,1552:1552,10/28/17 15:47:06,STABLE BEAMS,6500,8095.336,7930.246,30.9,HFET
305814:6343,1553:1553,10/28/17 15:47:29,STABLE BEAMS,6500,8085.383,7922.634,30.8,HFET
305814:6343,1554:1554,10/28/17 15:47:53,STABLE BEAMS,6500,8083.482,7796.801,30.8,HFET
305814:6343,1555:1555,10/28/17 15:48:16,STABLE BEAMS,6500,8079.299,7915.098,30.8,HFET
305814:6343,1556:1556,10/28/17 15:48:39,STABLE BEAMS,6500,8075.744,7912.007,30.8,HFET
305814:6343,1557:1557,10/28/17 15:49:02,STABLE BEAMS,6500,8070.756,7907.077,30.8,HFET
305814:6343,1558:1558,10/28/17 15:49:26,STABLE BEAMS,6500,8066.019,7902.503,30.8,HFET
305814:6343,1559:1559,10/28/17 15:49:49,STABLE BEAMS,6500,8062.217,7897.818,30.7,HFET
305814:6343,1560:1560,10/28/17 15:50:12,STABLE BEAMS,6500,8059.372,7894.255,30.7,HFET
305814:6343,1561:1561,10/28/17 15:50:36,STABLE BEAMS,6500,8055.281,7890.356,30.7,HFET
305814:6343,1562:1562,10/28/17 15:50:59,STABLE BEAMS,6500,8049.943,7770.086,30.7,HFET
305814:6343,1563:1563,10/28/17 15:51:22,STABLE BEAMS,6500,8044.846,7767.329,30.7,HFET
305814:6343,1564:1564,10/28/17 15:51:46,STABLE BEAMS,6500,8042.720,7866.230,30.7,HFET
305814:6343,1565:1565,10/28/17 15:52:09,STABLE BEAMS,6500,8038.857,7749.007,30.7,HFET
305814:6343,1566:1566,10/28/17 15:52:32,STABLE BEAMS,6500,8032.528,7753.587,30.6,HFET
305814:6343,1567:1567,10/28/17 15:52:56,STABLE BEAMS,6500,8029.374,7863.663,30.6,HFET
305814:6343,1568:1568,10/28/17 15:53:19,STABLE BEAMS,6500,8025.255,7860.880,30.6,HFET
305814:6343,1569:1569,10/28/17 15:53:42,STABLE BEAMS,6500,8022.617,7857.788,30.6,HFET
305814:6343,1570:1570,10/28/17 15:54:06,STABLE BEAMS,6500,8017.473,7853.560,30.6,HFET
305814:6343,1571:1571,10/28/17 15:54:29,STABLE BEAMS,6500,8015.780,7852.818,30.6,HFET
305814:6343,1572:1572,10/28/17 15:54:52,STABLE BEAMS,6500,8011.842,7847.693,30.6,HFET
305814:6343,1573:1573,10/28/17 15:55:15,STABLE BEAMS,6500,8007.206,7731.159,30.5,HFET
305814:6343,1574:1574,10/28/17 15:55:39,STABLE BEAMS,6500,8004.400,7828.893,30.5,HFET
305814:6343,1575:1575,10/28/17 15:56:02,STABLE BEAMS,6500,8001.958,7837.348,30.5,HFET
305814:6343,1576:1576,10/28/17 15:56:25,STABLE BEAMS,6500,7998.557,7835.864,30.5,HFET
305814:6343,1577:1577,10/28/17 15:56:49,STABLE BEAMS,6500,7994.051,7831.588,30.5,HFET
305814:6343,1578:1578,10/28/17 15:57:12,STABLE BEAMS,6500,7992.788,7829.825,30.5,HFET
305814:6343,1579:1579,10/28/17 15:57:35,STABLE BEAMS,6500,7985.964,7823.994,30.5,HFET
305814:6343,1580:1580,10/28/17 15:57:59,STABLE BEAMS,6500,7982.332,7819.997,30.4,HFET
305814:6343,1581:1581,10/28/17 15:58:22,STABLE BEAMS,6500,7979.521,7817.567,30.4,HFET
305814:6343,1582:1582,10/28/17 15:58:45,STABLE BEAMS,6500,7975.777,7813.396,30.4,HFET
305814:6343,1583:1583,10/28/17 15:59:09,STABLE BEAMS,6500,7972.568,7811.751,30.4,HFET
305814:6343,1584:1584,10/28/17 15:59:32,STABLE BEAMS,6500,7969.574,7807.887,30.4,HFET
305814:6343,1585:1585,10/28/17 15:59:55,STABLE BEAMS,6500,7964.647,7803.145,30.4,HFET
305814:6343,1586:1586,10/28/17 16:00:18,STABLE BEAMS,6500,7960.862,7787.994,30.4,HFET
305814:6343,1587:1587,10/28/17 16:00:42,STABLE BEAMS,6500,7953.603,7792.152,30.3,HFET
305814:6343,1588:1588,10/28/17 16:01:05,STABLE BEAMS,6500,7948.075,7775.853,30.3,HFET
305814:6343,1589:1589,10/28/17 16:01:28,STABLE BEAMS,6500,7944.078,7783.201,30.3,HFET
305814:6343,1590:1590,10/28/17 16:01:52,STABLE BEAMS,6500,7940.071,7778.515,30.3,HFET
305814:6343,1591:1591,10/28/17 16:02:15,STABLE BEAMS,6500,7938.020,7779.027,30.3,HFET
305814:6343,1592:1592,10/28/17 16:02:38,STABLE BEAMS,6500,7937.346,7778.126,30.3,HFET
305814:6343,1593:1593,10/28/17 16:03:02,STABLE BEAMS,6500,7934.280,7775.878,30.3,HFET
305814:6343,1594:1594,10/28/17 16:03:25,STABLE BEAMS,6500,7928.669,7770.515,30.2,HFET
305814:6343,1595:1595,10/28/17 16:03:48,STABLE BEAMS,6500,7925.864,7766.918,30.2,HFET
305814:6343,1596:1596,10/28/17 16:04:12,STABLE BEAMS,6500,7924.185,7765.625,30.2,HFET
305814:6343,1597:1597,10/28/17 16:04:35,STABLE BEAMS,6500,7920.529,7762.746,30.2,HFET
305814:6343,1598:1598,10/28/17 16:04:58,STABLE BEAMS,6500,7915.473,7757.812,30.2,HFET
305814:6343,1599:1599,10/28/17 16:05:22,STABLE BEAMS,6500,7910.124,7751.962,30.2,HFET
305814:6343,1600:1600,10/28/17 16:05:45,STABLE BEAMS,6500,7901.435,7634.450,30.1,HFET
