#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302634:6191,251:251,09/12/17 02:45:04,STABLE BEAMS,6500,9591.825,9320.232,0.0,PLTZERO
302634:6191,252:252,09/12/17 02:45:28,STABLE BEAMS,6500,9588.539,9316.740,0.0,PLTZERO
302634:6191,253:253,09/12/17 02:45:51,STABLE BEAMS,6500,9583.314,9311.882,0.0,PLTZERO
302634:6191,254:254,09/12/17 02:46:14,STABLE BEAMS,6500,9581.014,9312.371,0.0,PLTZERO
302634:6191,255:255,09/12/17 02:46:38,STABLE BEAMS,6500,9535.994,9268.988,0.0,PLTZERO
302634:6191,256:256,09/12/17 02:47:01,STABLE BEAMS,6500,9516.305,9117.865,0.0,PLTZERO
302634:6191,257:257,09/12/17 02:47:24,STABLE BEAMS,6500,9520.787,9248.917,0.0,PLTZERO
302634:6191,258:258,09/12/17 02:47:47,STABLE BEAMS,6500,9521.213,9253.967,0.0,PLTZERO
302634:6191,259:259,09/12/17 02:48:11,STABLE BEAMS,6500,9518.509,9238.548,0.0,PLTZERO
302634:6191,260:260,09/12/17 02:48:34,STABLE BEAMS,6500,9509.513,9243.937,0.0,PLTZERO
302634:6191,261:261,09/12/17 02:48:57,STABLE BEAMS,6500,9509.015,9242.953,0.0,PLTZERO
302634:6191,262:262,09/12/17 02:49:21,STABLE BEAMS,6500,9499.654,9232.471,0.0,PLTZERO
302634:6191,263:263,09/12/17 02:49:44,STABLE BEAMS,6500,9499.108,9232.801,0.0,PLTZERO
302634:6191,264:264,09/12/17 02:50:07,STABLE BEAMS,6500,9492.204,9226.369,0.0,PLTZERO
302634:6191,265:265,09/12/17 02:50:31,STABLE BEAMS,6500,9488.028,9221.697,0.0,PLTZERO
302634:6191,266:266,09/12/17 02:50:54,STABLE BEAMS,6500,9481.806,9084.906,0.0,PLTZERO
302634:6191,267:267,09/12/17 02:51:17,STABLE BEAMS,6500,9479.483,9214.410,0.0,PLTZERO
302634:6191,268:268,09/12/17 02:51:41,STABLE BEAMS,6500,9475.370,9211.664,0.0,PLTZERO
302634:6191,269:269,09/12/17 02:52:04,STABLE BEAMS,6500,9468.784,9189.899,0.0,PLTZERO
302634:6191,270:270,09/12/17 02:52:27,STABLE BEAMS,6500,9459.954,9194.962,0.0,PLTZERO
302634:6191,271:271,09/12/17 02:52:51,STABLE BEAMS,6500,9456.922,9190.630,0.0,PLTZERO
302634:6191,272:272,09/12/17 02:53:14,STABLE BEAMS,6500,9451.277,9186.188,0.0,PLTZERO
302634:6191,273:273,09/12/17 02:53:37,STABLE BEAMS,6500,9448.497,9184.724,0.0,PLTZERO
302634:6191,274:274,09/12/17 02:54:00,STABLE BEAMS,6500,9443.333,9180.413,0.0,PLTZERO
302634:6191,275:275,09/12/17 02:54:24,STABLE BEAMS,6500,9439.657,9177.893,0.0,PLTZERO
302634:6191,276:276,09/12/17 02:54:47,STABLE BEAMS,6500,9437.685,9174.957,0.0,PLTZERO
302634:6191,277:277,09/12/17 02:55:10,STABLE BEAMS,6500,9432.767,9171.902,0.0,PLTZERO
302634:6191,278:278,09/12/17 02:55:34,STABLE BEAMS,6500,9429.987,9167.409,0.0,PLTZERO
302634:6191,279:279,09/12/17 02:55:57,STABLE BEAMS,6500,9423.258,9162.202,0.0,PLTZERO
302634:6191,280:280,09/12/17 02:56:20,STABLE BEAMS,6500,9419.997,9158.017,0.0,PLTZERO
302634:6191,281:281,09/12/17 02:56:44,STABLE BEAMS,6500,9414.727,9153.697,0.0,PLTZERO
302634:6191,282:282,09/12/17 02:57:07,STABLE BEAMS,6500,9405.849,9013.519,0.0,PLTZERO
302634:6191,283:283,09/12/17 02:57:30,STABLE BEAMS,6500,9402.514,9142.028,0.0,PLTZERO
302634:6191,284:284,09/12/17 02:57:54,STABLE BEAMS,6500,9398.892,9138.294,0.0,PLTZERO
302634:6191,285:285,09/12/17 02:58:17,STABLE BEAMS,6500,9395.840,9134.221,0.0,PLTZERO
302634:6191,286:286,09/12/17 02:58:40,STABLE BEAMS,6500,9392.458,9131.686,0.0,PLTZERO
302634:6191,287:287,09/12/17 02:59:04,STABLE BEAMS,6500,9385.764,9123.749,0.0,PLTZERO
302634:6191,288:288,09/12/17 02:59:27,STABLE BEAMS,6500,9371.094,9110.492,0.0,PLTZERO
302634:6191,289:289,09/12/17 02:59:50,STABLE BEAMS,6500,9359.293,9099.042,0.0,PLTZERO
302634:6191,290:290,09/12/17 03:00:13,STABLE BEAMS,6500,9364.692,9104.627,0.0,PLTZERO
302634:6191,291:291,09/12/17 03:00:37,STABLE BEAMS,6500,9361.257,9101.462,0.0,PLTZERO
302634:6191,292:292,09/12/17 03:01:00,STABLE BEAMS,6500,9358.782,9098.562,0.0,PLTZERO
302634:6191,293:293,09/12/17 03:01:23,STABLE BEAMS,6500,9357.739,9097.850,0.0,PLTZERO
302634:6191,294:294,09/12/17 03:01:47,STABLE BEAMS,6500,9351.757,8961.195,0.0,PLTZERO
302634:6191,295:295,09/12/17 03:02:10,STABLE BEAMS,6500,9348.326,9088.523,0.0,PLTZERO
302634:6191,296:296,09/12/17 03:02:33,STABLE BEAMS,6500,9344.022,9071.686,0.0,PLTZERO
302634:6191,297:297,09/12/17 03:02:57,STABLE BEAMS,6500,9336.128,9076.402,0.0,PLTZERO
302634:6191,298:298,09/12/17 03:03:20,STABLE BEAMS,6500,9335.427,9075.833,0.0,PLTZERO
302634:6191,299:299,09/12/17 03:03:43,STABLE BEAMS,6500,9331.084,9070.846,0.0,PLTZERO
302634:6191,300:300,09/12/17 03:04:07,STABLE BEAMS,6500,9329.156,9069.892,0.0,PLTZERO
302634:6191,301:301,09/12/17 03:04:30,STABLE BEAMS,6500,9327.175,9068.263,0.0,PLTZERO
302634:6191,302:302,09/12/17 03:04:53,STABLE BEAMS,6500,9320.406,9059.573,0.0,PLTZERO
302634:6191,303:303,09/12/17 03:05:16,STABLE BEAMS,6500,9314.977,9055.126,0.0,PLTZERO
302634:6191,304:304,09/12/17 03:05:40,STABLE BEAMS,6500,9309.734,9051.231,0.0,PLTZERO
302634:6191,305:305,09/12/17 03:06:03,STABLE BEAMS,6500,9306.636,9048.926,0.0,PLTZERO
302634:6191,306:306,09/12/17 03:06:26,STABLE BEAMS,6500,9305.199,9047.682,0.0,PLTZERO
302634:6191,307:307,09/12/17 03:06:50,STABLE BEAMS,6500,9301.587,8786.706,0.0,PLTZERO
302634:6191,308:308,09/12/17 03:07:13,STABLE BEAMS,6500,9297.354,8911.839,0.0,PLTZERO
302634:6191,309:309,09/12/17 03:07:36,STABLE BEAMS,6500,9293.037,8908.234,0.0,PLTZERO
302634:6191,310:310,09/12/17 03:08:00,STABLE BEAMS,6500,9288.739,9020.976,0.0,PLTZERO
302634:6191,311:311,09/12/17 03:08:23,STABLE BEAMS,6500,9280.866,9025.046,0.0,PLTZERO
302634:6191,312:312,09/12/17 03:08:46,STABLE BEAMS,6500,9279.303,9024.692,0.0,PLTZERO
302634:6191,313:313,09/12/17 03:09:10,STABLE BEAMS,6500,9276.985,8880.781,0.0,PLTZERO
302634:6191,314:314,09/12/17 03:09:33,STABLE BEAMS,6500,9273.357,9003.843,0.0,PLTZERO
302634:6191,315:315,09/12/17 03:09:56,STABLE BEAMS,6500,9269.189,8885.982,0.0,PLTZERO
302634:6191,316:316,09/12/17 03:10:20,STABLE BEAMS,6500,9260.673,9006.663,0.0,PLTZERO
302634:6191,317:317,09/12/17 03:10:43,STABLE BEAMS,6500,9260.163,9006.845,0.0,PLTZERO
302634:6191,318:318,09/12/17 03:11:06,STABLE BEAMS,6500,9255.889,8990.038,0.0,PLTZERO
302634:6191,319:319,09/12/17 03:11:29,STABLE BEAMS,6500,9250.827,8997.280,0.0,PLTZERO
302634:6191,320:320,09/12/17 03:11:53,STABLE BEAMS,6500,9245.235,8992.871,0.0,PLTZERO
302634:6191,321:321,09/12/17 03:12:16,STABLE BEAMS,6500,9239.918,8985.905,0.0,PLTZERO
302634:6191,322:322,09/12/17 03:12:39,STABLE BEAMS,6500,9235.682,8982.228,0.0,PLTZERO
302634:6191,323:323,09/12/17 03:13:03,STABLE BEAMS,6500,9230.638,8978.013,0.0,PLTZERO
302634:6191,324:324,09/12/17 03:13:26,STABLE BEAMS,6500,9228.487,8977.116,0.0,PLTZERO
302634:6191,325:325,09/12/17 03:13:49,STABLE BEAMS,6500,9222.508,8970.512,0.0,PLTZERO
302634:6191,326:326,09/12/17 03:14:13,STABLE BEAMS,6500,9219.432,8969.181,0.0,PLTZERO
302634:6191,327:327,09/12/17 03:14:36,STABLE BEAMS,6500,9216.866,8835.709,0.0,PLTZERO
302634:6191,328:328,09/12/17 03:14:59,STABLE BEAMS,6500,9214.019,8962.368,0.0,PLTZERO
302634:6191,329:329,09/12/17 03:15:23,STABLE BEAMS,6500,9210.081,8945.262,0.0,PLTZERO
302634:6191,330:330,09/12/17 03:15:46,STABLE BEAMS,6500,9202.986,8952.038,0.0,PLTZERO
302634:6191,331:331,09/12/17 03:16:09,STABLE BEAMS,6500,9200.490,8935.007,0.0,PLTZERO
302634:6191,332:332,09/12/17 03:16:33,STABLE BEAMS,6500,9187.445,8937.305,0.0,PLTZERO
302634:6191,333:333,09/12/17 03:16:56,STABLE BEAMS,6500,9174.646,8923.917,0.0,PLTZERO
302634:6191,334:334,09/12/17 03:17:19,STABLE BEAMS,6500,9172.934,8923.557,0.0,PLTZERO
302634:6191,335:335,09/12/17 03:17:42,STABLE BEAMS,6500,9260.390,9005.049,0.0,PLTZERO
302634:6191,336:336,09/12/17 03:18:06,STABLE BEAMS,6500,9393.950,9119.711,0.0,PLTZERO
302634:6191,337:337,09/12/17 03:18:29,STABLE BEAMS,6500,8863.777,8625.435,0.0,PLTZERO
302634:6191,338:338,09/12/17 03:18:52,STABLE BEAMS,6500,9284.840,9028.663,0.0,PLTZERO
302634:6191,339:339,09/12/17 03:19:16,STABLE BEAMS,6500,8753.016,8507.123,0.0,PLTZERO
302634:6191,340:340,09/12/17 03:19:39,STABLE BEAMS,6500,9024.372,8780.186,0.0,PLTZERO
302634:6191,341:341,09/12/17 03:20:02,STABLE BEAMS,6500,9294.355,9038.263,0.0,PLTZERO
302634:6191,342:342,09/12/17 03:20:26,STABLE BEAMS,6500,9428.792,9167.978,0.0,PLTZERO
302634:6191,343:343,09/12/17 03:20:49,STABLE BEAMS,6500,9424.428,9161.536,0.0,PLTZERO
302634:6191,344:344,09/12/17 03:21:12,STABLE BEAMS,6500,9418.244,9156.818,0.0,PLTZERO
302634:6191,345:345,09/12/17 03:21:36,STABLE BEAMS,6500,9413.512,9152.030,0.0,PLTZERO
302634:6191,346:346,09/12/17 03:21:59,STABLE BEAMS,6500,9408.123,9147.281,0.0,PLTZERO
302634:6191,347:347,09/12/17 03:22:22,STABLE BEAMS,6500,9402.962,9129.017,0.0,PLTZERO
302634:6191,348:348,09/12/17 03:22:45,STABLE BEAMS,6500,9398.688,9139.174,0.0,PLTZERO
302634:6191,349:349,09/12/17 03:23:09,STABLE BEAMS,6500,9395.707,9135.673,0.0,PLTZERO
302634:6191,350:350,09/12/17 03:23:32,STABLE BEAMS,6500,9392.202,9132.452,0.0,PLTZERO
302634:6191,351:351,09/12/17 03:23:55,STABLE BEAMS,6500,9388.058,9128.742,0.0,PLTZERO
302634:6191,352:352,09/12/17 03:24:19,STABLE BEAMS,6500,9378.728,9118.462,0.0,PLTZERO
302634:6191,353:353,09/12/17 03:24:42,STABLE BEAMS,6500,9374.337,9114.896,0.0,PLTZERO
302634:6191,354:354,09/12/17 03:25:05,STABLE BEAMS,6500,9370.123,9110.774,0.0,PLTZERO
302634:6191,355:355,09/12/17 03:25:29,STABLE BEAMS,6500,9367.820,9109.110,0.0,PLTZERO
302634:6191,356:356,09/12/17 03:25:52,STABLE BEAMS,6500,9361.226,9101.630,0.0,PLTZERO
302634:6191,357:357,09/12/17 03:26:15,STABLE BEAMS,6500,9357.258,9098.798,0.0,PLTZERO
302634:6191,358:358,09/12/17 03:26:39,STABLE BEAMS,6500,9355.493,9096.644,0.0,PLTZERO
302634:6191,359:359,09/12/17 03:27:02,STABLE BEAMS,6500,9348.919,9077.465,0.0,PLTZERO
302634:6191,360:360,09/12/17 03:27:25,STABLE BEAMS,6500,9346.789,9087.561,0.0,PLTZERO
302634:6191,361:361,09/12/17 03:27:49,STABLE BEAMS,6500,9337.654,9079.339,0.0,PLTZERO
302634:6191,362:362,09/12/17 03:28:12,STABLE BEAMS,6500,9332.856,9062.339,0.0,PLTZERO
302634:6191,363:363,09/12/17 03:28:35,STABLE BEAMS,6500,9327.432,9069.210,0.0,PLTZERO
302634:6191,364:364,09/12/17 03:28:58,STABLE BEAMS,6500,9324.546,9067.285,0.0,PLTZERO
302634:6191,365:365,09/12/17 03:29:22,STABLE BEAMS,6500,9319.546,9063.007,0.0,PLTZERO
302634:6191,366:366,09/12/17 03:29:45,STABLE BEAMS,6500,9313.694,9057.378,0.0,PLTZERO
302634:6191,367:367,09/12/17 03:30:08,STABLE BEAMS,6500,9312.692,9056.339,0.0,PLTZERO
302634:6191,368:368,09/12/17 03:30:32,STABLE BEAMS,6500,9306.317,9049.074,0.0,PLTZERO
302634:6191,369:369,09/12/17 03:30:55,STABLE BEAMS,6500,9301.046,9045.445,0.0,PLTZERO
302634:6191,370:370,09/12/17 03:31:18,STABLE BEAMS,6500,9294.501,9039.288,0.0,PLTZERO
302634:6191,371:371,09/12/17 03:31:42,STABLE BEAMS,6500,9292.048,9034.895,0.0,PLTZERO
302634:6191,372:372,09/12/17 03:32:05,STABLE BEAMS,6500,9286.607,9031.045,0.0,PLTZERO
302634:6191,373:373,09/12/17 03:32:28,STABLE BEAMS,6500,9281.225,9024.723,0.0,PLTZERO
302634:6191,374:374,09/12/17 03:32:52,STABLE BEAMS,6500,9280.837,9024.875,0.0,PLTZERO
302634:6191,375:375,09/12/17 03:33:15,STABLE BEAMS,6500,9276.106,8892.797,0.0,PLTZERO
302634:6191,376:376,09/12/17 03:33:38,STABLE BEAMS,6500,9269.354,9014.261,0.0,PLTZERO
302634:6191,377:377,09/12/17 03:34:02,STABLE BEAMS,6500,9266.642,9011.098,0.0,PLTZERO
302634:6191,378:378,09/12/17 03:34:25,STABLE BEAMS,6500,9261.953,9006.637,0.0,PLTZERO
302634:6191,379:379,09/12/17 03:34:48,STABLE BEAMS,6500,9252.809,8998.678,0.0,PLTZERO
302634:6191,380:380,09/12/17 03:35:11,STABLE BEAMS,6500,9250.309,8996.380,0.0,PLTZERO
302634:6191,381:381,09/12/17 03:35:35,STABLE BEAMS,6500,9249.585,8995.647,0.0,PLTZERO
302634:6191,382:382,09/12/17 03:35:58,STABLE BEAMS,6500,9240.035,8987.219,0.0,PLTZERO
302634:6191,383:383,09/12/17 03:36:21,STABLE BEAMS,6500,9239.123,8986.210,0.0,PLTZERO
302634:6191,384:384,09/12/17 03:36:45,STABLE BEAMS,6500,9230.349,8977.469,0.0,PLTZERO
302634:6191,385:385,09/12/17 03:37:08,STABLE BEAMS,6500,9226.282,8960.799,0.0,PLTZERO
302634:6191,386:386,09/12/17 03:37:31,STABLE BEAMS,6500,9223.716,8840.824,0.0,PLTZERO
302634:6191,387:387,09/12/17 03:37:55,STABLE BEAMS,6500,9215.633,8962.161,0.0,PLTZERO
302634:6191,388:388,09/12/17 03:38:18,STABLE BEAMS,6500,9213.468,8948.209,0.0,PLTZERO
302634:6191,389:389,09/12/17 03:38:41,STABLE BEAMS,6500,9206.735,8954.989,0.0,PLTZERO
302634:6191,390:390,09/12/17 03:39:05,STABLE BEAMS,6500,9201.864,8951.873,0.0,PLTZERO
302634:6191,391:391,09/12/17 03:39:28,STABLE BEAMS,6500,9199.919,8820.194,0.0,PLTZERO
302634:6191,392:392,09/12/17 03:39:51,STABLE BEAMS,6500,9192.835,8942.499,0.0,PLTZERO
302634:6191,393:393,09/12/17 03:40:14,STABLE BEAMS,6500,9191.491,8814.131,0.0,PLTZERO
302634:6191,394:394,09/12/17 03:40:38,STABLE BEAMS,6500,9187.375,8936.966,0.0,PLTZERO
302634:6191,395:395,09/12/17 03:41:01,STABLE BEAMS,6500,9183.321,8934.066,0.0,PLTZERO
302634:6191,396:396,09/12/17 03:41:24,STABLE BEAMS,6500,9178.139,8790.142,0.0,PLTZERO
302634:6191,397:397,09/12/17 03:41:48,STABLE BEAMS,6500,9115.907,8868.408,0.0,PLTZERO
302634:6191,398:398,09/12/17 03:42:11,STABLE BEAMS,6500,9170.302,8920.477,0.0,PLTZERO
302634:6191,399:399,09/12/17 03:42:34,STABLE BEAMS,6500,9165.215,8915.327,0.0,PLTZERO
302634:6191,400:400,09/12/17 03:42:58,STABLE BEAMS,6500,9161.016,8911.343,0.0,PLTZERO
302634:6191,401:401,09/12/17 03:43:21,STABLE BEAMS,6500,9154.512,8905.057,0.0,PLTZERO
302634:6191,402:402,09/12/17 03:43:44,STABLE BEAMS,6500,9151.329,8900.995,0.0,PLTZERO
302634:6191,403:403,09/12/17 03:44:08,STABLE BEAMS,6500,9140.984,8764.797,0.0,PLTZERO
302634:6191,404:404,09/12/17 03:44:31,STABLE BEAMS,6500,9143.122,8894.524,0.0,PLTZERO
302634:6191,405:405,09/12/17 03:44:54,STABLE BEAMS,6500,9137.570,8887.771,0.0,PLTZERO
302634:6191,406:406,09/12/17 03:45:18,STABLE BEAMS,6500,9133.294,8884.051,0.0,PLTZERO
302634:6191,407:407,09/12/17 03:45:41,STABLE BEAMS,6500,9129.673,8754.123,0.0,PLTZERO
302634:6191,408:408,09/12/17 03:46:04,STABLE BEAMS,6500,9125.135,8877.169,0.0,PLTZERO
302634:6191,409:409,09/12/17 03:46:27,STABLE BEAMS,6500,9119.028,8870.602,0.0,PLTZERO
302634:6191,410:410,09/12/17 03:46:51,STABLE BEAMS,6500,9113.442,8865.785,0.0,PLTZERO
302634:6191,411:411,09/12/17 03:47:14,STABLE BEAMS,6500,9108.836,8862.329,0.0,PLTZERO
302634:6191,412:412,09/12/17 03:47:37,STABLE BEAMS,6500,9103.380,8854.601,0.0,PLTZERO
302634:6191,413:413,09/12/17 03:48:01,STABLE BEAMS,6500,9096.487,8848.814,0.0,PLTZERO
302634:6191,414:414,09/12/17 03:48:24,STABLE BEAMS,6500,9095.041,8847.690,0.0,PLTZERO
302634:6191,415:415,09/12/17 03:48:47,STABLE BEAMS,6500,9092.746,8845.984,0.0,PLTZERO
302634:6191,416:416,09/12/17 03:49:11,STABLE BEAMS,6500,9089.565,8842.008,0.0,PLTZERO
302634:6191,417:417,09/12/17 03:49:34,STABLE BEAMS,6500,9081.584,8822.680,0.0,PLTZERO
302634:6191,418:418,09/12/17 03:49:57,STABLE BEAMS,6500,9078.898,8820.647,0.0,PLTZERO
302634:6191,419:419,09/12/17 03:50:21,STABLE BEAMS,6500,9075.107,8829.656,0.0,PLTZERO
302634:6191,420:420,09/12/17 03:50:44,STABLE BEAMS,6500,9070.357,8811.606,0.0,PLTZERO
302634:6191,421:421,09/12/17 03:51:07,STABLE BEAMS,6500,9066.019,8819.697,0.0,PLTZERO
302634:6191,422:422,09/12/17 03:51:30,STABLE BEAMS,6500,9060.697,8814.969,0.0,PLTZERO
302634:6191,423:423,09/12/17 03:51:54,STABLE BEAMS,6500,9057.070,8811.308,0.0,PLTZERO
302634:6191,424:424,09/12/17 03:52:17,STABLE BEAMS,6500,9052.429,8794.923,0.0,PLTZERO
302634:6191,425:425,09/12/17 03:52:40,STABLE BEAMS,6500,9047.497,8801.630,0.0,PLTZERO
302634:6191,426:426,09/12/17 03:53:04,STABLE BEAMS,6500,9043.088,8797.589,0.0,PLTZERO
302634:6191,427:427,09/12/17 03:53:27,STABLE BEAMS,6500,9038.163,8792.051,0.0,PLTZERO
302634:6191,428:428,09/12/17 03:53:50,STABLE BEAMS,6500,9034.400,8776.030,0.0,PLTZERO
302634:6191,429:429,09/12/17 03:54:14,STABLE BEAMS,6500,9029.244,8783.838,0.0,PLTZERO
302634:6191,430:430,09/12/17 03:54:37,STABLE BEAMS,6500,9023.938,8766.573,0.0,PLTZERO
302634:6191,431:431,09/12/17 03:55:00,STABLE BEAMS,6500,9022.954,8765.799,0.0,PLTZERO
302634:6191,432:432,09/12/17 03:55:24,STABLE BEAMS,6500,9018.111,8775.314,0.0,PLTZERO
302634:6191,433:433,09/12/17 03:55:47,STABLE BEAMS,6500,9011.885,8768.033,0.0,PLTZERO
302634:6191,434:434,09/12/17 03:56:10,STABLE BEAMS,6500,9006.253,8762.320,0.0,PLTZERO
302634:6191,435:435,09/12/17 03:56:34,STABLE BEAMS,6500,8999.837,8745.110,0.0,PLTZERO
302634:6191,436:436,09/12/17 03:56:57,STABLE BEAMS,6500,8997.673,8755.289,0.0,PLTZERO
302634:6191,437:437,09/12/17 03:57:20,STABLE BEAMS,6500,8992.375,8749.765,0.0,PLTZERO
302634:6191,438:438,09/12/17 03:57:43,STABLE BEAMS,6500,8986.836,8744.015,0.0,PLTZERO
302634:6191,439:439,09/12/17 03:58:07,STABLE BEAMS,6500,8981.423,8738.387,0.0,PLTZERO
302634:6191,440:440,09/12/17 03:58:30,STABLE BEAMS,6500,8977.437,8735.920,0.0,PLTZERO
302634:6191,441:441,09/12/17 03:58:53,STABLE BEAMS,6500,8972.512,8718.416,0.0,PLTZERO
302634:6191,442:442,09/12/17 03:59:17,STABLE BEAMS,6500,8966.753,8725.082,0.0,PLTZERO
302634:6191,443:443,09/12/17 03:59:40,STABLE BEAMS,6500,8963.437,8722.137,0.0,PLTZERO
302634:6191,444:444,09/12/17 04:00:03,STABLE BEAMS,6500,8960.681,8719.263,0.0,PLTZERO
302634:6191,445:445,09/12/17 04:00:27,STABLE BEAMS,6500,8956.053,8714.941,0.0,PLTZERO
302634:6191,446:446,09/12/17 04:00:50,STABLE BEAMS,6500,8951.187,8710.372,0.0,PLTZERO
302634:6191,447:447,09/12/17 04:01:13,STABLE BEAMS,6500,8946.660,8706.063,0.0,PLTZERO
302634:6191,448:448,09/12/17 04:01:37,STABLE BEAMS,6500,8943.114,8702.703,0.0,PLTZERO
302634:6191,449:449,09/12/17 04:02:00,STABLE BEAMS,6500,8939.381,8698.592,0.0,PLTZERO
302634:6191,450:450,09/12/17 04:02:23,STABLE BEAMS,6500,8933.503,8693.781,0.0,PLTZERO
302634:6191,451:451,09/12/17 04:02:47,STABLE BEAMS,6500,8931.848,8691.947,0.0,PLTZERO
302634:6191,452:452,09/12/17 04:03:10,STABLE BEAMS,6500,8922.870,8683.228,0.0,PLTZERO
302634:6191,453:453,09/12/17 04:03:33,STABLE BEAMS,6500,8917.121,8665.169,0.0,PLTZERO
302634:6191,454:454,09/12/17 04:03:56,STABLE BEAMS,6500,8915.538,8677.322,0.0,PLTZERO
302634:6191,455:455,09/12/17 04:04:20,STABLE BEAMS,6500,8912.788,8674.019,0.0,PLTZERO
302634:6191,456:456,09/12/17 04:04:43,STABLE BEAMS,6500,8905.860,8668.461,0.0,PLTZERO
302634:6191,457:457,09/12/17 04:05:06,STABLE BEAMS,6500,8904.738,8667.221,0.0,PLTZERO
302634:6191,458:458,09/12/17 04:05:30,STABLE BEAMS,6500,8897.094,8657.933,0.0,PLTZERO
302634:6191,459:459,09/12/17 04:05:53,STABLE BEAMS,6500,8892.809,8654.979,0.0,PLTZERO
302634:6191,460:460,09/12/17 04:06:16,STABLE BEAMS,6500,8889.138,8651.929,0.0,PLTZERO
302634:6191,461:461,09/12/17 04:06:40,STABLE BEAMS,6500,8885.873,8647.709,0.0,PLTZERO
302634:6191,462:462,09/12/17 04:07:03,STABLE BEAMS,6500,8879.157,8640.594,0.0,PLTZERO
302634:6191,463:463,09/12/17 04:07:26,STABLE BEAMS,6500,8876.726,8626.620,0.0,PLTZERO
302634:6191,464:464,09/12/17 04:07:50,STABLE BEAMS,6500,8870.934,8633.333,0.0,PLTZERO
302634:6191,465:465,09/12/17 04:08:13,STABLE BEAMS,6500,8868.203,8618.710,0.0,PLTZERO
302634:6191,466:466,09/12/17 04:08:36,STABLE BEAMS,6500,8838.438,8589.291,0.0,PLTZERO
302634:6191,467:467,09/12/17 04:08:59,STABLE BEAMS,6500,8859.530,8623.355,0.0,PLTZERO
302634:6191,468:468,09/12/17 04:09:23,STABLE BEAMS,6500,8855.802,8601.458,0.0,PLTZERO
302634:6191,469:469,09/12/17 04:09:46,STABLE BEAMS,6500,8860.183,8623.984,0.0,PLTZERO
302634:6191,470:470,09/12/17 04:10:09,STABLE BEAMS,6500,8841.822,8483.599,0.0,PLTZERO
302634:6191,471:471,09/12/17 04:10:33,STABLE BEAMS,6500,8838.160,8603.871,0.0,PLTZERO
302634:6191,472:472,09/12/17 04:10:56,STABLE BEAMS,6500,8747.854,8514.944,0.0,PLTZERO
302634:6191,473:473,09/12/17 04:11:19,STABLE BEAMS,6500,8830.272,8595.274,0.0,PLTZERO
302634:6191,474:474,09/12/17 04:11:43,STABLE BEAMS,6500,8826.414,8591.431,0.0,PLTZERO
302634:6191,475:475,09/12/17 04:12:06,STABLE BEAMS,6500,8822.630,8587.449,0.0,PLTZERO
302634:6191,476:476,09/12/17 04:12:29,STABLE BEAMS,6500,8815.357,8334.985,0.0,PLTZERO
302634:6191,477:477,09/12/17 04:12:53,STABLE BEAMS,6500,8813.921,8466.160,0.0,PLTZERO
302634:6191,478:478,09/12/17 04:13:16,STABLE BEAMS,6500,8809.232,8564.180,0.0,PLTZERO
302634:6191,479:479,09/12/17 04:13:39,STABLE BEAMS,6500,8805.600,8570.156,0.0,PLTZERO
302634:6191,480:480,09/12/17 04:14:03,STABLE BEAMS,6500,8801.955,8567.644,0.0,PLTZERO
302634:6191,481:481,09/12/17 04:14:26,STABLE BEAMS,6500,8797.959,8563.868,0.0,PLTZERO
302634:6191,482:482,09/12/17 04:14:49,STABLE BEAMS,6500,8790.152,8557.014,0.0,PLTZERO
302634:6191,483:483,09/12/17 04:15:13,STABLE BEAMS,6500,8787.177,8540.270,0.0,PLTZERO
302634:6191,484:484,09/12/17 04:15:36,STABLE BEAMS,6500,8786.176,8547.561,0.0,PLTZERO
302634:6191,485:485,09/12/17 04:15:59,STABLE BEAMS,6500,8778.683,8532.364,0.0,PLTZERO
302634:6191,486:486,09/12/17 04:16:22,STABLE BEAMS,6500,8771.549,8538.820,0.0,PLTZERO
302634:6191,487:487,09/12/17 04:16:46,STABLE BEAMS,6500,8766.906,8534.678,0.0,PLTZERO
302634:6191,488:488,09/12/17 04:17:09,STABLE BEAMS,6500,8761.537,8527.899,0.0,PLTZERO
302634:6191,489:489,09/12/17 04:17:32,STABLE BEAMS,6500,8745.072,8513.118,0.0,PLTZERO
302634:6191,490:490,09/12/17 04:17:56,STABLE BEAMS,6500,8744.016,8511.974,0.0,PLTZERO
302634:6191,491:491,09/12/17 04:18:19,STABLE BEAMS,6500,8749.371,8517.037,0.0,PLTZERO
302634:6191,492:492,09/12/17 04:18:42,STABLE BEAMS,6500,8743.871,8512.076,0.0,PLTZERO
302634:6191,493:493,09/12/17 04:19:06,STABLE BEAMS,6500,8740.119,8508.343,0.0,PLTZERO
302634:6191,494:494,09/12/17 04:19:29,STABLE BEAMS,6500,8746.878,8409.025,0.0,PLTZERO
302634:6191,495:495,09/12/17 04:19:52,STABLE BEAMS,6500,8727.392,7856.989,0.0,PLTZERO
302634:6191,496:496,09/12/17 04:20:16,STABLE BEAMS,6500,8727.131,6133.878,0.0,PLTZERO
302634:6191,497:497,09/12/17 04:20:39,STABLE BEAMS,6500,8720.879,8487.762,0.0,PLTZERO
302634:6191,498:498,09/12/17 04:21:02,STABLE BEAMS,6500,8718.126,8343.545,0.0,PLTZERO
