#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
306777:6396,1992:1992,11/18/17 10:41:52,STABLE BEAMS,2510,3443.978,3352.401,0.7,PLTZERO
306777:6396,1993:1993,11/18/17 10:42:15,STABLE BEAMS,2510,3441.413,3350.083,0.7,PLTZERO
306777:6396,1994:1994,11/18/17 10:42:38,STABLE BEAMS,2510,3442.323,3350.977,0.7,PLTZERO
306777:6396,1995:1995,11/18/17 10:43:02,STABLE BEAMS,2510,3442.915,3350.891,0.7,PLTZERO
306777:6396,1996:1996,11/18/17 10:43:25,STABLE BEAMS,2510,3440.511,3348.644,0.7,PLTZERO
306777:6396,1997:1997,11/18/17 10:43:48,STABLE BEAMS,2510,3438.623,3346.998,0.7,PLTZERO
306777:6396,1998:1998,11/18/17 10:44:12,STABLE BEAMS,2510,3440.891,3349.294,0.7,PLTZERO
306777:6396,1999:1999,11/18/17 10:44:35,STABLE BEAMS,2510,3438.415,3346.927,0.7,PLTZERO
306777:6396,2000:2000,11/18/17 10:44:58,STABLE BEAMS,2510,3438.429,3346.744,0.7,PLTZERO
306777:6396,2001:2001,11/18/17 10:45:22,STABLE BEAMS,2510,3436.954,3345.703,0.7,PLTZERO
306777:6396,2002:2002,11/18/17 10:45:45,STABLE BEAMS,2510,3435.342,3345.921,0.7,PLTZERO
306777:6396,2003:2003,11/18/17 10:46:08,STABLE BEAMS,2510,3438.866,3349.093,0.7,PLTZERO
306777:6396,2004:2004,11/18/17 10:46:31,STABLE BEAMS,2510,3436.125,3346.998,0.7,PLTZERO
306777:6396,2005:2005,11/18/17 10:46:55,STABLE BEAMS,2510,3436.393,3342.339,0.7,PLTZERO
306777:6396,2006:2006,11/18/17 10:47:18,STABLE BEAMS,2510,3434.787,3344.836,0.7,PLTZERO
306777:6396,2007:2007,11/18/17 10:47:41,STABLE BEAMS,2510,3433.968,3344.683,0.7,PLTZERO
306777:6396,2008:2008,11/18/17 10:48:05,STABLE BEAMS,2510,3436.113,3346.703,0.7,PLTZERO
306777:6396,2009:2009,11/18/17 10:48:28,STABLE BEAMS,2510,3434.996,3341.013,0.7,PLTZERO
306777:6396,2010:2010,11/18/17 10:48:51,STABLE BEAMS,2510,3434.490,3345.368,0.7,PLTZERO
306777:6396,2011:2011,11/18/17 10:49:15,STABLE BEAMS,2510,3433.285,3342.664,0.7,PLTZERO
306777:6396,2012:2012,11/18/17 10:49:38,STABLE BEAMS,2510,3432.923,3294.105,0.7,PLTZERO
306777:6396,2013:2013,11/18/17 10:50:01,STABLE BEAMS,2510,3432.806,3341.962,0.7,PLTZERO
306777:6396,2014:2014,11/18/17 10:50:25,STABLE BEAMS,2510,3430.027,3338.929,0.7,PLTZERO
306777:6396,2015:2015,11/18/17 10:50:48,STABLE BEAMS,2510,3430.811,3339.428,0.7,PLTZERO
306777:6396,2016:2016,11/18/17 10:51:11,STABLE BEAMS,2510,3430.189,3339.309,0.7,PLTZERO
306777:6396,2017:2017,11/18/17 10:51:35,STABLE BEAMS,2510,3429.544,3338.662,0.7,PLTZERO
306777:6396,2018:2018,11/18/17 10:51:58,STABLE BEAMS,2510,3428.559,3337.538,0.7,PLTZERO
306777:6396,2019:2019,11/18/17 10:52:21,STABLE BEAMS,2510,3427.789,3337.288,0.7,PLTZERO
306777:6396,2020:2020,11/18/17 10:52:44,STABLE BEAMS,2510,3426.718,3335.900,0.7,PLTZERO
306777:6396,2021:2021,11/18/17 10:53:08,STABLE BEAMS,2510,3425.306,3334.710,0.7,PLTZERO
306777:6396,2022:2022,11/18/17 10:53:31,STABLE BEAMS,2510,3425.308,3334.677,0.7,PLTZERO
306777:6396,2023:2023,11/18/17 10:53:54,STABLE BEAMS,2510,3425.833,3335.917,0.7,PLTZERO
306777:6396,2024:2024,11/18/17 10:54:18,STABLE BEAMS,2510,3424.629,3333.213,0.7,PLTZERO
306777:6396,2025:2025,11/18/17 10:54:41,STABLE BEAMS,2510,3424.994,3334.270,0.7,PLTZERO
306777:6396,2026:2026,11/18/17 10:55:04,STABLE BEAMS,2510,3426.424,3335.383,0.7,PLTZERO
306777:6396,2027:2027,11/18/17 10:55:28,STABLE BEAMS,2510,3422.992,3332.478,0.7,PLTZERO
306777:6396,2028:2028,11/18/17 10:55:51,STABLE BEAMS,2510,3422.061,719.673,0.7,PLTZERO
306777:6396,2029:2029,11/18/17 10:56:14,STABLE BEAMS,2510,3421.545,2602.471,0.7,PLTZERO
306777:6396,2030:2030,11/18/17 10:56:38,STABLE BEAMS,2510,3420.674,3330.385,0.7,PLTZERO
306777:6396,2031:2031,11/18/17 10:57:01,STABLE BEAMS,2510,3419.678,3329.776,0.7,PLTZERO
306777:6396,2032:2032,11/18/17 10:57:24,STABLE BEAMS,2510,3420.197,3330.460,0.7,PLTZERO
#Summary:
#nfill,nrun,nls,ncms,totdelivered(/ub),totrecorded(/ub)
#1,1,2032,2032,8390573.143,8136921.550
