#Data tag : v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(hz/ub),recorded(hz/ub),avgpu,source
302635:6191,248:248,09/12/17 06:53:59,STABLE BEAMS,6500,7534.330,7346.626,0.0,PLTZERO
302635:6191,249:249,09/12/17 06:54:22,STABLE BEAMS,6500,7532.166,7344.264,0.0,PLTZERO
302635:6191,250:250,09/12/17 06:54:46,STABLE BEAMS,6500,7529.878,7237.578,0.0,PLTZERO
302635:6191,251:251,09/12/17 06:55:09,STABLE BEAMS,6500,7525.632,7338.082,0.0,PLTZERO
302635:6191,252:252,09/12/17 06:55:32,STABLE BEAMS,6500,7522.223,7335.207,0.0,PLTZERO
302635:6191,253:253,09/12/17 06:55:56,STABLE BEAMS,6500,7520.740,7333.790,0.0,PLTZERO
302635:6191,254:254,09/12/17 06:56:19,STABLE BEAMS,6500,7515.824,7328.008,0.0,PLTZERO
302635:6191,255:255,09/12/17 06:56:42,STABLE BEAMS,6500,7513.159,7326.464,0.0,PLTZERO
302635:6191,256:256,09/12/17 06:57:06,STABLE BEAMS,6500,7507.872,7322.066,0.0,PLTZERO
302635:6191,257:257,09/12/17 06:57:29,STABLE BEAMS,6500,7506.179,7319.707,0.0,PLTZERO
302635:6191,258:258,09/12/17 06:57:52,STABLE BEAMS,6500,7503.836,7318.306,0.0,PLTZERO
302635:6191,259:259,09/12/17 06:58:16,STABLE BEAMS,6500,7501.320,7314.841,0.0,PLTZERO
302635:6191,260:260,09/12/17 06:58:39,STABLE BEAMS,6500,7498.678,7312.774,0.0,PLTZERO
302635:6191,261:261,09/12/17 06:59:02,STABLE BEAMS,6500,7494.647,7203.025,0.0,PLTZERO
302635:6191,262:262,09/12/17 06:59:25,STABLE BEAMS,6500,7491.005,7200.183,0.0,PLTZERO
302635:6191,263:263,09/12/17 06:59:49,STABLE BEAMS,6500,7486.874,7300.493,0.0,PLTZERO
302635:6191,264:264,09/12/17 07:00:12,STABLE BEAMS,6500,7484.933,7299.024,0.0,PLTZERO
302635:6191,265:265,09/12/17 07:00:35,STABLE BEAMS,6500,7482.388,7296.175,0.0,PLTZERO
302635:6191,266:266,09/12/17 07:00:59,STABLE BEAMS,6500,7479.101,7293.413,0.0,PLTZERO
302635:6191,267:267,09/12/17 07:01:22,STABLE BEAMS,6500,7475.091,7289.374,0.0,PLTZERO
302635:6191,268:268,09/12/17 07:01:45,STABLE BEAMS,6500,7474.125,7288.769,0.0,PLTZERO
302635:6191,269:269,09/12/17 07:02:09,STABLE BEAMS,6500,7472.227,7286.814,0.0,PLTZERO
302635:6191,270:270,09/12/17 07:02:32,STABLE BEAMS,6500,7469.286,7284.224,0.0,PLTZERO
302635:6191,271:271,09/12/17 07:02:55,STABLE BEAMS,6500,7465.333,7269.336,0.0,PLTZERO
302635:6191,272:272,09/12/17 07:03:19,STABLE BEAMS,6500,7462.045,7277.366,0.0,PLTZERO
302635:6191,273:273,09/12/17 07:03:42,STABLE BEAMS,6500,7458.686,7273.947,0.0,PLTZERO
302635:6191,274:274,09/12/17 07:04:05,STABLE BEAMS,6500,7457.968,7272.590,0.0,PLTZERO
302635:6191,275:275,09/12/17 07:04:28,STABLE BEAMS,6500,7456.704,7272.029,0.0,PLTZERO
302635:6191,276:276,09/12/17 07:04:52,STABLE BEAMS,6500,7454.670,7269.940,0.0,PLTZERO
302635:6191,277:277,09/12/17 07:05:15,STABLE BEAMS,6500,7450.964,7265.840,0.0,PLTZERO
302635:6191,278:278,09/12/17 07:05:38,STABLE BEAMS,6500,7446.658,7262.194,0.0,PLTZERO
302635:6191,279:279,09/12/17 07:06:02,STABLE BEAMS,6500,7441.806,7256.997,0.0,PLTZERO
302635:6191,280:280,09/12/17 07:06:25,STABLE BEAMS,6500,7438.879,7254.794,0.0,PLTZERO
302635:6191,281:281,09/12/17 07:06:48,STABLE BEAMS,6500,7436.700,7252.504,0.0,PLTZERO
302635:6191,282:282,09/12/17 07:07:12,STABLE BEAMS,6500,7434.510,7250.285,0.0,PLTZERO
302635:6191,283:283,09/12/17 07:07:35,STABLE BEAMS,6500,7433.409,7238.219,0.0,PLTZERO
302635:6191,284:284,09/12/17 07:07:58,STABLE BEAMS,6500,7430.605,7246.749,0.0,PLTZERO
302635:6191,285:285,09/12/17 07:08:22,STABLE BEAMS,6500,7426.801,7242.765,0.0,PLTZERO
302635:6191,286:286,09/12/17 07:08:45,STABLE BEAMS,6500,7422.231,7239.143,0.0,PLTZERO
302635:6191,287:287,09/12/17 07:09:08,STABLE BEAMS,6500,7412.638,7229.304,0.0,PLTZERO
302635:6191,288:288,09/12/17 07:09:32,STABLE BEAMS,6500,7420.541,7237.271,0.0,PLTZERO
302635:6191,289:289,09/12/17 07:09:55,STABLE BEAMS,6500,7414.843,7230.869,0.0,PLTZERO
302635:6191,290:290,09/12/17 07:10:18,STABLE BEAMS,6500,7413.610,7229.772,0.0,PLTZERO
302635:6191,291:291,09/12/17 07:10:41,STABLE BEAMS,6500,7406.397,7222.877,0.0,PLTZERO
302635:6191,292:292,09/12/17 07:11:05,STABLE BEAMS,6500,7405.166,7211.809,0.0,PLTZERO
302635:6191,293:293,09/12/17 07:11:28,STABLE BEAMS,6500,7401.232,7218.423,0.0,PLTZERO
302635:6191,294:294,09/12/17 07:11:51,STABLE BEAMS,6500,7397.969,7215.426,0.0,PLTZERO
302635:6191,295:295,09/12/17 07:12:15,STABLE BEAMS,6500,7398.346,7215.426,0.0,PLTZERO
302635:6191,296:296,09/12/17 07:12:38,STABLE BEAMS,6500,7396.152,7213.954,0.0,PLTZERO
302635:6191,297:297,09/12/17 07:13:01,STABLE BEAMS,6500,7393.896,7210.758,0.0,PLTZERO
302635:6191,298:298,09/12/17 07:13:25,STABLE BEAMS,6500,7391.764,7209.249,0.0,PLTZERO
302635:6191,299:299,09/12/17 07:13:48,STABLE BEAMS,6500,7390.815,7207.559,0.0,PLTZERO
302635:6191,300:300,09/12/17 07:14:11,STABLE BEAMS,6500,7384.739,7201.577,0.0,PLTZERO
302635:6191,301:301,09/12/17 07:14:35,STABLE BEAMS,6500,7382.746,7200.796,0.0,PLTZERO
302635:6191,302:302,09/12/17 07:14:58,STABLE BEAMS,6500,7377.754,7195.247,0.0,PLTZERO
302635:6191,303:303,09/12/17 07:15:21,STABLE BEAMS,6500,7376.011,7194.640,0.0,PLTZERO
302635:6191,304:304,09/12/17 07:15:45,STABLE BEAMS,6500,7371.208,7189.544,0.0,PLTZERO
302635:6191,305:305,09/12/17 07:16:08,STABLE BEAMS,6500,7369.044,7186.793,0.0,PLTZERO
302635:6191,306:306,09/12/17 07:16:31,STABLE BEAMS,6500,7366.090,7184.917,0.0,PLTZERO
302635:6191,307:307,09/12/17 07:16:54,STABLE BEAMS,6500,7365.036,7183.153,0.0,PLTZERO
302635:6191,308:308,09/12/17 07:17:18,STABLE BEAMS,6500,7359.860,7178.279,0.0,PLTZERO
302635:6191,309:309,09/12/17 07:17:41,STABLE BEAMS,6500,7358.239,7176.275,0.0,PLTZERO
302635:6191,310:310,09/12/17 07:18:04,STABLE BEAMS,6500,7353.861,7068.847,0.0,PLTZERO
302635:6191,311:311,09/12/17 07:18:28,STABLE BEAMS,6500,7350.487,7066.953,0.0,PLTZERO
302635:6191,312:312,09/12/17 07:18:51,STABLE BEAMS,6500,7350.179,7158.908,0.0,PLTZERO
302635:6191,313:313,09/12/17 07:19:14,STABLE BEAMS,6500,7345.660,6959.400,0.0,PLTZERO
302635:6191,314:314,09/12/17 07:19:38,STABLE BEAMS,6500,7342.012,7161.407,0.0,PLTZERO
302635:6191,315:315,09/12/17 07:20:01,STABLE BEAMS,6500,7339.886,7158.460,0.0,PLTZERO
302635:6191,316:316,09/12/17 07:20:24,STABLE BEAMS,6500,7336.704,7155.387,0.0,PLTZERO
302635:6191,317:317,09/12/17 07:20:48,STABLE BEAMS,6500,7335.272,7154.997,0.0,PLTZERO
302635:6191,318:318,09/12/17 07:21:11,STABLE BEAMS,6500,7330.646,7047.597,0.0,PLTZERO
302635:6191,319:319,09/12/17 07:21:34,STABLE BEAMS,6500,7328.983,7148.152,0.0,PLTZERO
302635:6191,320:320,09/12/17 07:21:57,STABLE BEAMS,6500,7316.001,7136.365,0.0,PLTZERO
302635:6191,321:321,09/12/17 07:22:21,STABLE BEAMS,6500,7322.640,7142.079,0.0,PLTZERO
302635:6191,322:322,09/12/17 07:22:44,STABLE BEAMS,6500,7319.172,7138.978,0.0,PLTZERO
302635:6191,323:323,09/12/17 07:23:07,STABLE BEAMS,6500,7319.044,7139.500,0.0,PLTZERO
302635:6191,324:324,09/12/17 07:23:31,STABLE BEAMS,6500,7316.242,7135.773,0.0,PLTZERO
302635:6191,325:325,09/12/17 07:23:54,STABLE BEAMS,6500,7306.939,7127.792,0.0,PLTZERO
302635:6191,326:326,09/12/17 07:24:17,STABLE BEAMS,6500,7308.749,7129.693,0.0,PLTZERO
302635:6191,327:327,09/12/17 07:24:41,STABLE BEAMS,6500,7307.602,7127.643,0.0,PLTZERO
302635:6191,328:328,09/12/17 07:25:04,STABLE BEAMS,6500,7303.903,7124.008,0.0,PLTZERO
302635:6191,329:329,09/12/17 07:25:27,STABLE BEAMS,6500,7299.802,7014.949,0.0,PLTZERO
302635:6191,330:330,09/12/17 07:25:51,STABLE BEAMS,6500,7294.994,7114.514,0.0,PLTZERO
302635:6191,331:331,09/12/17 07:26:14,STABLE BEAMS,6500,7140.049,6966.468,0.0,PLTZERO
302635:6191,332:332,09/12/17 07:26:37,STABLE BEAMS,6500,7090.029,6917.086,0.0,PLTZERO
302635:6191,333:333,09/12/17 07:27:01,STABLE BEAMS,6500,7048.055,6876.997,0.0,PLTZERO
302635:6191,334:334,09/12/17 07:27:24,STABLE BEAMS,6500,6907.019,6740.783,0.0,PLTZERO
302635:6191,335:335,09/12/17 07:27:47,STABLE BEAMS,6500,7019.713,6849.413,0.0,PLTZERO
302635:6191,336:336,09/12/17 07:28:10,STABLE BEAMS,6500,7280.394,7102.288,0.0,PLTZERO
302635:6191,337:337,09/12/17 07:28:34,STABLE BEAMS,6500,7281.172,7102.757,0.0,PLTZERO
302635:6191,338:338,09/12/17 07:28:57,STABLE BEAMS,6500,7287.250,7108.521,0.0,PLTZERO
302635:6191,339:339,09/12/17 07:29:20,STABLE BEAMS,6500,7281.546,7102.536,0.0,PLTZERO
302635:6191,340:340,09/12/17 07:29:44,STABLE BEAMS,6500,7279.384,7100.843,0.0,PLTZERO
302635:6191,341:341,09/12/17 07:30:07,STABLE BEAMS,6500,7277.860,7098.690,0.0,PLTZERO
302635:6191,342:342,09/12/17 07:30:30,STABLE BEAMS,6500,7273.433,7094.621,0.0,PLTZERO
302635:6191,343:343,09/12/17 07:30:54,STABLE BEAMS,6500,7271.172,7092.686,0.0,PLTZERO
302635:6191,344:344,09/12/17 07:31:17,STABLE BEAMS,6500,7267.841,7089.231,0.0,PLTZERO
302635:6191,345:345,09/12/17 07:31:40,STABLE BEAMS,6500,7264.517,7086.059,0.0,PLTZERO
302635:6191,346:346,09/12/17 07:32:04,STABLE BEAMS,6500,7256.721,7078.166,0.0,PLTZERO
302635:6191,347:347,09/12/17 07:32:27,STABLE BEAMS,6500,7258.756,7080.882,0.0,PLTZERO
302635:6191,348:348,09/12/17 07:32:50,STABLE BEAMS,6500,7257.630,7079.891,0.0,PLTZERO
302635:6191,349:349,09/12/17 07:33:14,STABLE BEAMS,6500,7255.932,7077.986,0.0,PLTZERO
302635:6191,350:350,09/12/17 07:33:37,STABLE BEAMS,6500,7255.639,7078.115,0.0,PLTZERO
302635:6191,351:351,09/12/17 07:34:00,STABLE BEAMS,6500,7248.974,7071.326,0.0,PLTZERO
302635:6191,352:352,09/12/17 07:34:23,STABLE BEAMS,6500,7243.648,7065.190,0.0,PLTZERO
302635:6191,353:353,09/12/17 07:34:47,STABLE BEAMS,6500,7242.095,7064.536,0.0,PLTZERO
302635:6191,354:354,09/12/17 07:35:10,STABLE BEAMS,6500,7239.256,6951.930,0.0,PLTZERO
302635:6191,355:355,09/12/17 07:35:33,STABLE BEAMS,6500,7236.939,7059.795,0.0,PLTZERO
302635:6191,356:356,09/12/17 07:35:57,STABLE BEAMS,6500,7235.461,7057.273,0.0,PLTZERO
302635:6191,357:357,09/12/17 07:36:20,STABLE BEAMS,6500,7224.436,7047.256,0.0,PLTZERO
302635:6191,358:358,09/12/17 07:36:43,STABLE BEAMS,6500,7229.473,7052.146,0.0,PLTZERO
302635:6191,359:359,09/12/17 07:37:07,STABLE BEAMS,6500,7226.371,7048.828,0.0,PLTZERO
302635:6191,360:360,09/12/17 07:37:30,STABLE BEAMS,6500,7223.018,7046.022,0.0,PLTZERO
302635:6191,361:361,09/12/17 07:37:53,STABLE BEAMS,6500,7219.461,7042.235,0.0,PLTZERO
302635:6191,362:362,09/12/17 07:38:17,STABLE BEAMS,6500,7217.683,7040.904,0.0,PLTZERO
302635:6191,363:363,09/12/17 07:38:40,STABLE BEAMS,6500,7218.233,7041.377,0.0,PLTZERO
302635:6191,364:364,09/12/17 07:39:03,STABLE BEAMS,6500,7211.690,7024.315,0.0,PLTZERO
302635:6191,365:365,09/12/17 07:39:26,STABLE BEAMS,6500,7209.145,7033.251,0.0,PLTZERO
302635:6191,366:366,09/12/17 07:39:50,STABLE BEAMS,6500,7206.149,7030.031,0.0,PLTZERO
302635:6191,367:367,09/12/17 07:40:13,STABLE BEAMS,6500,7203.148,7027.247,0.0,PLTZERO
302635:6191,368:368,09/12/17 07:40:36,STABLE BEAMS,6500,7197.447,7021.494,0.0,PLTZERO
302635:6191,369:369,09/12/17 07:41:00,STABLE BEAMS,6500,7195.078,7018.673,0.0,PLTZERO
302635:6191,370:370,09/12/17 07:41:23,STABLE BEAMS,6500,7192.165,7016.897,0.0,PLTZERO
302635:6191,371:371,09/12/17 07:41:46,STABLE BEAMS,6500,7183.315,6997.908,0.0,PLTZERO
302635:6191,372:372,09/12/17 07:42:10,STABLE BEAMS,6500,7182.075,7001.805,0.0,PLTZERO
302635:6191,373:373,09/12/17 07:42:33,STABLE BEAMS,6500,7184.520,7008.334,0.0,PLTZERO
302635:6191,374:374,09/12/17 07:42:56,STABLE BEAMS,6500,7183.097,7006.892,0.0,PLTZERO
302635:6191,375:375,09/12/17 07:43:20,STABLE BEAMS,6500,7184.670,7008.156,0.0,PLTZERO
302635:6191,376:376,09/12/17 07:43:43,STABLE BEAMS,6500,7175.779,6989.691,0.0,PLTZERO
302635:6191,377:377,09/12/17 07:44:06,STABLE BEAMS,6500,7172.463,6997.353,0.0,PLTZERO
302635:6191,378:378,09/12/17 07:44:30,STABLE BEAMS,6500,7170.700,6138.153,0.0,PLTZERO
302635:6191,379:379,09/12/17 07:44:53,STABLE BEAMS,6500,7167.386,49.134,0.0,PLTZERO
302635:6191,380:380,09/12/17 07:45:16,STABLE BEAMS,6500,7164.539,6986.575,0.0,PLTZERO
302635:6191,381:381,09/12/17 07:45:39,STABLE BEAMS,6500,7161.912,6987.643,0.0,PLTZERO
302635:6191,382:382,09/12/17 07:46:03,STABLE BEAMS,6500,7157.414,6982.438,0.0,PLTZERO
302635:6191,383:383,09/12/17 07:46:26,STABLE BEAMS,6500,7155.512,6980.961,0.0,PLTZERO
302635:6191,384:384,09/12/17 07:46:49,STABLE BEAMS,6500,7153.130,6978.741,0.0,PLTZERO
302635:6191,385:385,09/12/17 07:47:13,STABLE BEAMS,6500,7139.977,6965.932,0.0,PLTZERO
302635:6191,386:386,09/12/17 07:47:36,STABLE BEAMS,6500,7145.058,6971.103,0.0,PLTZERO
302635:6191,387:387,09/12/17 07:47:59,STABLE BEAMS,6500,7139.714,6965.788,0.0,PLTZERO
302635:6191,388:388,09/12/17 07:48:23,STABLE BEAMS,6500,7142.532,6768.993,0.0,PLTZERO
302635:6191,389:389,09/12/17 07:48:46,STABLE BEAMS,6500,7144.513,6870.204,0.0,PLTZERO
302635:6191,390:390,09/12/17 07:49:09,STABLE BEAMS,6500,7139.242,6955.022,0.0,PLTZERO
302635:6191,391:391,09/12/17 07:49:33,STABLE BEAMS,6500,7131.999,6958.705,0.0,PLTZERO
302635:6191,392:392,09/12/17 07:49:56,STABLE BEAMS,6500,7128.175,6943.761,0.0,PLTZERO
302635:6191,393:393,09/12/17 07:50:19,STABLE BEAMS,6500,7127.010,6953.615,0.0,PLTZERO
302635:6191,394:394,09/12/17 07:50:43,STABLE BEAMS,6500,7119.398,6837.481,0.0,PLTZERO
302635:6191,395:395,09/12/17 07:51:06,STABLE BEAMS,6500,7115.456,6942.249,0.0,PLTZERO
302635:6191,396:396,09/12/17 07:51:29,STABLE BEAMS,6500,7118.164,6944.784,0.0,PLTZERO
302635:6191,397:397,09/12/17 07:51:52,STABLE BEAMS,6500,7114.987,6941.818,0.0,PLTZERO
302635:6191,398:398,09/12/17 07:52:16,STABLE BEAMS,6500,7117.621,6944.083,0.0,PLTZERO
302635:6191,399:399,09/12/17 07:52:39,STABLE BEAMS,6500,7111.140,6928.208,0.0,PLTZERO
302635:6191,400:400,09/12/17 07:53:02,STABLE BEAMS,6500,7107.093,6934.072,0.0,PLTZERO
302635:6191,401:401,09/12/17 07:53:26,STABLE BEAMS,6500,7102.050,6929.589,0.0,PLTZERO
302635:6191,402:402,09/12/17 07:53:49,STABLE BEAMS,6500,7098.137,6925.442,0.0,PLTZERO
302635:6191,403:403,09/12/17 07:54:12,STABLE BEAMS,6500,7096.138,6923.228,0.0,PLTZERO
302635:6191,404:404,09/12/17 07:54:36,STABLE BEAMS,6500,7094.478,6823.179,0.0,PLTZERO
302635:6191,405:405,09/12/17 07:54:59,STABLE BEAMS,6500,7087.996,6915.791,0.0,PLTZERO
302635:6191,406:406,09/12/17 07:55:22,STABLE BEAMS,6500,7088.455,6916.444,0.0,PLTZERO
302635:6191,407:407,09/12/17 07:55:46,STABLE BEAMS,6500,7085.994,6912.945,0.0,PLTZERO
302635:6191,408:408,09/12/17 07:56:09,STABLE BEAMS,6500,7082.993,6910.716,0.0,PLTZERO
302635:6191,409:409,09/12/17 07:56:32,STABLE BEAMS,6500,7079.533,6907.225,0.0,PLTZERO
302635:6191,410:410,09/12/17 07:56:55,STABLE BEAMS,6500,7077.534,6904.875,0.0,PLTZERO
302635:6191,411:411,09/12/17 07:57:19,STABLE BEAMS,6500,7073.064,6900.339,0.0,PLTZERO
302635:6191,412:412,09/12/17 07:57:42,STABLE BEAMS,6500,7070.430,6897.643,0.0,PLTZERO
302635:6191,413:413,09/12/17 07:58:05,STABLE BEAMS,6500,7067.161,6895.022,0.0,PLTZERO
302635:6191,414:414,09/12/17 07:58:29,STABLE BEAMS,6500,7064.219,6891.865,0.0,PLTZERO
302635:6191,415:415,09/12/17 07:58:52,STABLE BEAMS,6500,7062.417,6890.561,0.0,PLTZERO
302635:6191,416:416,09/12/17 07:59:15,STABLE BEAMS,6500,7061.537,6889.607,0.0,PLTZERO
302635:6191,417:417,09/12/17 07:59:39,STABLE BEAMS,6500,7061.101,6884.814,0.0,PLTZERO
302635:6191,418:418,09/12/17 08:00:02,STABLE BEAMS,6500,7058.890,6887.371,0.0,PLTZERO
302635:6191,419:419,09/12/17 08:00:25,STABLE BEAMS,6500,7056.133,6874.618,0.0,PLTZERO
302635:6191,420:420,09/12/17 08:00:49,STABLE BEAMS,6500,7053.195,6881.734,0.0,PLTZERO
302635:6191,421:421,09/12/17 08:01:12,STABLE BEAMS,6500,7050.519,6879.845,0.0,PLTZERO
302635:6191,422:422,09/12/17 08:01:35,STABLE BEAMS,6500,7039.271,6868.406,0.0,PLTZERO
302635:6191,423:423,09/12/17 08:01:59,STABLE BEAMS,6500,7041.726,6870.880,0.0,PLTZERO
302635:6191,424:424,09/12/17 08:02:22,STABLE BEAMS,6500,7042.147,6870.660,0.0,PLTZERO
302635:6191,425:425,09/12/17 08:02:45,STABLE BEAMS,6500,7039.040,6867.779,0.0,PLTZERO
302635:6191,426:426,09/12/17 08:03:08,STABLE BEAMS,6500,7037.157,6767.458,0.0,PLTZERO
302635:6191,427:427,09/12/17 08:03:32,STABLE BEAMS,6500,7034.345,6862.803,0.0,PLTZERO
302635:6191,428:428,09/12/17 08:03:55,STABLE BEAMS,6500,7031.051,6860.311,0.0,PLTZERO
302635:6191,429:429,09/12/17 08:04:18,STABLE BEAMS,6500,7023.914,6852.844,0.0,PLTZERO
302635:6191,430:430,09/12/17 08:04:42,STABLE BEAMS,6500,7025.010,6854.389,0.0,PLTZERO
302635:6191,431:431,09/12/17 08:05:05,STABLE BEAMS,6500,7026.665,6856.124,0.0,PLTZERO
302635:6191,432:432,09/12/17 08:05:28,STABLE BEAMS,6500,7027.250,6856.640,0.0,PLTZERO
302635:6191,433:433,09/12/17 08:05:52,STABLE BEAMS,6500,7017.760,6847.293,0.0,PLTZERO
302635:6191,434:434,09/12/17 08:06:15,STABLE BEAMS,6500,7015.458,6845.535,0.0,PLTZERO
302635:6191,435:435,09/12/17 08:06:38,STABLE BEAMS,6500,7012.654,6842.561,0.0,PLTZERO
302635:6191,436:436,09/12/17 08:07:02,STABLE BEAMS,6500,7010.493,6840.806,0.0,PLTZERO
302635:6191,437:437,09/12/17 08:07:25,STABLE BEAMS,6500,7007.381,6838.245,0.0,PLTZERO
302635:6191,438:438,09/12/17 08:07:48,STABLE BEAMS,6500,7005.197,6835.473,0.0,PLTZERO
302635:6191,439:439,09/12/17 08:08:12,STABLE BEAMS,6500,7003.741,6834.279,0.0,PLTZERO
302635:6191,440:440,09/12/17 08:08:35,STABLE BEAMS,6500,6999.961,6821.178,0.0,PLTZERO
302635:6191,441:441,09/12/17 08:08:58,STABLE BEAMS,6500,6997.765,6828.503,0.0,PLTZERO
302635:6191,442:442,09/12/17 08:09:21,STABLE BEAMS,6500,6993.704,6824.793,0.0,PLTZERO
302635:6191,443:443,09/12/17 08:09:45,STABLE BEAMS,6500,6990.717,6820.798,0.0,PLTZERO
302635:6191,444:444,09/12/17 08:10:08,STABLE BEAMS,6500,6987.410,6818.632,0.0,PLTZERO
302635:6191,445:445,09/12/17 08:10:31,STABLE BEAMS,6500,6985.856,6817.093,0.0,PLTZERO
302635:6191,446:446,09/12/17 08:10:55,STABLE BEAMS,6500,6983.993,6799.613,0.0,PLTZERO
302635:6191,447:447,09/12/17 08:11:18,STABLE BEAMS,6500,6978.925,6809.845,0.0,PLTZERO
302635:6191,448:448,09/12/17 08:11:41,STABLE BEAMS,6500,6976.588,6807.119,0.0,PLTZERO
302635:6191,449:449,09/12/17 08:12:05,STABLE BEAMS,6500,6975.211,6806.052,0.0,PLTZERO
302635:6191,450:450,09/12/17 08:12:28,STABLE BEAMS,6500,6972.976,6668.757,0.0,PLTZERO
302635:6191,451:451,09/12/17 08:12:51,STABLE BEAMS,6500,6970.289,6801.203,0.0,PLTZERO
302635:6191,452:452,09/12/17 08:13:15,STABLE BEAMS,6500,6966.813,6798.420,0.0,PLTZERO
302635:6191,453:453,09/12/17 08:13:38,STABLE BEAMS,6500,6963.451,6689.408,0.0,PLTZERO
302635:6191,454:454,09/12/17 08:14:01,STABLE BEAMS,6500,6959.488,6790.936,0.0,PLTZERO
302635:6191,455:455,09/12/17 08:14:24,STABLE BEAMS,6500,6958.035,6789.425,0.0,PLTZERO
302635:6191,456:456,09/12/17 08:14:48,STABLE BEAMS,6500,6957.011,6778.311,0.0,PLTZERO
302635:6191,457:457,09/12/17 08:15:11,STABLE BEAMS,6500,6954.497,6786.385,0.0,PLTZERO
302635:6191,458:458,09/12/17 08:15:34,STABLE BEAMS,6500,6951.211,6783.078,0.0,PLTZERO
302635:6191,459:459,09/12/17 08:15:58,STABLE BEAMS,6500,6948.148,6760.323,0.0,PLTZERO
302635:6191,460:460,09/12/17 08:16:21,STABLE BEAMS,6500,6946.742,6779.324,0.0,PLTZERO
302635:6191,461:461,09/12/17 08:16:44,STABLE BEAMS,6500,6944.531,6777.198,0.0,PLTZERO
302635:6191,462:462,09/12/17 08:17:08,STABLE BEAMS,6500,6939.823,6772.128,0.0,PLTZERO
302635:6191,463:463,09/12/17 08:17:31,STABLE BEAMS,6500,6937.275,6769.733,0.0,PLTZERO
302635:6191,464:464,09/12/17 08:17:54,STABLE BEAMS,6500,6934.541,6767.256,0.0,PLTZERO
302635:6191,465:465,09/12/17 08:18:18,STABLE BEAMS,6500,6932.075,6764.887,0.0,PLTZERO
302635:6191,466:466,09/12/17 08:18:41,STABLE BEAMS,6500,6931.659,6764.492,0.0,PLTZERO
302635:6191,467:467,09/12/17 08:19:04,STABLE BEAMS,6500,6929.137,6658.323,0.0,PLTZERO
302635:6191,468:468,09/12/17 08:19:28,STABLE BEAMS,6500,6924.608,6757.279,0.0,PLTZERO
302635:6191,469:469,09/12/17 08:19:51,STABLE BEAMS,6500,6921.758,6754.689,0.0,PLTZERO
302635:6191,470:470,09/12/17 08:20:14,STABLE BEAMS,6500,6919.194,6751.896,0.0,PLTZERO
302635:6191,471:471,09/12/17 08:20:37,STABLE BEAMS,6500,6915.315,6748.137,0.0,PLTZERO
302635:6191,472:472,09/12/17 08:21:01,STABLE BEAMS,6500,6911.480,6744.171,0.0,PLTZERO
302635:6191,473:473,09/12/17 08:21:24,STABLE BEAMS,6500,6910.265,6744.092,0.0,PLTZERO
302635:6191,474:474,09/12/17 08:21:47,STABLE BEAMS,6500,6909.415,6742.503,0.0,PLTZERO
302635:6191,475:475,09/12/17 08:22:11,STABLE BEAMS,6500,6906.999,6644.076,0.0,PLTZERO
302635:6191,476:476,09/12/17 08:22:34,STABLE BEAMS,6500,6904.030,6738.136,0.0,PLTZERO
302635:6191,477:477,09/12/17 08:22:57,STABLE BEAMS,6500,6900.707,6637.624,0.0,PLTZERO
302635:6191,478:478,09/12/17 08:23:21,STABLE BEAMS,6500,6898.839,6732.590,0.0,PLTZERO
302635:6191,479:479,09/12/17 08:23:44,STABLE BEAMS,6500,6896.099,6730.293,0.0,PLTZERO
302635:6191,480:480,09/12/17 08:24:07,STABLE BEAMS,6500,6892.892,6726.825,0.0,PLTZERO
302635:6191,481:481,09/12/17 08:24:31,STABLE BEAMS,6500,6891.586,6725.410,0.0,PLTZERO
302635:6191,482:482,09/12/17 08:24:54,STABLE BEAMS,6500,6889.579,6627.041,0.0,PLTZERO
302635:6191,483:483,09/12/17 08:25:17,STABLE BEAMS,6500,6887.020,6720.285,0.0,PLTZERO
302635:6191,484:484,09/12/17 08:25:40,STABLE BEAMS,6500,6882.902,6715.802,0.0,PLTZERO
302635:6191,485:485,09/12/17 08:26:04,STABLE BEAMS,6500,6881.011,6714.623,0.0,PLTZERO
302635:6191,486:486,09/12/17 08:26:27,STABLE BEAMS,6500,6878.310,6712.320,0.0,PLTZERO
302635:6191,487:487,09/12/17 08:26:50,STABLE BEAMS,6500,6875.669,6613.365,0.0,PLTZERO
302635:6191,488:488,09/12/17 08:27:14,STABLE BEAMS,6500,6872.080,6706.647,0.0,PLTZERO
302635:6191,489:489,09/12/17 08:27:37,STABLE BEAMS,6500,6869.613,6608.136,0.0,PLTZERO
302635:6191,490:490,09/12/17 08:28:00,STABLE BEAMS,6500,6867.293,6702.175,0.0,PLTZERO
302635:6191,491:491,09/12/17 08:28:24,STABLE BEAMS,6500,6865.785,6700.177,0.0,PLTZERO
302635:6191,492:492,09/12/17 08:28:47,STABLE BEAMS,6500,6863.910,6698.782,0.0,PLTZERO
302635:6191,493:493,09/12/17 08:29:10,STABLE BEAMS,6500,6860.332,6695.036,0.0,PLTZERO
302635:6191,494:494,09/12/17 08:29:34,STABLE BEAMS,6500,6858.067,6684.056,0.0,PLTZERO
302635:6191,495:495,09/12/17 08:29:57,STABLE BEAMS,6500,6854.260,6689.193,0.0,PLTZERO
